date,home_team,away_team,home_goals,away_goals,result,xg_home,xg_away,league,season_code
2017-08-04 19:45:00,Monaco,Toulouse,3,2,H,2.14636,0.248798,Ligue1,1718
2017-08-05 16:15:00,Paris Saint Germain,Amiens,2,0,H,2.25264,0.190301,Ligue1,1718
2017-08-05 19:00:00,Lyon,Strasbourg,4,0,H,1.72783,0.292445,Ligue1,1718
2017-08-05 19:00:00,Metz,Guingamp,1,3,A,0.557371,1.45737,Ligue1,1718
2017-08-05 19:00:00,Saint-Etienne,Nice,1,0,H,0.943684,0.593773,Ligue1,1718
2017-08-05 19:00:00,Troyes,Rennes,1,1,D,1.33762,1.87176,Ligue1,1718
2017-08-05 19:00:00,Montpellier,Caen,1,0,H,1.46179,0.31924,Ligue1,1718
2017-08-06 14:00:00,Lille,Nantes,3,0,H,1.90958,1.0773,Ligue1,1718
2017-08-06 16:00:00,Angers,Bordeaux,2,2,D,1.11146,1.77916,Ligue1,1718
2017-08-06 20:00:00,Marseille,Dijon,3,0,H,2.41348,0.594982,Ligue1,1718
2017-08-11 18:00:00,Nice,Troyes,1,2,A,1.92396,0.432943,Ligue1,1718
2017-08-11 19:45:00,Rennes,Lyon,1,2,A,0.712298,1.53095,Ligue1,1718
2017-08-12 16:00:00,Nantes,Marseille,0,1,A,1.29602,1.91985,Ligue1,1718
2017-08-12 19:00:00,Amiens,Angers,0,2,A,0.705642,1.47376,Ligue1,1718
2017-08-12 19:00:00,Bordeaux,Metz,2,0,H,2.14545,0.525091,Ligue1,1718
2017-08-12 19:00:00,Caen,Saint-Etienne,0,1,A,0.75531,1.14769,Ligue1,1718
2017-08-12 19:00:00,Toulouse,Montpellier,1,0,H,1.72539,0.790815,Ligue1,1718
2017-08-13 14:00:00,Strasbourg,Lille,3,0,H,3.20079,1.11214,Ligue1,1718
2017-08-13 16:00:00,Dijon,Monaco,1,4,A,1.15256,1.82196,Ligue1,1718
2017-08-13 20:00:00,Guingamp,Paris Saint Germain,0,3,A,0.0609477,2.51121,Ligue1,1718
2017-08-18 19:45:00,Metz,Monaco,0,1,A,0.799504,1.93555,Ligue1,1718
2017-08-19 16:00:00,Lyon,Bordeaux,3,3,D,0.933014,0.924278,Ligue1,1718
2017-08-19 19:00:00,Montpellier,Strasbourg,1,1,D,1.91128,0.639177,Ligue1,1718
2017-08-19 19:00:00,Nice,Guingamp,2,0,H,1.41445,0.455777,Ligue1,1718
2017-08-19 19:00:00,Rennes,Dijon,2,2,D,1.33398,1.21134,Ligue1,1718
