date,home_team,away_team,home_goals,away_goals,result,xg_home,xg_away,league,season_code
2025-08-23 16:30:00,Genoa,Lecce,0,0,D,0.56563,0.55094,SerieA,2526
2025-08-23 16:30:00,Sassuolo,Napoli,0,2,A,0.298477,1.55456,SerieA,2526
2025-08-23 18:45:00,AC Milan,Cremonese,1,2,A,2.08498,0.363576,SerieA,2526
2025-08-23 18:45:00,Roma,Bologna,1,0,H,1.47691,0.443508,SerieA,2526
2025-08-24 16:30:00,Cagliari,Fiorentina,1,1,D,1.51736,1.14261,SerieA,2526
2025-08-24 16:30:00,Como,Lazio,2,0,H,1.28478,0.202984,SerieA,2526
2025-08-24 18:45:00,Atalanta,Pisa,1,1,D,2.04697,1.02901,SerieA,2526
2025-08-24 18:45:00,Juventus,Parma Calcio 1913,2,0,H,2.74202,0.815567,SerieA,2526
2025-08-25 16:30:00,Udinese,Verona,1,1,D,1.05058,0.799203,SerieA,2526
2025-08-25 18:45:00,Inter,Torino,5,0,H,2.60956,0.816232,SerieA,2526
2025-08-29 16:30:00,Cremonese,Sassuolo,3,2,H,3.52949,1.32978,SerieA,2526
2025-08-29 18:45:00,Lecce,AC Milan,0,2,A,0.481693,2.13175,SerieA,2526
2025-08-30 16:30:00,Bologna,Como,1,0,H,1.51584,0.521585,SerieA,2526
2025-08-30 16:30:00,Parma Calcio 1913,Atalanta,1,1,D,0.751112,1.19727,SerieA,2526
2025-08-30 18:45:00,Pisa,Roma,0,1,A,0.6627,0.953921,SerieA,2526
2025-08-30 18:45:00,Napoli,Cagliari,1,0,H,1.73158,0.64413,SerieA,2526
2025-08-31 16:30:00,Genoa,Juventus,0,1,A,0.593013,1.55128,SerieA,2526
2025-08-31 16:30:00,Torino,Fiorentina,0,0,D,1.05012,1.18859,SerieA,2526
2025-08-31 18:45:00,Inter,Udinese,1,2,A,1.67172,1.20014,SerieA,2526
2025-08-31 18:45:00,Lazio,Verona,4,0,H,3.96645,0.600485,SerieA,2526
2025-09-13 13:00:00,Cagliari,Parma Calcio 1913,2,0,H,1.76945,1.95549,SerieA,2526
2025-09-13 16:00:00,Juventus,Inter,4,3,H,0.768943,1.01628,SerieA,2526
2025-09-13 18:45:00,Fiorentina,Napoli,1,3,A,1.39098,3.55376,SerieA,2526
2025-09-14 10:30:00,Roma,Torino,0,1,A,1.02943,0.805089,SerieA,2526
2025-09-14 13:00:00,Pisa,Udinese,0,1,A,1.27587,1.72902,SerieA,2526
2025-09-14 13:00:00,Atalanta,Lecce,4,1,H,2.62415,0.532382,SerieA,2526
2025-09-14 16:00:00,Sassuolo,Lazio,1,0,H,1.2156,0.858246,SerieA,2526
2025-09-14 18:45:00,AC Milan,Bologna,1,0,H,1.15538,0.198634,SerieA,2526
2025-09-15 16:30:00,Verona,Cremonese,0,0,D,1.8883,0.166346,SerieA,2526
2025-09-15 18:45:00,Como,Genoa,1,1,D,1.56467,2.54288,SerieA,2526
2025-09-19 18:45:00,Lecce,Cagliari,1,2,A,1.13998,2.21034,SerieA,2526
2025-09-20 13:00:00,Bologna,Genoa,2,1,H,1.78786,0.794732,SerieA,2526
2025-09-20 16:00:00,Verona,Juventus,1,1,D,1.65885,0.470357,SerieA,2526
2025-09-20 18:45:00,Udinese,AC Milan,0,3,A,0.298364,1.70251,SerieA,2526
2025-09-21 10:30:00,Lazio,Roma,0,1,A,0.666967,1.22639,SerieA,2526
2025-09-21 13:00:00,Torino,Atalanta,0,3,A,1.31336,1.67723,SerieA,2526
2025-09-21 13:00:00,Cremonese,Parma Calcio 1913,0,0,D,0.172561,0.902031,SerieA,2526
2025-09-21 16:00:00,Fiorentina,Como,1,2,A,0.424904,2.09507,SerieA,2526
2025-09-21 18:45:00,Inter,Sassuolo,2,1,H,3.12186,0.850824,SerieA,2526
2025-09-22 18:45:00,Napoli,Pisa,3,2,H,1.18611,2.51985,SerieA,2526
2025-09-27 13:00:00,Como,Cremonese,1,1,D,1.44033,0.564557,SerieA,2526
2025-09-27 16:00:00,Juventus,Atalanta,1,1,D,1.84242,0.885278,SerieA,2526
2025-09-27 18:45:00,Cagliari,Inter,0,2,A,0.475174,3.95419,SerieA,2526
2025-09-28 10:30:00,Sassuolo,Udinese,3,1,H,2.31332,1.19344,SerieA,2526
2025-09-28 13:00:00,Pisa,Fiorentina,0,0,D,0.580471,0.840093,SerieA,2526
2025-09-28 13:00:00,Roma,Verona,2,0,H,1.30542,1.35351,SerieA,2526
2025-09-28 16:00:00,Lecce,Bologna,2,2,D,2.09017,1.5908,SerieA,2526
2025-09-28 18:45:00,AC Milan,Napoli,2,1,H,0.952575,2.23894,SerieA,2526
2025-09-29 16:30:00,Parma Calcio 1913,Torino,2,1,H,1.44462,0.660829,SerieA,2526
2025-09-29 18:45:00,Genoa,Lazio,0,3,A,1.47659,3.54059,SerieA,2526
2025-10-03 18:45:00,Verona,Sassuolo,0,1,A,0.810981,1.5058,SerieA,2526
2025-10-04 13:00:00,Lazio,Torino,3,3,D,1.45075,2.18108,SerieA,2526
2025-10-04 13:00:00,Parma Calcio 1913,Lecce,0,1,A,1.08896,0.622459,SerieA,2526
2025-10-04 16:00:00,Inter,Cremonese,4,1,H,4.65231,0.619599,SerieA,2526
2025-10-04 18:45:00,Atalanta,Como,1,1,D,1.74169,0.959121,SerieA,2526
2025-10-05 10:30:00,Udinese,Cagliari,1,1,D,2.98545,0.789093,SerieA,2526
2025-10-05 13:00:00,Bologna,Pisa,4,0,H,3.69928,0.0265067,SerieA,2526
2025-10-05 13:00:00,Fiorentina,Roma,1,2,A,1.11719,1.22512,SerieA,2526
2025-10-05 16:00:00,Napoli,Genoa,2,1,H,1.87915,0.691583,SerieA,2526
2025-10-05 18:45:00,Juventus,AC Milan,0,0,D,0.570595,1.55707,SerieA,2526
2025-10-18 13:00:00,Lecce,Sassuolo,0,0,D,0.66998,0.77146,SerieA,2526
2025-10-18 13:00:00,Pisa,Verona,0,0,D,0.572009,1.65491,SerieA,2526
2025-10-18 16:00:00,Torino,Napoli,1,0,H,1.90815,1.71911,SerieA,2526
2025-10-18 18:45:00,Roma,Inter,0,1,A,2.1538,0.96386,SerieA,2526
2025-10-19 10:30:00,Como,Juventus,2,0,H,1.68785,0.964723,SerieA,2526
2025-10-19 13:00:00,Cagliari,Bologna,0,2,A,0.367775,1.15836,SerieA,2526
2025-10-19 13:00:00,Genoa,Parma Calcio 1913,0,0,D,2.21692,0.0544873,SerieA,2526
2025-10-19 16:00:00,Atalanta,Lazio,0,0,D,2.38095,0.220276,SerieA,2526
2025-10-19 18:45:00,AC Milan,Fiorentina,2,1,H,2.01853,0.965997,SerieA,2526
2025-10-20 18:45:00,Cremonese,Udinese,1,1,D,1.22876,0.962572,SerieA,2526
2025-10-24 18:45:00,AC Milan,Pisa,2,2,D,1.97232,1.22514,SerieA,2526
2025-10-25 13:00:00,Udinese,Lecce,3,2,H,1.51576,0.373551,SerieA,2526
2025-10-25 13:00:00,Parma Calcio 1913,Como,0,0,D,1.56651,0.387121,SerieA,2526
2025-10-25 16:00:00,Napoli,Inter,3,1,H,1.18626,2.07077,SerieA,2526
