Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
D1,31/08/2019,17:30,Union Berlin,Dortmund,3,1,H,1,1,D,15,13,7,2,7,4,13,2,0,0,0,0
D1,01/09/2019,14:30,Werder Bremen,Augsburg,3,2,H,2,1,H,15,12,5,6,4,2,9,11,1,4,0,1
D1,01/09/2019,17:00,Ein Frankfurt,Fortuna Dusseldorf,2,1,H,0,1,A,15,14,8,4,4,1,13,15,2,4,0,0
D1,13/09/2019,19:30,Fortuna Dusseldorf,Wolfsburg,1,1,D,1,1,D,12,15,3,6,3,8,7,14,0,2,0,0
D1,14/09/2019,14:30,Augsburg,Ein Frankfurt,2,1,H,2,0,H,9,23,6,3,2,11,8,8,2,1,0,0
D1,14/09/2019,14:30,Dortmund,Leverkusen,4,0,H,1,0,H,11,22,9,12,3,3,9,11,0,3,0,0
D1,14/09/2019,14:30,FC Koln,M'gladbach,0,1,A,0,1,A,14,15,7,4,4,7,22,17,2,2,0,0
D1,14/09/2019,14:30,Mainz,Hertha,2,1,H,1,0,H,14,16,5,8,6,3,16,11,2,2,0,0
D1,14/09/2019,14:30,Union Berlin,Werder Bremen,1,2,A,1,1,D,12,16,5,7,7,4,23,10,3,4,1,1
D1,14/09/2019,17:30,RB Leipzig,Bayern Munich,1,1,D,1,1,D,12,14,6,7,3,6,11,4,4,2,0,0
D1,15/09/2019,14:30,Hoffenheim,Freiburg,0,3,A,0,2,A,22,16,5,8,12,4,10,6,0,2,0,0
D1,15/09/2019,17:00,Paderborn,Schalke 04,1,5,A,1,1,D,9,18,1,11,3,5,17,12,2,1,0,0
D1,20/09/2019,19:30,Schalke 04,Mainz,2,1,H,1,0,H,19,14,6,3,5,5,7,15,1,1,0,0
D1,21/09/2019,14:30,Bayern Munich,FC Koln,4,0,H,1,0,H,24,16,5,2,12,4,15,20,4,0,0,1
D1,21/09/2019,14:30,Freiburg,Augsburg,1,1,D,1,1,D,17,12,5,2,7,4,13,13,1,1,0,0
D1,21/09/2019,14:30,Hertha,Paderborn,2,1,H,1,0,H,6,17,4,8,1,8,13,15,4,4,0,0
D1,21/09/2019,14:30,Leverkusen,Union Berlin,2,0,H,2,0,H,20,4,7,0,8,1,10,10,0,1,0,1
D1,21/09/2019,17:30,Werder Bremen,RB Leipzig,0,3,A,0,2,A,11,14,1,7,4,7,11,13,0,3,0,1
D1,22/09/2019,14:30,M'gladbach,Fortuna Dusseldorf,2,1,H,0,1,A,23,18,11,4,10,4,14,11,2,3,0,0
D1,22/09/2019,17:00,Ein Frankfurt,Dortmund,2,2,D,1,1,D,17,15,3,7,5,8,18,10,2,2,0,0
D1,23/09/2019,19:30,Wolfsburg,Hoffenheim,1,1,D,1,1,D,12,11,4,5,4,6,11,18,2,4,0,0
D1,27/09/2019,19:30,Union Berlin,Ein Frankfurt,1,2,A,0,0,D,12,14,5,6,4,5,11,12,1,1,0,0
D1,28/09/2019,14:30,Augsburg,Leverkusen,0,3,A,0,1,A,8,11,1,5,1,3,16,9,4,0,0,0
D1,28/09/2019,14:30,Hoffenheim,M'gladbach,0,3,A,0,1,A,17,11,4,5,2,5,10,11,2,2,0,0
D1,28/09/2019,14:30,Mainz,Wolfsburg,0,1,A,0,1,A,15,4,5,3,10,1,9,15,2,3,0,0
D1,28/09/2019,14:30,Paderborn,Bayern Munich,2,3,A,0,1,A,10,18,5,6,11,5,7,6,1,1,0,0
D1,28/09/2019,14:30,RB Leipzig,Schalke 04,1,3,A,0,2,A,17,13,6,8,8,4,13,11,1,1,0,0
D1,28/09/2019,17:30,Dortmund,Werder Bremen,2,2,D,2,1,H,19,11,7,5,9,2,8,10,1,0,0,0
D1,29/09/2019,14:30,Fortuna Dusseldorf,Freiburg,1,2,A,1,1,D,17,9,7,3,5,1,9,9,2,2,0,0
D1,29/09/2019,17:00,FC Koln,Hertha,0,4,A,0,1,A,8,10,3,6,8,4,11,13,1,0,1,0
D1,04/10/2019,19:30,Hertha,Fortuna Dusseldorf,3,1,H,2,1,H,16,9,3,3,9,2,17,18,3,3,0,0
D1,05/10/2019,14:30,Bayern Munich,Hoffenheim,1,2,A,0,0,D,20,8,4,5,9,3,8,12,2,0,0,0
D1,05/10/2019,14:30,Freiburg,Dortmund,2,2,D,0,1,A,6,8,1,4,3,11,10,8,0,3,0,0
D1,05/10/2019,14:30,Leverkusen,RB Leipzig,1,1,D,0,0,D,11,11,8,5,4,0,11,12,2,2,0,0
D1,05/10/2019,14:30,Paderborn,Mainz,1,2,A,1,2,A,16,18,7,7,7,10,8,18,1,4,0,0
D1,05/10/2019,17:30,Schalke 04,FC Koln,1,1,D,0,0,D,15,9,3,5,6,4,15,15,4,4,0,0
D1,06/10/2019,12:30,M'gladbach,Augsburg,5,1,H,4,0,H,13,13,9,3,2,7,9,9,1,2,0,0
D1,06/10/2019,14:30,Wolfsburg,Union Berlin,1,0,H,0,0,D,13,14,4,3,5,4,17,15,2,2,0,0
D1,06/10/2019,17:00,Ein Frankfurt,Werder Bremen,2,2,D,0,1,A,24,11,7,5,10,1,12,8,2,1,0,0
D1,18/10/2019,19:30,Ein Frankfurt,Leverkusen,3,0,H,2,0,H,10,19,5,10,4,1,11,12,1,1,0,0
D1,19/10/2019,14:30,Augsburg,Bayern Munich,2,2,D,1,1,D,9,24,7,9,3,7,10,6,3,3,0,0
D1,19/10/2019,14:30,Fortuna Dusseldorf,Mainz,1,0,H,0,0,D,20,7,4,1,8,1,10,17,2,4,0,1
D1,19/10/2019,14:30,RB Leipzig,Wolfsburg,1,1,D,0,0,D,13,14,5,6,3,3,10,9,1,3,0,0
D1,19/10/2019,14:30,Union Berlin,Freiburg,2,0,H,1,0,H,18,12,5,4,3,4,21,13,3,0,0,0
D1,19/10/2019,14:30,Werder Bremen,Hertha,1,1,D,1,0,H,15,11,5,2,7,5,8,11,1,1,0,0
D1,19/10/2019,17:30,Dortmund,M'gladbach,1,0,H,0,0,D,20,13,7,3,10,8,13,15,1,2,0,0
D1,20/10/2019,14:30,FC Koln,Paderborn,3,0,H,1,0,H,16,9,6,1,6,9,6,7,0,0,0,0
D1,20/10/2019,17:00,Hoffenheim,Schalke 04,2,0,H,0,0,D,9,11,3,1,3,8,12,14,2,2,0,0
D1,25/10/2019,19:30,Mainz,FC Koln,3,1,H,1,1,D,18,16,6,8,5,10,20,9,2,2,0,0
D1,26/10/2019,14:30,Bayern Munich,Union Berlin,2,1,H,1,0,H,21,6,10,4,8,2,9,15,0,1,0,0
D1,26/10/2019,14:30,Freiburg,RB Leipzig,2,1,H,1,0,H,14,25,3,6,5,4,10,9,3,1,0,0
D1,26/10/2019,14:30,Hertha,Hoffenheim,2,3,A,0,2,A,13,17,4,8,4,4,17,12,3,3,1,0
D1,26/10/2019,14:30,Paderborn,Fortuna Dusseldorf,2,0,H,1,0,H,14,18,6,4,4,7,21,17,5,4,0,0
D1,26/10/2019,14:30,Schalke 04,Dortmund,0,0,D,0,0,D,13,8,3,3,8,2,8,7,3,2,0,0
D1,26/10/2019,17:30,Leverkusen,Werder Bremen,2,2,D,1,1,D,21,10,4,3,10,1,12,13,2,1,0,0
D1,27/10/2019,14:30,Wolfsburg,Augsburg,0,0,D,0,0,D,14,10,3,5,5,3,12,13,0,0,0,0
D1,27/10/2019,17:00,M'gladbach,Ein Frankfurt,4,2,H,2,0,H,12,15,7,3,5,6,12,11,1,1,0,0
D1,01/11/2019,19:30,Hoffenheim,Paderborn,3,0,H,3,0,H,12,9,7,2,4,4,7,12,0,1,0,0
D1,02/11/2019,14:30,Dortmund,Wolfsburg,3,0,H,0,0,D,17,12,8,3,7,2,12,18,1,3,0,0
D1,02/11/2019,14:30,Ein Frankfurt,Bayern Munich,5,1,H,2,1,H,17,7,11,3,3,0,12,7,1,2,0,1
D1,02/11/2019,14:30,Leverkusen,M'gladbach,1,2,A,1,2,A,23,11,6,6,13,0,13,8,2,1,1,0
D1,02/11/2019,14:30,RB Leipzig,Mainz,8,0,H,5,0,H,19,10,12,2,3,4,10,7,0,1,0,0
D1,02/11/2019,14:30,Werder Bremen,Freiburg,2,2,D,1,1,D,20,13,10,3,5,0,17,9,3,4,0,1
D1,02/11/2019,17:30,Union Berlin,Hertha,1,0,H,0,0,D,16,8,6,3,1,4,14,9,1,1,0,0
D1,03/11/2019,14:30,Fortuna Dusseldorf,FC Koln,2,0,H,1,0,H,9,8,3,1,3,4,10,20,1,3,0,0
D1,03/11/2019,17:00,Augsburg,Schalke 04,2,3,A,1,1,D,12,11,4,3,1,6,12,10,3,5,0,0
D1,08/11/2019,19:30,FC Koln,Hoffenheim,1,2,A,1,0,H,11,15,3,5,5,7,21,14,4,3,0,0
D1,09/11/2019,14:30,Hertha,RB Leipzig,2,4,A,1,2,A,7,10,3,7,0,5,12,12,2,1,0,0
D1,09/11/2019,14:30,Mainz,Union Berlin,2,3,A,0,2,A,18,14,5,4,3,2,15,15,1,4,0,0
D1,09/11/2019,14:30,Paderborn,Augsburg,0,1,A,0,1,A,12,13,4,5,5,7,15,12,1,3,0,0
D1,09/11/2019,14:30,Schalke 04,Fortuna Dusseldorf,3,3,D,1,0,H,12,9,5,5,2,4,9,15,2,4,0,0
D1,09/11/2019,17:30,Bayern Munich,Dortmund,4,0,H,1,0,H,17,2,5,0,2,1,11,12,2,1,0,0
D1,10/11/2019,12:30,M'gladbach,Werder Bremen,3,1,H,2,0,H,17,16,7,7,3,8,17,11,5,4,1,0
D1,10/11/2019,14:30,Wolfsburg,Leverkusen,0,2,A,0,1,A,9,9,1,4,9,0,8,9,2,2,0,0
D1,10/11/2019,17:00,Freiburg,Ein Frankfurt,1,0,H,0,0,D,13,17,7,6,8,10,7,13,1,3,1,2
D1,22/11/2019,19:30,Dortmund,Paderborn,3,3,D,0,3,A,18,10,7,4,10,2,8,7,3,1,0,0
D1,23/11/2019,14:30,Ein Frankfurt,Wolfsburg,0,2,A,0,1,A,17,9,9,6,12,1,13,22,3,5,0,1
D1,23/11/2019,14:30,Fortuna Dusseldorf,Bayern Munich,0,4,A,0,3,A,12,18,1,5,8,6,8,6,1,1,0,0
D1,23/11/2019,14:30,Leverkusen,Freiburg,1,1,D,1,1,D,27,7,9,2,13,3,9,14,0,3,0,0
D1,23/11/2019,14:30,Union Berlin,M'gladbach,2,0,H,1,0,H,11,12,6,2,2,6,12,7,1,1,0,0
D1,23/11/2019,14:30,Werder Bremen,Schalke 04,1,2,A,0,1,A,16,10,5,5,1,3,12,15,3,2,0,0
D1,23/11/2019,17:30,RB Leipzig,FC Koln,4,1,H,3,1,H,20,6,8,1,13,3,9,15,0,3,0,0
D1,24/11/2019,14:30,Augsburg,Hertha,4,0,H,2,0,H,14,5,5,1,3,3,8,18,0,2,0,1
D1,24/11/2019,17:00,Hoffenheim,Mainz,1,5,A,0,1,A,22,11,8,5,14,3,10,13,1,3,0,1
D1,29/11/2019,19:30,Schalke 04,Union Berlin,2,1,H,1,1,D,17,17,8,7,7,4,12,13,1,4,0,0
D1,30/11/2019,14:30,FC Koln,Augsburg,1,1,D,0,1,A,13,11,6,4,4,8,15,17,8,3,1,1
D1,30/11/2019,14:30,Hertha,Dortmund,1,2,A,1,2,A,13,7,3,5,2,2,13,8,3,2,0,1
D1,30/11/2019,14:30,Hoffenheim,Fortuna Dusseldorf,1,1,D,1,0,H,12,11,6,3,2,5,11,16,2,4,0,0
D1,30/11/2019,14:30,Paderborn,RB Leipzig,2,3,A,0,3,A,8,18,4,6,6,6,10,13,3,3,0,0
D1,30/11/2019,17:30,Bayern Munich,Leverkusen,1,2,A,1,2,A,24,11,11,7,8,2,9,16,1,3,0,1
D1,01/12/2019,14:30,M'gladbach,Freiburg,4,2,H,1,1,D,22,13,13,5,2,3,13,15,3,2,0,0
D1,01/12/2019,17:00,Wolfsburg,Werder Bremen,2,3,A,1,2,A,19,10,6,3,9,3,14,14,1,4,0,0
D1,02/12/2019,19:30,Mainz,Ein Frankfurt,2,1,H,0,1,A,18,14,8,4,8,6,13,10,1,2,0,1
D1,06/12/2019,19:30,Ein Frankfurt,Hertha,2,2,D,0,1,A,25,9,6,3,16,1,11,15,3,4,0,0
D1,07/12/2019,14:30,Augsburg,Mainz,2,1,H,1,1,D,18,12,5,3,8,2,13,14,2,2,0,0
D1,07/12/2019,14:30,Dortmund,Fortuna Dusseldorf,5,0,H,1,0,H,23,2,10,0,6,0,8,10,0,3,0,0
D1,07/12/2019,14:30,Freiburg,Wolfsburg,1,0,H,0,0,D,10,10,3,0,2,7,13,20,0,2,0,0
D1,07/12/2019,14:30,M'gladbach,Bayern Munich,2,1,H,0,0,D,7,17,3,5,2,5,12,17,3,5,0,1
D1,07/12/2019,14:30,RB Leipzig,Hoffenheim,3,1,H,1,0,H,25,11,14,1,8,6,14,5,3,1,0,0
D1,07/12/2019,17:30,Leverkusen,Schalke 04,2,1,H,1,0,H,19,5,9,3,9,0,11,11,2,2,0,0
D1,08/12/2019,14:30,Union Berlin,FC Koln,2,0,H,1,0,H,11,14,5,4,3,5,21,19,1,3,0,0
D1,08/12/2019,17:00,Werder Bremen,Paderborn,0,1,A,0,0,D,12,18,3,5,13,6,10,13,1,4,0,0
D1,13/12/2019,19:30,Hoffenheim,Augsburg,2,4,A,1,1,D,19,6,8,4,11,1,10,7,1,0,0,0
D1,14/12/2019,14:30,Bayern Munich,Werder Bremen,6,1,H,2,1,H,29,11,14,2,8,2,13,12,2,2,0,0
D1,14/12/2019,14:30,FC Koln,Leverkusen,2,0,H,0,0,D,13,6,5,2,3,4,12,9,2,3,0,2
D1,14/12/2019,14:30,Hertha,Freiburg,1,0,H,0,0,D,14,15,4,2,4,7,9,5,2,0,0,0
D1,14/12/2019,14:30,Mainz,Dortmund,0,4,A,0,1,A,9,18,0,7,3,5,8,10,1,0,0,0
D1,14/12/2019,14:30,Paderborn,Union Berlin,1,1,D,1,1,D,14,15,3,2,2,3,19,16,2,4,0,0
D1,14/12/2019,17:30,Fortuna Dusseldorf,RB Leipzig,0,3,A,0,1,A,4,21,1,7,3,9,11,7,2,1,0,0
D1,15/12/2019,14:30,Wolfsburg,M'gladbach,2,1,H,1,1,D,17,6,7,5,5,2,20,15,3,3,0,0
D1,15/12/2019,17:00,Schalke 04,Ein Frankfurt,1,0,H,0,0,D,11,17,5,3,7,6,15,12,1,4,1,0
D1,17/12/2019,17:30,Werder Bremen,Mainz,0,5,A,0,4,A,15,19,5,8,8,5,13,13,2,2,0,0
D1,17/12/2019,19:30,Augsburg,Fortuna Dusseldorf,3,0,H,1,0,H,12,6,7,2,4,2,10,15,3,4,0,0
D1,17/12/2019,19:30,Dortmund,RB Leipzig,3,3,D,2,0,H,14,12,6,8,12,3,9,5,0,0,0,0
D1,17/12/2019,19:30,Union Berlin,Hoffenheim,0,2,A,0,0,D,16,7,2,4,6,1,16,13,2,6,0,0
D1,18/12/2019,17:30,Leverkusen,Hertha,0,1,A,0,0,D,17,10,7,5,5,4,12,16,2,3,0,0
D1,18/12/2019,19:30,Ein Frankfurt,FC Koln,2,4,A,2,1,H,17,21,6,9,7,10,12,10,2,4,0,0
D1,18/12/2019,19:30,Freiburg,Bayern Munich,1,3,A,0,1,A,15,22,5,10,6,8,5,8,0,3,0,0
D1,18/12/2019,19:30,M'gladbach,Paderborn,2,0,H,0,0,D,17,12,6,2,8,4,6,14,2,3,0,0
D1,18/12/2019,19:30,Wolfsburg,Schalke 04,1,1,D,0,0,D,29,8,11,2,12,5,13,11,1,1,0,0
D1,20/12/2019,19:30,Hoffenheim,Dortmund,2,1,H,0,1,A,11,12,3,5,0,8,8,12,0,1,0,0
D1,21/12/2019,14:30,Bayern Munich,Wolfsburg,2,0,H,0,0,D,18,10,8,3,12,6,7,7,2,2,0,0
D1,21/12/2019,14:30,FC Koln,Werder Bremen,1,0,H,1,0,H,7,6,1,1,1,7,11,18,1,4,0,0
D1,21/12/2019,14:30,Mainz,Leverkusen,0,1,A,0,0,D,17,14,2,4,6,6,8,8,0,2,0,1
D1,21/12/2019,14:30,RB Leipzig,Augsburg,3,1,H,0,1,A,22,6,7,2,10,4,7,9,1,3,0,0
D1,21/12/2019,14:30,Schalke 04,Freiburg,2,2,D,1,0,H,19,19,6,7,7,5,9,12,1,1,0,0
D1,21/12/2019,17:30,Hertha,M'gladbach,0,0,D,0,0,D,8,11,0,5,1,7,11,11,2,2,0,0
D1,22/12/2019,14:30,Fortuna Dusseldorf,Union Berlin,2,1,H,1,0,H,22,17,8,6,7,5,8,18,2,4,0,0
D1,22/12/2019,17:00,Paderborn,Ein Frankfurt,2,1,H,2,0,H,19,20,5,5,3,8,11,11,3,2,0,0
D1,17/01/2020,19:30,Schalke 04,M'gladbach,2,0,H,0,0,D,13,14,7,5,8,8,13,17,3,4,0,0
D1,18/01/2020,14:30,Augsburg,Dortmund,3,5,A,1,0,H,13,17,5,8,2,6,4,5,0,1,0,0
D1,18/01/2020,14:30,FC Koln,Wolfsburg,3,1,H,2,0,H,12,17,7,8,8,5,11,18,3,3,0,0
D1,18/01/2020,14:30,Fortuna Dusseldorf,Werder Bremen,0,1,A,0,0,D,17,13,2,4,6,4,16,12,4,5,0,1
D1,18/01/2020,14:30,Hoffenheim,Ein Frankfurt,1,2,A,0,1,A,12,13,5,3,8,6,10,13,2,2,0,0
D1,18/01/2020,14:30,Mainz,Freiburg,1,2,A,0,2,A,24,13,8,5,7,5,15,10,4,2,0,0
D1,18/01/2020,17:30,RB Leipzig,Union Berlin,3,1,H,0,1,A,19,15,8,5,4,4,6,18,1,3,0,0
D1,19/01/2020,14:30,Hertha,Bayern Munich,0,4,A,0,0,D,6,20,1,10,0,4,7,14,3,1,0,0
D1,19/01/2020,17:00,Paderborn,Leverkusen,1,4,A,0,3,A,13,12,7,7,6,4,8,12,4,1,0,0
D1,24/01/2020,19:30,Dortmund,FC Koln,5,1,H,2,0,H,14,11,9,5,1,3,6,7,1,1,0,0
D1,25/01/2020,14:30,Ein Frankfurt,RB Leipzig,2,0,H,0,0,D,7,22,5,4,4,6,8,10,1,2,0,0
D1,25/01/2020,14:30,Freiburg,Paderborn,0,2,A,0,0,D,19,15,5,3,6,6,11,7,4,4,0,1
D1,25/01/2020,14:30,M'gladbach,Mainz,3,1,H,1,1,D,15,12,5,9,6,3,7,14,2,3,0,0
D1,25/01/2020,14:30,Union Berlin,Augsburg,2,0,H,0,0,D,12,25,3,7,4,5,18,9,4,1,0,0
D1,25/01/2020,14:30,Wolfsburg,Hertha,1,2,A,0,0,D,20,9,7,4,9,4,8,8,0,1,0,0
D1,25/01/2020,17:30,Bayern Munich,Schalke 04,5,0,H,2,0,H,24,7,14,1,9,2,3,4,0,0,0,0
D1,26/01/2020,14:30,Werder Bremen,Hoffenheim,0,3,A,0,0,D,16,9,3,4,7,4,14,15,2,2,0,0
D1,26/01/2020,17:00,Leverkusen,Fortuna Dusseldorf,3,0,H,1,0,H,25,12,11,3,8,5,11,10,0,3,0,0
D1,31/01/2020,19:30,Hertha,Schalke 04,0,0,D,0,0,D,9,13,0,5,3,7,9,9,1,1,0,0
D1,01/02/2020,14:30,Augsburg,Werder Bremen,2,1,H,0,1,A,14,7,4,1,5,3,8,17,2,5,0,0
D1,01/02/2020,14:30,Dortmund,Union Berlin,5,0,H,2,0,H,13,5,7,0,5,3,7,8,0,1,0,0
D1,01/02/2020,14:30,Fortuna Dusseldorf,Ein Frankfurt,1,1,D,0,0,D,8,6,1,4,4,4,6,12,2,1,0,0
D1,01/02/2020,14:30,Hoffenheim,Leverkusen,2,1,H,1,1,D,14,22,6,11,4,10,8,10,3,3,0,1
D1,01/02/2020,14:30,Mainz,Bayern Munich,1,3,A,1,3,A,8,13,3,5,6,4,12,9,3,1,0,0
D1,01/02/2020,17:30,RB Leipzig,M'gladbach,2,2,D,0,2,A,18,7,8,4,4,4,12,13,1,6,0,1
D1,02/02/2020,14:30,FC Koln,Freiburg,4,0,H,1,0,H,24,9,9,2,10,6,13,9,3,1,0,0
D1,02/02/2020,17:00,Paderborn,Wolfsburg,2,4,A,1,2,A,10,9,7,5,3,7,15,17,3,3,1,0
D1,07/02/2020,19:30,Ein Frankfurt,Augsburg,5,0,H,1,0,H,13,8,9,5,1,4,7,5,1,0,0,0
D1,08/02/2020,14:30,Freiburg,Hoffenheim,1,0,H,1,0,H,12,21,6,6,5,10,10,13,3,3,0,0
D1,08/02/2020,14:30,Hertha,Mainz,1,3,A,0,1,A,13,10,3,3,10,1,13,16,4,1,1,0
D1,08/02/2020,14:30,Schalke 04,Paderborn,1,1,D,0,0,D,15,15,4,4,11,10,6,8,2,3,0,0
D1,08/02/2020,14:30,Werder Bremen,Union Berlin,0,2,A,0,0,D,14,11,3,5,5,5,7,16,4,3,0,0
D1,08/02/2020,14:30,Wolfsburg,Fortuna Dusseldorf,1,1,D,0,1,A,9,10,5,2,3,5,10,14,0,1,1,0
D1,08/02/2020,17:30,Leverkusen,Dortmund,4,3,H,2,2,D,9,12,5,6,3,7,9,10,2,1,0,0
D1,09/02/2020,17:00,Bayern Munich,RB Leipzig,0,0,D,0,0,D,10,8,3,1,11,3,8,12,2,2,0,0
D1,14/02/2020,19:30,Dortmund,Ein Frankfurt,4,0,H,1,0,H,17,1,7,0,5,0,7,3,0,1,0,0
D1,15/02/2020,14:30,Augsburg,Freiburg,1,1,D,1,0,H,10,20,3,5,0,3,19,5,4,1,0,0
D1,15/02/2020,14:30,Hoffenheim,Wolfsburg,2,3,A,1,1,D,14,15,6,6,4,4,7,12,2,2,0,0
D1,15/02/2020,14:30,Paderborn,Hertha,1,2,A,0,1,A,20,17,4,6,5,8,14,12,2,2,0,0
D1,15/02/2020,14:30,RB Leipzig,Werder Bremen,3,0,H,2,0,H,10,8,3,1,8,1,10,12,1,1,0,0
D1,15/02/2020,14:30,Union Berlin,Leverkusen,2,3,A,1,1,D,20,12,7,5,6,4,9,12,2,2,0,0
D1,15/02/2020,17:30,Fortuna Dusseldorf,M'gladbach,1,4,A,1,1,D,9,17,4,6,2,5,10,10,2,2,0,0
D1,16/02/2020,14:30,FC Koln,Bayern Munich,1,4,A,0,3,A,13,26,6,8,1,6,12,10,1,3,0,0
D1,16/02/2020,17:00,Mainz,Schalke 04,0,0,D,0,0,D,15,8,5,3,3,6,7,11,2,2,0,0
D1,21/02/2020,19:30,Bayern Munich,Paderborn,3,2,H,1,1,D,18,5,9,4,11,1,3,9,1,3,0,0
D1,22/02/2020,14:30,Freiburg,Fortuna Dusseldorf,0,2,A,0,1,A,15,9,4,4,7,4,13,10,1,4,0,0
D1,22/02/2020,14:30,Hertha,FC Koln,0,5,A,0,3,A,9,17,1,11,5,3,12,10,2,2,0,0
D1,22/02/2020,14:30,M'gladbach,Hoffenheim,1,1,D,1,0,H,17,22,10,4,8,8,8,8,4,4,0,0
D1,22/02/2020,14:30,Werder Bremen,Dortmund,0,2,A,0,0,D,8,12,2,6,2,6,13,8,0,0,0,0
D1,22/02/2020,17:30,Schalke 04,RB Leipzig,0,5,A,0,1,A,3,22,2,8,2,5,10,7,2,3,0,0
D1,23/02/2020,14:30,Leverkusen,Augsburg,2,0,H,1,0,H,9,8,4,3,2,3,8,12,2,4,0,0
D1,23/02/2020,17:00,Wolfsburg,Mainz,4,0,H,2,0,H,16,13,6,3,4,14,10,12,0,2,0,0
D1,24/02/2020,19:30,Ein Frankfurt,Union Berlin,1,2,A,0,0,D,21,11,3,7,14,6,10,15,3,4,0,0
D1,28/02/2020,19:30,Fortuna Dusseldorf,Hertha,3,3,D,3,0,H,14,16,5,7,3,5,11,11,2,2,0,0
D1,29/02/2020,14:30,Augsburg,M'gladbach,2,3,A,0,0,D,8,15,3,7,5,3,11,6,3,2,0,0
D1,29/02/2020,14:30,Dortmund,Freiburg,1,0,H,1,0,H,16,13,2,4,6,4,5,9,1,0,0,0
D1,29/02/2020,14:30,Hoffenheim,Bayern Munich,0,6,A,0,4,A,4,25,1,11,1,7,3,7,0,0,0,0
D1,29/02/2020,14:30,Mainz,Paderborn,2,0,H,2,0,H,8,9,3,4,5,8,5,15,1,3,0,0
D1,29/02/2020,17:30,FC Koln,Schalke 04,3,0,H,2,0,H,11,7,6,1,4,2,7,8,1,2,0,0
D1,01/03/2020,12:30,Union Berlin,Wolfsburg,2,2,D,1,0,H,6,14,3,3,1,6,8,13,1,2,0,0
D1,01/03/2020,14:30,RB Leipzig,Leverkusen,1,1,D,1,1,D,9,14,2,6,8,5,4,12,0,3,0,0
