date,home_team,away_team,home_goals,away_goals,result,xg_home,xg_away,league,season_code
2023-08-12 18:00:00,Marseille,Reims,2,1,H,1.5127,0.993374,Ligue1,2324
2023-08-12 18:00:00,Nice,Lille,1,1,D,1.12141,1.53437,Ligue1,2324
2023-08-12 18:00:00,Brest,Lens,3,2,H,2.91934,0.960002,Ligue1,2324
2023-08-12 18:00:00,Paris Saint Germain,Lorient,0,0,D,1.36166,0.136269,Ligue1,2324
2023-08-13 13:00:00,Nantes,Toulouse,1,2,A,1.07028,2.06035,Ligue1,2324
2023-08-13 13:00:00,Clermont Foot,Monaco,2,4,A,1.97981,3.40428,Ligue1,2324
2023-08-13 13:00:00,Montpellier,Le Havre,2,2,D,1.2977,1.24958,Ligue1,2324
2023-08-13 15:05:00,Rennes,Metz,5,1,H,4.67967,0.561838,Ligue1,2324
2023-08-13 18:45:00,Strasbourg,Lyon,2,1,H,1.16184,2.05387,Ligue1,2324
2023-08-18 19:00:00,Metz,Marseille,2,2,D,0.360903,1.49349,Ligue1,2324
2023-08-19 15:00:00,Lyon,Montpellier,1,4,A,0.641589,1.91808,Ligue1,2324
2023-08-19 19:00:00,Toulouse,Paris Saint Germain,1,1,D,1.15991,2.00415,Ligue1,2324
2023-08-20 11:00:00,Lille,Nantes,2,0,H,3.239,1.27164,Ligue1,2324
2023-08-20 13:00:00,Lorient,Nice,1,1,D,0.750785,2.42649,Ligue1,2324
2023-08-20 13:00:00,Reims,Clermont Foot,2,0,H,2.41479,0.399613,Ligue1,2324
2023-08-20 13:00:00,Le Havre,Brest,1,2,A,0.866995,1.60466,Ligue1,2324
2023-08-20 15:05:00,Monaco,Strasbourg,3,0,H,1.30947,0.552621,Ligue1,2324
2023-08-20 18:45:00,Lens,Rennes,1,1,D,1.3445,1.62597,Ligue1,2324
2023-08-25 19:00:00,Nantes,Monaco,3,3,D,0.906833,4.95812,Ligue1,2324
2023-08-26 17:00:00,Marseille,Brest,2,0,H,3.50896,1.72801,Ligue1,2324
2023-08-26 19:00:00,Paris Saint Germain,Lens,3,1,H,1.86713,0.487094,Ligue1,2324
2023-08-27 11:00:00,Rennes,Le Havre,2,2,D,3.49731,0.41475,Ligue1,2324
2023-08-27 13:00:00,Strasbourg,Toulouse,2,0,H,2.84995,0.308716,Ligue1,2324
2023-08-27 13:00:00,Clermont Foot,Metz,0,1,A,0.540615,0.791472,Ligue1,2324
2023-08-27 13:00:00,Montpellier,Reims,1,3,A,1.42165,1.8496,Ligue1,2324
2023-08-27 15:05:00,Lorient,Lille,4,1,H,1.745,1.45127,Ligue1,2324
2023-08-27 18:45:00,Nice,Lyon,0,0,D,1.82327,0.25547,Ligue1,2324
2023-09-01 19:00:00,Nantes,Marseille,1,1,D,0.621642,2.77866,Ligue1,2324
2023-09-02 15:00:00,Brest,Rennes,0,0,D,1.58468,0.248338,Ligue1,2324
2023-09-02 19:00:00,Monaco,Lens,3,0,H,1.24938,0.612432,Ligue1,2324
2023-09-03 11:00:00,Toulouse,Clermont Foot,2,2,D,0.64111,1.40431,Ligue1,2324
2023-09-03 13:00:00,Lille,Montpellier,1,0,H,1.33906,0.793407,Ligue1,2324
2023-09-03 13:00:00,Le Havre,Lorient,3,0,H,1.70033,0.675614,Ligue1,2324
2023-09-03 13:00:00,Metz,Reims,2,2,D,1.14763,0.859494,Ligue1,2324
2023-09-03 15:05:00,Nice,Strasbourg,2,0,H,2.28809,0.158524,Ligue1,2324
2023-09-03 18:45:00,Lyon,Paris Saint Germain,1,4,A,2.44259,4.91949,Ligue1,2324
2023-09-15 19:00:00,Paris Saint Germain,Nice,2,3,A,1.21929,1.94985,Ligue1,2324
2023-09-16 15:00:00,Rennes,Lille,2,2,D,0.427673,1.60903,Ligue1,2324
2023-09-16 19:00:00,Lens,Metz,0,1,A,1.61194,0.629577,Ligue1,2324
2023-09-17 11:00:00,Lorient,Monaco,2,2,D,0.660724,1.54062,Ligue1,2324
2023-09-17 13:00:00,Strasbourg,Montpellier,2,2,D,2.27232,1.03603,Ligue1,2324
2023-09-17 13:00:00,Clermont Foot,Nantes,0,1,A,1.26417,0.866302,Ligue1,2324
2023-09-17 13:00:00,Reims,Brest,1,2,A,1.97443,1.56067,Ligue1,2324
2023-09-17 15:05:00,Marseille,Toulouse,0,0,D,1.16853,0.882315,Ligue1,2324
2023-09-17 18:45:00,Lyon,Le Havre,0,0,D,1.83314,1.25165,Ligue1,2324
2023-09-22 19:00:00,Monaco,Nice,0,1,A,1.80137,1.10143,Ligue1,2324
2023-09-23 15:00:00,Nantes,Lorient,5,3,H,2.52906,1.59675,Ligue1,2324
2023-09-23 19:00:00,Brest,Lyon,1,0,H,2.54509,0.254128,Ligue1,2324
2023-09-24 11:00:00,Metz,Strasbourg,0,1,A,1.03805,0.456135,Ligue1,2324
2023-09-24 13:00:00,Lens,Toulouse,2,1,H,3.08782,0.649363,Ligue1,2324
2023-09-24 13:00:00,Le Havre,Clermont Foot,2,1,H,1.01727,0.716065,Ligue1,2324
2023-09-24 15:05:00,Montpellier,Rennes,0,0,D,1.38233,0.933593,Ligue1,2324
2023-09-24 18:45:00,Paris Saint Germain,Marseille,4,0,H,2.00222,0.568702,Ligue1,2324
2023-09-26 19:00:00,Lille,Reims,1,2,A,1.41766,1.21818,Ligue1,2324
2023-09-29 19:00:00,Strasbourg,Lens,0,1,A,0.305015,1.52229,Ligue1,2324
2023-09-30 15:00:00,Clermont Foot,Paris Saint Germain,0,0,D,1.16006,2.99118,Ligue1,2324
2023-09-30 19:00:00,Monaco,Marseille,3,2,H,1.5165,0.908767,Ligue1,2324
2023-10-01 11:00:00,Reims,Lyon,2,0,H,1.99596,0.389915,Ligue1,2324
2023-10-01 13:00:00,Toulouse,Metz,3,0,H,2.3397,0.598514,Ligue1,2324
2023-10-01 13:00:00,Nice,Brest,0,0,D,1.03293,0.153004,Ligue1,2324
2023-10-01 13:00:00,Le Havre,Lille,0,2,A,1.05835,1.38688,Ligue1,2324
2023-10-01 15:05:00,Lorient,Montpellier,0,3,A,0.799881,2.77044,Ligue1,2324
2023-10-01 18:45:00,Rennes,Nantes,3,1,H,2.3169,0.902963,Ligue1,2324
2023-10-06 19:00:00,Strasbourg,Nantes,1,2,A,0.944783,2.24185,Ligue1,2324
2023-10-07 15:00:00,Metz,Nice,0,1,A,0.263633,1.51523,Ligue1,2324
2023-10-07 19:00:00,Reims,Monaco,1,3,A,1.99785,1.74741,Ligue1,2324
2023-10-08 11:00:00,Marseille,Le Havre,3,0,H,3.00689,0.131369,Ligue1,2324
2023-10-08 13:00:00,Lyon,Lorient,3,3,D,1.3787,1.07853,Ligue1,2324
2023-10-08 13:00:00,Brest,Toulouse,1,1,D,1.61363,1.23903,Ligue1,2324
2023-10-08 15:05:00,Lens,Lille,1,1,D,2.58377,1.34285,Ligue1,2324
2023-10-08 18:45:00,Rennes,Paris Saint Germain,1,3,A,1.34436,3.13091,Ligue1,2324
2023-10-20 19:00:00,Le Havre,Lens,0,0,D,1.84471,1.96292,Ligue1,2324
2023-10-21 15:00:00,Paris Saint Germain,Strasbourg,3,0,H,2.51872,0.224242,Ligue1,2324
2023-10-21 19:00:00,Nice,Marseille,1,0,H,0.828728,1.00304,Ligue1,2324
2023-10-22 11:00:00,Lorient,Rennes,2,1,H,0.594654,0.940774,Ligue1,2324
2023-10-22 13:00:00,Toulouse,Reims,1,1,D,0.900833,0.96583,Ligue1,2324
2023-10-22 13:00:00,Lille,Brest,1,0,H,2.19168,0.625269,Ligue1,2324
2023-10-22 13:00:00,Nantes,Montpellier,2,0,H,1.74936,0.495893,Ligue1,2324
2023-10-22 15:05:00,Monaco,Metz,2,1,H,1.9731,0.720525,Ligue1,2324
2023-10-22 18:45:00,Lyon,Clermont Foot,1,2,A,1.73586,1.28994,Ligue1,2324
2023-10-27 19:00:00,Clermont Foot,Nice,0,1,A,0.298709,2.15871,Ligue1,2324
2023-10-28 15:00:00,Reims,Lorient,1,0,H,0.981549,0.412238,Ligue1,2324
2023-10-28 19:00:00,Lens,Nantes,4,0,H,4.32919,1.21849,Ligue1,2324
2023-10-29 12:00:00,Brest,Paris Saint Germain,2,3,A,1.68226,2.09847,Ligue1,2324
2023-10-29 14:00:00,Lille,Monaco,2,0,H,0.667633,0.901743,Ligue1,2324
2023-10-29 14:00:00,Metz,Le Havre,0,0,D,0.469858,0.890469,Ligue1,2324
2023-10-29 14:00:00,Montpellier,Toulouse,3,0,H,3.2823,0.877804,Ligue1,2324
2023-10-29 16:05:00,Rennes,Strasbourg,1,1,D,1.11025,1.02122,Ligue1,2324
2023-11-03 20:00:00,Paris Saint Germain,Montpellier,3,0,H,1.23178,0.583754,Ligue1,2324
2023-11-04 16:00:00,Lorient,Lens,0,0,D,0.521851,0.707799,Ligue1,2324
2023-11-04 20:00:00,Marseille,Lille,0,0,D,0.751791,0.326226,Ligue1,2324
2023-11-05 12:00:00,Lyon,Metz,1,1,D,1.8478,0.667193,Ligue1,2324
2023-11-05 14:00:00,Strasbourg,Clermont Foot,0,0,D,1.55966,1.05162,Ligue1,2324
2023-11-05 14:00:00,Toulouse,Le Havre,1,2,A,2.31734,1.21056,Ligue1,2324
2023-11-05 14:00:00,Nantes,Reims,0,1,A,1.54695,1.7428,Ligue1,2324
2023-11-05 16:05:00,Monaco,Brest,2,0,H,1.11674,0.73688,Ligue1,2324
2023-11-05 19:45:00,Nice,Rennes,2,0,H,2.28618,0.484764,Ligue1,2324
2023-11-10 20:00:00,Montpellier,Nice,0,0,D,0.651349,0.62039,Ligue1,2324
2023-11-11 16:00:00,Reims,Paris Saint Germain,0,3,A,1.54396,2.64035,Ligue1,2324
2023-11-11 20:00:00,Le Havre,Monaco,0,0,D,1.12627,0.968375,Ligue1,2324
2023-11-12 14:00:00,Lille,Toulouse,1,1,D,2.6899,0.41683,Ligue1,2324
2023-11-12 14:00:00,Clermont Foot,Lorient,1,0,H,1.40549,0.58473,Ligue1,2324
2023-11-12 14:00:00,Metz,Nantes,3,1,H,0.940982,1.75389,Ligue1,2324
2023-11-12 16:05:00,Rennes,Lyon,0,1,A,0.680277,2.07974,Ligue1,2324
2023-11-12 20:45:00,Lens,Marseille,1,0,H,1.21972,0.723678,Ligue1,2324
2023-11-24 20:00:00,Paris Saint Germain,Monaco,5,2,H,2.61317,1.52014,Ligue1,2324
2023-11-25 16:00:00,Clermont Foot,Lens,0,3,A,1.84299,2.53223,Ligue1,2324
2023-11-25 20:00:00,Strasbourg,Marseille,1,1,D,1.18208,1.36665,Ligue1,2324
2023-11-26 12:00:00,Nice,Toulouse,1,0,H,1.00133,1.27183,Ligue1,2324
2023-11-26 14:00:00,Lorient,Metz,2,3,A,1.37412,1.85366,Ligue1,2324
2023-11-26 14:00:00,Nantes,Le Havre,0,0,D,1.75264,0.225701,Ligue1,2324
2023-11-26 14:00:00,Montpellier,Brest,1,3,A,2.19901,2.38593,Ligue1,2324
2023-11-26 16:05:00,Rennes,Reims,3,1,H,1.93506,2.24931,Ligue1,2324
2023-11-26 19:45:00,Lyon,Lille,0,2,A,1.71151,1.7068,Ligue1,2324
2023-11-29 17:00:00,Montpellier,Clermont Foot,1,1,D,2.5147,0.548696,Ligue1,2324
2023-12-01 19:00:00,Reims,Strasbourg,2,1,H,1.93212,1.82995,Ligue1,2324
2023-12-02 16:00:00,Lens,Lyon,3,2,H,2.66019,3.02776,Ligue1,2324
2023-12-02 20:00:00,Nantes,Nice,1,0,H,1.18224,1.2317,Ligue1,2324
2023-12-03 12:00:00,Le Havre,Paris Saint Germain,0,2,A,1.85535,1.76208,Ligue1,2324
2023-12-03 14:00:00,Toulouse,Lorient,1,1,D,1.10351,0.645774,Ligue1,2324
2023-12-03 14:00:00,Monaco,Montpellier,2,0,H,2.46013,1.18556,Ligue1,2324
2023-12-03 14:00:00,Brest,Clermont Foot,3,0,H,1.30229,0.605084,Ligue1,2324
2023-12-03 16:05:00,Lille,Metz,2,0,H,3.04386,1.85842,Ligue1,2324
2023-12-03 19:45:00,Marseille,Rennes,2,0,H,0.91395,0.483795,Ligue1,2324
2023-12-06 19:00:00,Marseille,Lyon,3,0,H,1.82709,0.235651,Ligue1,2324
2023-12-07 19:30:00,Brest,Strasbourg,1,1,D,0.993441,1.26839,Ligue1,2324
2023-12-08 20:00:00,Montpellier,Lens,0,0,D,1.34889,1.61301,Ligue1,2324
2023-12-09 16:00:00,Rennes,Monaco,1,2,A,2.14616,1.09728,Ligue1,2324
2023-12-09 20:00:00,Paris Saint Germain,Nantes,2,1,H,2.15633,0.483837,Ligue1,2324
2023-12-10 12:00:00,Nice,Reims,2,1,H,1.2751,1.13313,Ligue1,2324
2023-12-10 14:00:00,Strasbourg,Le Havre,2,1,H,1.50877,1.62211,Ligue1,2324
2023-12-10 14:00:00,Clermont Foot,Lille,0,0,D,1.1121,0.635418,Ligue1,2324
2023-12-10 14:00:00,Metz,Brest,0,1,A,0.632144,0.219846,Ligue1,2324
2023-12-10 16:05:00,Lyon,Toulouse,3,0,H,3.13849,1.6021,Ligue1,2324
2023-12-10 19:45:00,Lorient,Marseille,2,4,A,2.01809,2.88724,Ligue1,2324
2023-12-15 20:00:00,Monaco,Lyon,0,1,A,1.40268,0.739288,Ligue1,2324
2023-12-16 16:00:00,Le Havre,Nice,3,1,H,1.92557,1.64135,Ligue1,2324
2023-12-16 20:00:00,Lens,Reims,2,0,H,1.26773,0.876139,Ligue1,2324
2023-12-17 12:00:00,Nantes,Brest,0,2,A,1.38959,1.8065,Ligue1,2324
2023-12-17 14:00:00,Toulouse,Rennes,0,0,D,0.686037,1.08165,Ligue1,2324
2023-12-17 14:00:00,Lorient,Strasbourg,1,2,A,1.17121,1.76122,Ligue1,2324
2023-12-17 14:00:00,Metz,Montpellier,0,1,A,0.850081,0.766157,Ligue1,2324
2023-12-17 16:05:00,Marseille,Clermont Foot,2,1,H,2.62654,0.131252,Ligue1,2324
