date,home_team,away_team,home_goals,away_goals,result,xg_home,xg_away,league,season_code
2018-08-10 21:45:00,Marseille,Toulouse,4,0,H,3.46292,0.234157,Ligue1,1819
2018-08-11 18:00:00,Nantes,Monaco,1,3,A,1.22055,2.8413,Ligue1,1819
2018-08-11 21:00:00,Nice,Reims,0,1,A,1.03263,0.26742,Ligue1,1819
2018-08-11 21:00:00,Montpellier,Dijon,1,2,A,1.34076,1.94817,Ligue1,1819
2018-08-11 21:00:00,Angers,Nimes,3,4,A,2.62438,1.21376,Ligue1,1819
2018-08-11 21:00:00,Lille,Rennes,3,1,H,1.88164,0.447458,Ligue1,1819
2018-08-11 21:00:00,Saint-Etienne,Guingamp,2,1,H,0.934842,1.37217,Ligue1,1819
2018-08-12 16:00:00,Lyon,Amiens,2,0,H,1.30809,0.286084,Ligue1,1819
2018-08-12 18:00:00,Bordeaux,Strasbourg,0,2,A,0.0853905,1.32715,Ligue1,1819
2018-08-12 22:00:00,Paris Saint Germain,Caen,3,0,H,3.34692,0.189346,Ligue1,1819
2018-08-17 21:45:00,Reims,Lyon,1,0,H,0.677345,0.977973,Ligue1,1819
2018-08-18 18:00:00,Guingamp,Paris Saint Germain,1,3,A,1.3524,2.62399,Ligue1,1819
2018-08-18 21:00:00,Monaco,Lille,0,0,D,1.62023,0.580405,Ligue1,1819
2018-08-18 21:00:00,Rennes,Angers,1,0,H,0.390542,0.349744,Ligue1,1819
2018-08-18 21:00:00,Amiens,Montpellier,1,2,A,1.11001,0.308208,Ligue1,1819
2018-08-18 21:00:00,Caen,Nice,1,1,D,1.20052,0.568951,Ligue1,1819
2018-08-18 21:00:00,Dijon,Nantes,2,0,H,2.95975,0.228631,Ligue1,1819
2018-08-19 16:00:00,Strasbourg,Saint-Etienne,1,1,D,0.626045,0.329551,Ligue1,1819
2018-08-19 18:00:00,Toulouse,Bordeaux,2,1,H,1.27761,0.784815,Ligue1,1819
2018-08-19 22:00:00,Nimes,Marseille,3,1,H,1.63136,0.967387,Ligue1,1819
2018-08-24 21:45:00,Lyon,Strasbourg,2,0,H,1.24291,0.393592,Ligue1,1819
2018-08-25 18:00:00,Paris Saint Germain,Angers,3,1,H,2.03223,1.5059,Ligue1,1819
2018-08-25 21:00:00,Nice,Dijon,0,4,A,1.7067,1.94227,Ligue1,1819
2018-08-25 21:00:00,Toulouse,Nimes,1,0,H,2.72202,0.486732,Ligue1,1819
2018-08-25 21:00:00,Montpellier,Saint-Etienne,0,0,D,0.417545,0.245117,Ligue1,1819
2018-08-25 21:00:00,Nantes,Caen,1,1,D,1.89955,0.635046,Ligue1,1819
2018-08-25 21:00:00,Amiens,Reims,4,1,H,2.18312,0.700141,Ligue1,1819
2018-08-26 16:00:00,Lille,Guingamp,3,0,H,1.70571,0.563755,Ligue1,1819
2018-08-26 18:00:00,Bordeaux,Monaco,2,1,H,2.22891,0.557262,Ligue1,1819
2018-08-26 22:00:00,Marseille,Rennes,2,2,D,1.03242,1.67594,Ligue1,1819
2018-08-31 21:45:00,Lyon,Nice,0,1,A,1.93732,0.413102,Ligue1,1819
2018-09-01 15:00:00,Nimes,Paris Saint Germain,2,4,A,1.1751,2.55182,Ligue1,1819
2018-09-01 18:00:00,Angers,Lille,1,0,H,0.762905,1.51191,Ligue1,1819
2018-09-01 18:00:00,Dijon,Caen,0,2,A,0.904946,1.24948,Ligue1,1819
2018-09-01 18:00:00,Guingamp,Toulouse,1,2,A,2.05332,1.02165,Ligue1,1819
2018-09-01 18:00:00,Reims,Montpellier,0,1,A,1.01568,0.469098,Ligue1,1819
2018-09-01 18:00:00,Strasbourg,Nantes,2,3,A,1.42569,1.29618,Ligue1,1819
2018-09-02 13:00:00,Saint-Etienne,Amiens,0,0,D,0.737428,0.325126,Ligue1,1819
2018-09-02 15:00:00,Rennes,Bordeaux,2,0,H,2.64705,0.448128,Ligue1,1819
2018-09-02 19:00:00,Monaco,Marseille,2,3,A,1.85881,1.82074,Ligue1,1819
2018-09-14 17:00:00,Nice,Rennes,2,1,H,1.43287,1.04178,Ligue1,1819
2018-09-14 18:45:00,Paris Saint Germain,Saint-Etienne,4,0,H,2.6433,0.8923,Ligue1,1819
2018-09-15 15:00:00,Caen,Lyon,2,2,D,1.82361,1.00941,Ligue1,1819
2018-09-15 18:00:00,Amiens,Lille,2,3,A,1.44867,2.81999,Ligue1,1819
2018-09-15 18:00:00,Dijon,Angers,1,3,A,1.2955,1.54749,Ligue1,1819
2018-09-15 18:00:00,Montpellier,Strasbourg,1,1,D,0.344069,0.756661,Ligue1,1819
2018-09-15 18:00:00,Toulouse,Monaco,1,1,D,1.04734,0.411114,Ligue1,1819
2018-09-16 13:00:00,Nantes,Reims,0,0,D,0.822305,0.426507,Ligue1,1819
2018-09-16 15:00:00,Bordeaux,Nimes,3,3,D,0.987408,1.4185,Ligue1,1819
2018-09-16 19:00:00,Marseille,Guingamp,4,0,H,2.10486,0.14654,Ligue1,1819
2018-09-21 18:45:00,Monaco,Nimes,1,1,D,1.71296,0.776658,Ligue1,1819
2018-09-22 15:00:00,Lille,Nantes,2,1,H,0.703161,1.2322,Ligue1,1819
2018-09-22 18:00:00,Angers,Toulouse,0,0,D,0.613569,0.419431,Ligue1,1819
2018-09-22 18:00:00,Montpellier,Nice,1,0,H,1.67209,0.311974,Ligue1,1819
2018-09-22 18:00:00,Reims,Dijon,0,0,D,1.06301,0.154099,Ligue1,1819
2018-09-22 18:00:00,Saint-Etienne,Caen,2,1,H,3.12231,0.307587,Ligue1,1819
2018-09-22 18:00:00,Strasbourg,Amiens,3,1,H,1.07472,0.672883,Ligue1,1819
2018-09-23 13:00:00,Rennes,Paris Saint Germain,1,3,A,1.29214,1.57303,Ligue1,1819
2018-09-23 15:00:00,Guingamp,Bordeaux,1,3,A,2.05919,0.812676,Ligue1,1819
2018-09-23 19:00:00,Lyon,Marseille,4,2,H,2.17661,0.799911,Ligue1,1819
2018-09-25 17:00:00,Monaco,Angers,0,1,A,0.64811,0.353164,Ligue1,1819
2018-09-25 17:00:00,Nantes,Nice,1,2,A,0.867099,1.50808,Ligue1,1819
2018-09-25 19:00:00,Toulouse,Saint-Etienne,2,3,A,1.09674,2.23179,Ligue1,1819
2018-09-26 17:00:00,Amiens,Rennes,2,1,H,0.730869,1.83024,Ligue1,1819
2018-09-26 17:00:00,Bordeaux,Lille,1,0,H,0.891123,2.01084,Ligue1,1819
2018-09-26 17:00:00,Caen,Montpellier,2,2,D,0.8109,2.0286,Ligue1,1819
2018-09-26 17:00:00,Dijon,Lyon,0,3,A,1.93189,2.46562,Ligue1,1819
2018-09-26 17:00:00,Marseille,Strasbourg,3,2,H,1.27899,0.81086,Ligue1,1819
2018-09-26 17:00:00,Nimes,Guingamp,0,0,D,0.922377,0.355414,Ligue1,1819
2018-09-26 19:00:00,Paris Saint Germain,Reims,4,1,H,3.65268,0.326745,Ligue1,1819
2018-09-28 18:45:00,Saint-Etienne,Monaco,2,0,H,2.03551,1.85855,Ligue1,1819
2018-09-29 15:15:00,Nice,Paris Saint Germain,0,3,A,0.34909,3.19562,Ligue1,1819
2018-09-29 18:00:00,Angers,Guingamp,0,1,A,0.366935,1.49767,Ligue1,1819
2018-09-29 18:00:00,Caen,Amiens,1,0,H,1.44696,0.247116,Ligue1,1819
2018-09-29 18:00:00,Lyon,Nantes,1,1,D,2.16048,1.00631,Ligue1,1819
2018-09-29 18:00:00,Reims,Bordeaux,0,0,D,0.63867,0.205687,Ligue1,1819
2018-09-29 18:00:00,Strasbourg,Dijon,3,0,H,0.748818,1.0504,Ligue1,1819
2018-09-30 13:00:00,Rennes,Toulouse,1,1,D,2.45218,0.278664,Ligue1,1819
2018-09-30 15:00:00,Montpellier,Nimes,3,0,H,2.65101,0.941051,Ligue1,1819
2018-09-30 19:00:00,Lille,Marseille,3,0,H,2.94559,0.424331,Ligue1,1819
2018-10-05 18:45:00,Toulouse,Nice,1,1,D,1.19251,0.732437,Ligue1,1819
2018-10-06 15:00:00,Lille,Saint-Etienne,3,1,H,0.792513,1.33367,Ligue1,1819
2018-10-06 18:00:00,Amiens,Dijon,1,0,H,0.301024,0.371877,Ligue1,1819
2018-10-06 18:00:00,Angers,Strasbourg,2,2,D,2.15923,1.30474,Ligue1,1819
2018-10-06 18:00:00,Guingamp,Montpellier,1,1,D,0.757802,1.08337,Ligue1,1819
2018-10-06 18:00:00,Nimes,Reims,0,0,D,0.760306,1.4833,Ligue1,1819
2018-10-07 13:00:00,Bordeaux,Nantes,3,0,H,1.75432,0.701317,Ligue1,1819
2018-10-07 15:00:00,Marseille,Caen,2,0,H,1.4975,0.536643,Ligue1,1819
2018-10-07 15:00:00,Monaco,Rennes,1,2,A,0.390296,1.01659,Ligue1,1819
2018-10-07 19:00:00,Paris Saint Germain,Lyon,5,0,H,4.4359,1.63396,Ligue1,1819
2018-10-19 18:45:00,Lyon,Nimes,2,0,H,1.71752,1.39758,Ligue1,1819
2018-10-20 15:00:00,Paris Saint Germain,Amiens,5,0,H,2.50391,0.573532,Ligue1,1819
