date,home_team,away_team,home_goals,away_goals,result,xg_home,xg_away,league,season_code
2021-08-21 16:30:00,Verona,Sassuolo,2,3,A,2.25155,1.86679,SerieA,2122
2021-08-21 16:30:00,Inter,Genoa,4,0,H,2.20707,0.967177,SerieA,2122
2021-08-21 18:45:00,Torino,Atalanta,1,2,A,0.864837,1.01343,SerieA,2122
2021-08-21 18:45:00,Empoli,Lazio,1,3,A,1.13436,1.78152,SerieA,2122
2021-08-22 16:30:00,Bologna,Salernitana,3,2,H,1.72577,1.63711,SerieA,2122
2021-08-22 16:30:00,Udinese,Juventus,2,2,D,2.08573,1.49379,SerieA,2122
2021-08-22 18:45:00,Napoli,Venezia,2,0,H,2.39159,0.60988,SerieA,2122
2021-08-22 18:45:00,Roma,Fiorentina,3,1,H,2.75414,0.867167,SerieA,2122
2021-08-23 16:30:00,Cagliari,Spezia,2,2,D,3.28935,1.03088,SerieA,2122
2021-08-23 18:45:00,Sampdoria,AC Milan,0,1,A,1.24757,0.804449,SerieA,2122
2021-08-27 16:30:00,Udinese,Venezia,3,0,H,3.01783,0.908926,SerieA,2122
2021-08-27 18:45:00,Verona,Inter,1,3,A,0.603998,1.8369,SerieA,2122
2021-08-28 16:30:00,Lazio,Spezia,6,1,H,2.71713,0.735352,SerieA,2122
2021-08-28 16:30:00,Atalanta,Bologna,0,0,D,0.989249,0.41987,SerieA,2122
2021-08-28 18:45:00,Fiorentina,Torino,2,1,H,0.53999,0.293784,SerieA,2122
2021-08-28 18:45:00,Juventus,Empoli,0,1,A,1.81566,1.10327,SerieA,2122
2021-08-29 16:30:00,Sassuolo,Sampdoria,0,0,D,1.22815,0.577075,SerieA,2122
2021-08-29 16:30:00,Genoa,Napoli,1,2,A,0.339332,1.15407,SerieA,2122
2021-08-29 18:45:00,AC Milan,Cagliari,4,1,H,2.67169,0.406709,SerieA,2122
2021-08-29 18:45:00,Salernitana,Roma,0,4,A,0.221399,1.88679,SerieA,2122
2021-09-11 13:00:00,Empoli,Venezia,1,2,A,1.88537,2.43118,SerieA,2122
2021-09-11 16:00:00,Napoli,Juventus,2,1,H,2.18708,1.56057,SerieA,2122
2021-09-11 18:45:00,Atalanta,Fiorentina,1,2,A,2.11526,1.81465,SerieA,2122
2021-09-12 10:30:00,Sampdoria,Inter,2,2,D,1.46613,0.965476,SerieA,2122
2021-09-12 13:00:00,Cagliari,Genoa,2,3,A,1.83111,1.25494,SerieA,2122
2021-09-12 13:00:00,Spezia,Udinese,0,1,A,0.788419,0.78059,SerieA,2122
2021-09-12 13:00:00,Torino,Salernitana,4,0,H,2.9969,0.252452,SerieA,2122
2021-09-12 16:00:00,AC Milan,Lazio,2,0,H,3.47807,0.24655,SerieA,2122
2021-09-12 18:45:00,Roma,Sassuolo,2,1,H,2.32713,2.09991,SerieA,2122
2021-09-13 18:45:00,Bologna,Verona,1,0,H,1.25512,0.315142,SerieA,2122
2021-09-17 18:45:00,Sassuolo,Torino,0,1,A,0.79628,2.48473,SerieA,2122
2021-09-18 13:00:00,Genoa,Fiorentina,1,2,A,1.28373,1.12359,SerieA,2122
2021-09-18 16:00:00,Inter,Bologna,6,1,H,4.28011,0.855616,SerieA,2122
2021-09-18 18:45:00,Salernitana,Atalanta,0,1,A,0.792486,1.38299,SerieA,2122
2021-09-19 10:30:00,Empoli,Sampdoria,0,3,A,0.927264,1.34865,SerieA,2122
2021-09-19 13:00:00,Venezia,Spezia,1,2,A,0.805717,0.478482,SerieA,2122
2021-09-19 16:00:00,Verona,Roma,3,2,H,1.02132,0.661729,SerieA,2122
2021-09-19 16:00:00,Lazio,Cagliari,2,2,D,1.72557,1.91594,SerieA,2122
2021-09-19 18:45:00,Juventus,AC Milan,1,1,D,1.31518,1.04896,SerieA,2122
2021-09-20 18:45:00,Udinese,Napoli,0,4,A,0.243458,3.30273,SerieA,2122
2021-09-21 16:30:00,Bologna,Genoa,2,2,D,2.2881,1.69881,SerieA,2122
