Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
15/02/2025,13:00,Leganes,Alaves,3,3,D,2,1,H,8,16,3,7,3,2,18,15,4,5,1,0
15/02/2025,15:15,Osasuna,Real Madrid,1,1,D,0,1,A,11,17,4,6,6,2,16,7,3,1,0,1
15/02/2025,17:30,Ath Madrid,Celta,1,1,D,0,0,D,9,11,3,4,2,7,8,18,3,5,1,0
15/02/2025,20:00,Villarreal,Valencia,1,1,D,1,0,H,13,12,4,3,4,5,6,17,0,5,0,0
16/02/2025,13:00,Espanol,Ath Bilbao,1,1,D,0,0,D,12,14,4,4,2,7,12,8,1,1,0,0
16/02/2025,15:15,Valladolid,Sevilla,0,4,A,0,2,A,7,11,2,6,3,2,11,10,4,2,0,0
16/02/2025,17:30,Mallorca,Las Palmas,3,1,H,3,0,H,14,9,5,4,3,5,7,13,1,4,0,0
16/02/2025,20:00,Betis,Sociedad,3,0,H,0,0,D,24,5,8,1,5,5,9,15,0,2,0,2
17/02/2025,20:00,Barcelona,Vallecano,1,0,H,1,0,H,14,9,5,4,4,5,11,9,2,3,0,0
21/02/2025,20:00,Celta,Osasuna,1,0,H,0,0,D,12,18,5,1,5,4,11,13,1,0,0,0
22/02/2025,13:00,Alaves,Espanol,0,1,A,0,0,D,15,9,5,2,7,0,13,17,2,2,0,0
22/02/2025,15:15,Vallecano,Villarreal,0,1,A,0,0,D,10,10,5,5,3,5,15,12,1,4,1,0
22/02/2025,17:30,Valencia,Ath Madrid,0,3,A,0,2,A,18,11,2,3,7,0,18,16,1,3,0,0
22/02/2025,20:00,Las Palmas,Barcelona,0,2,A,0,0,D,10,15,2,5,5,3,13,4,1,1,0,0
23/02/2025,13:00,Ath Bilbao,Valladolid,7,1,H,4,0,H,29,5,16,3,4,4,10,5,2,3,0,1
23/02/2025,15:15,Real Madrid,Girona,2,0,H,1,0,H,22,6,5,2,11,5,1,7,0,2,0,0
23/02/2025,17:30,Getafe,Betis,1,2,A,0,1,A,10,13,4,6,2,5,17,20,3,0,1,1
23/02/2025,20:00,Sociedad,Leganes,3,0,H,1,0,H,12,8,5,2,3,3,13,13,3,3,0,0
24/02/2025,20:00,Sevilla,Mallorca,1,1,D,1,0,H,19,13,4,2,4,4,11,12,1,3,0,0
28/02/2025,20:00,Valladolid,Las Palmas,1,1,D,0,1,A,23,4,7,3,13,4,11,8,2,1,0,1
01/03/2025,13:00,Girona,Celta,2,2,D,1,1,D,9,10,6,6,4,2,8,17,0,0,0,0
01/03/2025,15:15,Vallecano,Sevilla,1,1,D,0,0,D,20,10,8,5,6,6,14,9,1,0,0,0
01/03/2025,17:30,Betis,Real Madrid,2,1,H,1,1,D,18,9,3,2,9,2,17,12,3,4,0,0
01/03/2025,20:00,Ath Madrid,Ath Bilbao,1,0,H,0,0,D,12,15,4,3,6,2,7,8,2,3,0,0
02/03/2025,13:00,Leganes,Getafe,1,0,H,0,0,D,5,9,1,0,2,6,15,15,1,1,0,0
02/03/2025,15:15,Barcelona,Sociedad,4,0,H,2,0,H,33,0,10,0,12,0,15,6,0,0,0,1
02/03/2025,17:30,Mallorca,Alaves,1,1,D,1,0,H,15,19,4,7,3,9,20,14,0,2,0,0
02/03/2025,20:00,Osasuna,Valencia,3,3,D,3,2,H,12,12,5,5,3,3,10,7,2,1,0,0
08/03/2025,13:00,Celta,Leganes,2,1,H,2,1,H,7,12,4,6,2,5,10,9,3,2,0,0
08/03/2025,15:15,Alaves,Villarreal,1,0,H,1,0,H,5,24,3,2,1,6,11,13,3,1,2,0
08/03/2025,17:30,Valencia,Valladolid,2,1,H,1,1,D,17,11,4,4,5,4,11,10,1,3,0,0
09/03/2025,13:00,Getafe,Ath Madrid,2,1,H,0,0,D,11,4,3,2,4,4,10,14,6,2,0,1
09/03/2025,15:15,Real Madrid,Vallecano,2,1,H,2,1,H,10,20,5,6,4,6,12,17,3,1,0,0
09/03/2025,17:30,Ath Bilbao,Mallorca,1,1,D,0,0,D,8,9,2,2,3,3,6,13,1,3,0,0
09/03/2025,17:30,Betis,Las Palmas,1,0,H,0,0,D,14,8,6,1,11,1,12,14,2,8,0,1
09/03/2025,20:00,Sociedad,Sevilla,0,1,A,0,0,D,7,9,2,4,6,3,14,12,2,1,0,0
10/03/2025,20:00,Espanol,Girona,1,1,D,0,0,D,7,18,4,4,4,9,11,13,3,3,0,0
14/03/2025,20:00,Las Palmas,Alaves,2,2,D,0,1,A,14,9,7,3,4,5,10,22,5,5,0,0
15/03/2025,13:00,Valladolid,Celta,0,1,A,0,0,D,5,10,2,1,3,4,9,15,3,3,0,0
15/03/2025,15:15,Mallorca,Espanol,2,1,H,0,0,D,20,2,7,0,6,2,10,12,0,2,0,0
15/03/2025,17:30,Villarreal,Real Madrid,1,2,A,1,2,A,23,9,10,5,11,4,17,3,2,1,0,0
15/03/2025,20:00,Girona,Valencia,1,1,D,0,0,D,14,12,4,2,9,4,12,5,2,1,0,0
16/03/2025,13:00,Leganes,Betis,2,3,A,2,0,H,10,21,4,6,3,7,16,5,2,1,0,0
16/03/2025,15:15,Sevilla,Ath Bilbao,0,1,A,0,0,D,11,9,4,4,4,6,13,12,4,2,0,0
16/03/2025,17:30,Osasuna,Getafe,1,2,A,1,0,H,12,7,4,4,3,2,19,15,2,3,0,1
16/03/2025,17:30,Vallecano,Sociedad,2,2,D,0,1,A,10,8,5,4,4,4,16,9,3,2,0,0
16/03/2025,20:00,Ath Madrid,Barcelona,2,4,A,1,0,H,7,13,2,6,6,6,10,11,1,3,0,0
27/03/2025,20:00,Barcelona,Osasuna,3,0,H,2,0,H,19,4,5,0,8,4,7,14,1,3,0,0
29/03/2025,13:00,Sociedad,Valladolid,2,1,H,1,0,H,12,12,2,5,3,6,20,10,2,3,0,0
29/03/2025,15:15,Espanol,Ath Madrid,1,1,D,0,1,A,8,13,1,2,4,3,12,14,2,1,0,0
29/03/2025,17:30,Alaves,Vallecano,0,2,A,0,1,A,12,11,4,5,8,5,14,12,3,5,0,0
29/03/2025,20:00,Real Madrid,Leganes,3,2,H,1,2,A,24,10,10,4,8,3,9,13,1,4,0,0
30/03/2025,13:00,Getafe,Villarreal,1,2,A,1,2,A,11,9,4,3,3,1,16,21,1,4,0,0
30/03/2025,15:15,Barcelona,Girona,4,1,H,1,0,H,21,4,9,2,10,2,8,11,0,1,0,0
30/03/2025,17:30,Ath Bilbao,Osasuna,0,0,D,0,0,D,11,5,5,2,3,4,12,12,1,1,0,0
30/03/2025,17:30,Valencia,Mallorca,1,0,H,0,0,D,8,8,2,2,4,5,16,15,5,5,0,0
30/03/2025,20:00,Betis,Sevilla,2,1,H,2,1,H,11,6,3,2,2,2,10,22,4,4,0,0
31/03/2025,20:00,Celta,Las Palmas,1,1,D,1,0,H,19,4,7,2,4,2,17,5,3,0,0,0
04/04/2025,20:00,Vallecano,Espanol,0,4,A,0,2,A,16,15,5,7,8,4,8,10,2,2,0,0
05/04/2025,13:00,Girona,Alaves,0,1,A,0,0,D,11,14,6,3,1,5,9,16,1,4,0,0
05/04/2025,15:15,Real Madrid,Valencia,1,2,A,0,1,A,21,10,9,2,9,4,10,13,0,4,0,0
05/04/2025,17:30,Mallorca,Celta,1,2,A,1,0,H,7,10,2,4,4,2,9,11,3,0,0,0
05/04/2025,20:00,Barcelona,Betis,1,1,D,1,1,D,13,6,5,2,9,3,16,12,2,1,0,0
06/04/2025,13:00,Las Palmas,Sociedad,1,3,A,0,1,A,13,13,5,8,5,4,7,10,0,2,0,0
06/04/2025,15:15,Sevilla,Ath Madrid,1,2,A,1,1,D,11,13,6,5,7,7,14,12,1,4,0,0
06/04/2025,17:30,Valladolid,Getafe,0,4,A,0,3,A,5,16,0,9,3,4,11,17,3,1,1,0
06/04/2025,20:00,Villarreal,Ath Bilbao,0,0,D,0,0,D,12,11,4,2,6,5,9,13,0,1,1,0
07/04/2025,20:00,Leganes,Osasuna,1,1,D,0,0,D,13,14,7,6,4,8,18,14,3,3,0,0
11/04/2025,20:00,Valencia,Sevilla,1,0,H,1,0,H,8,12,6,5,3,3,10,18,3,2,0,0
12/04/2025,13:00,Sociedad,Mallorca,0,2,A,0,1,A,15,7,4,3,8,2,11,12,3,1,0,0
12/04/2025,15:15,Getafe,Las Palmas,1,3,A,1,0,H,11,10,6,5,3,2,14,15,0,2,1,0
12/04/2025,17:30,Celta,Espanol,0,2,A,0,1,A,16,5,6,3,13,5,14,10,2,2,0,0
12/04/2025,20:00,Leganes,Barcelona,0,1,A,0,0,D,6,12,1,3,4,8,10,4,2,1,0,0
13/04/2025,13:00,Osasuna,Girona,2,1,H,1,0,H,13,18,6,8,4,4,17,15,2,0,0,0
13/04/2025,15:15,Alaves,Real Madrid,0,1,A,0,1,A,13,11,6,4,4,4,21,12,4,4,1,1
13/04/2025,17:30,Betis,Villarreal,1,2,A,1,1,D,24,8,5,2,5,5,4,13,0,4,0,0
13/04/2025,20:00,Ath Bilbao,Vallecano,3,1,H,0,1,A,13,11,4,3,7,1,12,7,4,3,0,0
14/04/2025,20:00,Ath Madrid,Valladolid,4,2,H,2,1,H,24,6,9,3,5,1,11,8,1,1,0,0
18/04/2025,20:00,Espanol,Getafe,1,0,H,1,0,H,9,9,3,4,6,8,12,15,0,2,0,1
19/04/2025,13:00,Vallecano,Valencia,1,1,D,1,0,H,11,10,4,3,5,2,18,13,3,1,0,0
19/04/2025,15:15,Barcelona,Celta,4,3,H,1,1,D,18,11,6,8,4,1,10,13,2,2,0,0
19/04/2025,17:30,Mallorca,Leganes,0,0,D,0,0,D,11,15,1,1,4,4,17,15,2,1,0,0
19/04/2025,20:00,Las Palmas,Ath Madrid,1,0,H,0,0,D,8,7,2,2,4,4,13,13,3,1,0,0
20/04/2025,13:00,Valladolid,Osasuna,2,3,A,0,2,A,12,11,5,6,5,2,12,17,2,0,0,0
20/04/2025,15:15,Villarreal,Sociedad,2,2,D,1,1,D,20,4,5,4,10,4,12,12,5,1,0,0
20/04/2025,17:30,Sevilla,Alaves,1,1,D,1,1,D,10,11,2,3,3,6,10,11,2,2,0,0
20/04/2025,20:00,Real Madrid,Ath Bilbao,1,0,H,0,0,D,22,3,7,1,14,1,7,15,1,2,0,0
21/04/2025,20:00,Girona,Betis,1,3,A,0,3,A,11,17,5,9,8,9,13,11,3,2,0,0
22/04/2025,18:00,Valencia,Espanol,1,1,D,0,1,A,16,8,7,3,6,4,7,7,2,1,0,0
22/04/2025,20:30,Barcelona,Mallorca,1,0,H,0,0,D,40,4,13,0,13,2,10,7,0,1,0,0
23/04/2025,18:00,Ath Bilbao,Las Palmas,1,0,H,1,0,H,13,10,4,2,3,3,13,9,1,3,0,0
23/04/2025,18:00,Celta,Villarreal,3,0,H,1,0,H,21,4,9,1,6,3,16,10,2,1,0,1
23/04/2025,20:30,Alaves,Sociedad,1,0,H,0,0,D,10,6,1,0,6,6,17,17,4,5,0,0
23/04/2025,20:30,Getafe,Real Madrid,0,1,A,0,1,A,20,14,6,7,4,4,15,7,3,1,0,0
24/04/2025,18:00,Leganes,Girona,1,1,D,0,0,D,7,8,1,3,4,5,16,18,4,2,1,0
24/04/2025,18:00,Osasuna,Sevilla,1,0,H,1,0,H,9,12,2,3,4,4,14,13,4,2,0,1
24/04/2025,20:30,Ath Madrid,Vallecano,3,0,H,2,0,H,10,12,5,5,6,3,8,15,0,2,0,0
24/04/2025,20:30,Betis,Valladolid,5,1,H,1,1,D,16,10,6,5,4,4,7,7,1,0,0,0
27/04/2025,15:15,Villarreal,Espanol,1,0,H,0,0,D,14,12,5,1,8,6,19,11,4,0,0,0
02/05/2025,20:00,Vallecano,Getafe,1,0,H,1,0,H,13,12,8,1,7,3,12,13,3,2,0,1
03/05/2025,13:00,Alaves,Ath Madrid,0,0,D,0,0,D,8,9,2,2,3,5,18,13,3,2,0,0
03/05/2025,15:15,Villarreal,Osasuna,4,2,H,3,0,H,15,11,5,4,2,8,10,18,4,1,0,0
03/05/2025,17:30,Las Palmas,Valencia,2,3,A,1,1,D,15,10,3,5,9,5,12,6,1,1,0,0
03/05/2025,20:00,Valladolid,Barcelona,1,2,A,1,0,H,5,24,4,7,4,8,12,15,3,2,0,0
04/05/2025,13:00,Real Madrid,Celta,3,2,H,2,0,H,17,14,6,7,4,6,5,11,2,1,0,0
04/05/2025,15:15,Sevilla,Leganes,2,2,D,1,1,D,25,9,7,3,8,2,17,12,4,5,0,0
04/05/2025,17:30,Espanol,Betis,1,2,A,1,0,H,11,20,5,10,3,7,16,10,2,0,0,0
04/05/2025,20:00,Sociedad,Ath Bilbao,0,0,D,0,0,D,12,3,3,1,7,3,18,13,1,2,0,0
05/05/2025,20:00,Girona,Mallorca,1,0,H,1,0,H,13,9,6,1,5,2,11,14,0,2,0,0
09/05/2025,20:00,Las Palmas,Vallecano,0,1,A,0,0,D,11,16,2,5,8,8,8,9,2,3,0,0
10/05/2025,13:00,Valencia,Getafe,3,0,H,3,0,H,10,10,6,3,2,6,17,20,3,5,0,0
10/05/2025,15:15,Celta,Sevilla,3,2,H,1,1,D,8,19,4,10,3,6,11,16,0,2,1,0
10/05/2025,17:30,Girona,Villarreal,0,1,A,0,0,D,7,14,0,5,5,3,13,10,2,3,0,0
10/05/2025,17:30,Mallorca,Valladolid,2,1,H,1,1,D,12,16,4,7,5,10,16,12,2,1,0,0
10/05/2025,20:00,Ath Madrid,Sociedad,4,0,H,4,0,H,13,6,7,1,3,3,7,12,0,1,0,0
11/05/2025,13:00,Leganes,Espanol,3,2,H,2,0,H,13,12,5,6,3,8,14,18,2,2,0,0
11/05/2025,15:15,Barcelona,Real Madrid,4,3,H,4,2,H,23,9,9,5,10,2,17,15,4,3,0,0
11/05/2025,17:30,Ath Bilbao,Alaves,1,0,H,0,0,D,11,4,3,1,9,2,17,12,1,1,0,0
11/05/2025,20:00,Betis,Osasuna,1,1,D,0,0,D,10,16,5,5,6,7,8,12,3,2,0,0
13/05/2025,18:00,Valladolid,Girona,0,1,A,0,0,D,11,13,4,5,6,4,5,19,0,0,0,0
13/05/2025,19:00,Sociedad,Celta,0,1,A,0,1,A,15,6,5,2,14,1,18,11,3,1,0,0
13/05/2025,20:30,Sevilla,Las Palmas,1,0,H,0,0,D,10,14,3,3,4,2,22,15,6,6,0,0
14/05/2025,18:00,Alaves,Valencia,1,0,H,0,0,D,11,10,5,3,9,4,16,10,4,3,0,0
14/05/2025,18:00,Villarreal,Leganes,3,0,H,3,0,H,17,23,7,6,3,6,5,11,1,1,0,0
14/05/2025,20:30,Real Madrid,Mallorca,2,1,H,0,1,A,39,4,13,2,26,0,6,15,0,3,0,0
15/05/2025,18:00,Vallecano,Betis,2,2,D,2,0,H,20,10,6,3,10,7,8,18,1,3,0,0
15/05/2025,18:00,Osasuna,Ath Madrid,2,0,H,1,0,H,9,9,3,5,3,5,12,11,1,1,0,0
15/05/2025,20:30,Espanol,Barcelona,0,2,A,0,0,D,9,12,1,4,3,3,8,10,2,2,1,0
15/05/2025,20:30,Getafe,Ath Bilbao,0,2,A,0,0,D,11,9,1,2,2,5,10,7,1,0,0,0
18/05/2025,18:00,Ath Madrid,Betis,4,1,H,2,0,H,20,12,11,7,7,4,12,9,1,1,0,0
18/05/2025,18:00,Barcelona,Villarreal,2,3,A,2,1,H,24,7,9,3,11,3,14,9,2,0,0,0
18/05/2025,18:00,Celta,Vallecano,1,2,A,1,2,A,24,7,7,2,9,2,10,17,2,3,0,0
18/05/2025,18:00,Las Palmas,Leganes,0,1,A,0,1,A,12,11,3,4,9,2,15,12,2,2,0,0
18/05/2025,18:00,Mallorca,Getafe,1,2,A,0,0,D,7,10,1,4,3,4,14,9,2,2,0,0
18/05/2025,18:00,Osasuna,Espanol,2,0,H,1,0,H,16,16,3,6,8,6,11,5,1,1,0,0
18/05/2025,18:00,Sevilla,Real Madrid,0,2,A,0,0,D,6,16,1,6,1,7,7,9,0,1,2,0
18/05/2025,18:00,Sociedad,Girona,3,2,H,2,1,H,15,9,9,5,9,2,10,9,1,3,0,0
18/05/2025,18:00,Valencia,Ath Bilbao,0,1,A,0,0,D,6,10,2,4,5,3,10,16,3,1,0,0
18/05/2025,18:00,Valladolid,Alaves,0,1,A,0,1,A,7,14,1,4,5,9,12,24,0,2,0,0
23/05/2025,20:00,Betis,Valencia,1,1,D,1,0,H,14,9,4,2,3,2,8,12,1,2,0,0
24/05/2025,15:15,Real Madrid,Sociedad,2,0,H,1,0,H,16,9,8,1,11,4,5,7,0,0,0,0
24/05/2025,17:30,Espanol,Las Palmas,2,0,H,0,0,D,8,10,3,4,3,6,12,11,3,2,0,0
24/05/2025,17:30,Leganes,Valladolid,3,0,H,3,0,H,16,6,6,2,3,4,11,16,0,1,0,0
24/05/2025,20:00,Alaves,Osasuna,1,1,D,0,0,D,14,19,5,5,5,9,15,6,2,2,0,0
24/05/2025,20:00,Getafe,Celta,1,2,A,1,1,D,6,15,1,8,2,6,13,10,3,4,1,0
24/05/2025,20:00,Vallecano,Mallorca,0,0,D,0,0,D,27,9,8,2,11,2,9,14,2,2,0,0
25/05/2025,13:00,Girona,Ath Madrid,0,4,A,0,0,D,2,19,1,11,1,8,13,11,0,1,0,0
25/05/2025,15:15,Villarreal,Sevilla,4,2,H,3,1,H,12,17,7,6,3,5,8,14,0,1,0,0
25/05/2025,20:00,Ath Bilbao,Barcelona,0,3,A,0,2,A,10,13,1,4,2,6,21,10,1,0,0,0
