date,home_team,away_team,home_goals,away_goals,result,xg_home,xg_away,league,season_code
2018-08-24 21:30:00,Bayern Munich,Hoffenheim,3,1,H,3.08883,0.697274,Bundesliga,1819
2018-08-25 16:30:00,Wolfsburg,Schalke 04,2,1,H,1.31029,1.86154,Bundesliga,1819
2018-08-25 16:30:00,Fortuna Duesseldorf,Augsburg,1,2,A,1.32783,0.755029,Bundesliga,1819
2018-08-25 16:30:00,Hertha Berlin,Nuernberg,1,0,H,1.03309,1.34412,Bundesliga,1819
2018-08-25 16:30:00,Werder Bremen,Hannover 96,1,1,D,1.91197,0.840127,Bundesliga,1819
2018-08-25 16:30:00,Freiburg,Eintracht Frankfurt,0,2,A,1.46674,0.81415,Bundesliga,1819
2018-08-25 19:30:00,Borussia M.Gladbach,Bayer Leverkusen,2,0,H,3.34179,1.05775,Bundesliga,1819
2018-08-26 16:30:00,Mainz 05,VfB Stuttgart,1,0,H,1.28621,1.07847,Bundesliga,1819
2018-08-26 19:00:00,Borussia Dortmund,RasenBallsport Leipzig,4,1,H,1.96153,1.46268,Bundesliga,1819
2018-08-31 21:30:00,Hannover 96,Borussia Dortmund,0,0,D,0.462033,0.842511,Bundesliga,1819
2018-09-01 13:30:00,Nuernberg,Mainz 05,1,1,D,1.56238,0.367667,Bundesliga,1819
2018-09-01 13:30:00,Eintracht Frankfurt,Werder Bremen,1,2,A,1.25306,1.34271,Bundesliga,1819
2018-09-01 13:30:00,Augsburg,Borussia M.Gladbach,1,1,D,1.7521,1.31189,Bundesliga,1819
2018-09-01 13:30:00,Hoffenheim,Freiburg,3,1,H,3.48013,1.53718,Bundesliga,1819
2018-09-01 13:30:00,Bayer Leverkusen,Wolfsburg,1,3,A,0.877655,2.13508,Bundesliga,1819
2018-09-01 16:30:00,VfB Stuttgart,Bayern Munich,0,3,A,0.0990837,1.71434,Bundesliga,1819
2018-09-02 13:30:00,RasenBallsport Leipzig,Fortuna Duesseldorf,1,1,D,2.25033,1.43691,Bundesliga,1819
2018-09-02 16:00:00,Schalke 04,Hertha Berlin,0,2,A,1.59561,0.566284,Bundesliga,1819
2018-09-14 18:30:00,Borussia Dortmund,Eintracht Frankfurt,3,1,H,1.95503,0.199314,Bundesliga,1819
2018-09-15 13:30:00,RasenBallsport Leipzig,Hannover 96,3,2,H,2.35222,0.950644,Bundesliga,1819
2018-09-15 13:30:00,Mainz 05,Augsburg,2,1,H,2.81187,0.736371,Bundesliga,1819
2018-09-15 13:30:00,Wolfsburg,Hertha Berlin,2,2,D,2.23932,0.590795,Bundesliga,1819
2018-09-15 13:30:00,Fortuna Duesseldorf,Hoffenheim,2,1,H,1.78366,2.19977,Bundesliga,1819
2018-09-15 13:30:00,Bayern Munich,Bayer Leverkusen,3,1,H,1.40345,0.784725,Bundesliga,1819
2018-09-15 16:30:00,Borussia M.Gladbach,Schalke 04,2,1,H,1.4002,0.729351,Bundesliga,1819
2018-09-16 13:30:00,Werder Bremen,Nuernberg,1,1,D,0.700449,0.514375,Bundesliga,1819
2018-09-16 16:00:00,Freiburg,VfB Stuttgart,3,3,D,1.20784,1.19724,Bundesliga,1819
2018-09-21 18:30:00,VfB Stuttgart,Fortuna Duesseldorf,0,0,D,1.39372,1.23964,Bundesliga,1819
2018-09-22 13:30:00,Hoffenheim,Borussia Dortmund,1,1,D,1.92814,1.4456,Bundesliga,1819
2018-09-22 13:30:00,Hertha Berlin,Borussia M.Gladbach,4,2,H,3.9572,2.64706,Bundesliga,1819
2018-09-22 13:30:00,Augsburg,Werder Bremen,2,3,A,2.11259,1.39048,Bundesliga,1819
2018-09-22 13:30:00,Wolfsburg,Freiburg,1,3,A,0.826665,2.26733,Bundesliga,1819
2018-09-22 13:30:00,Nuernberg,Hannover 96,2,0,H,1.64985,0.557368,Bundesliga,1819
2018-09-22 16:30:00,Schalke 04,Bayern Munich,0,2,A,0.358342,2.58882,Bundesliga,1819
2018-09-23 13:30:00,Bayer Leverkusen,Mainz 05,1,0,H,1.29357,0.76291,Bundesliga,1819
