Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
F1,05/02/2020,18:00,Nimes,Dijon,2,0,H,2,0,H,11,10,5,3,2,2,17,27,0,3,0,0
F1,05/02/2020,18:00,Reims,Nice,1,1,D,0,0,D,15,5,4,4,9,6,11,7,2,0,0,0
F1,05/02/2020,18:00,Toulouse,Strasbourg,0,1,A,0,0,D,12,15,1,6,5,2,7,10,1,2,0,0
F1,05/02/2020,20:00,St Etienne,Marseille,0,2,A,0,1,A,11,5,3,3,6,2,8,11,2,4,0,0
F1,07/02/2020,19:45,Angers,Lille,0,2,A,0,1,A,9,12,1,4,6,2,10,15,4,3,0,0
F1,08/02/2020,16:30,Marseille,Toulouse,1,0,H,0,0,D,12,10,3,3,5,5,6,8,1,2,0,0
F1,08/02/2020,19:00,Amiens,Monaco,1,2,A,1,0,H,8,12,1,6,3,9,14,17,1,3,0,0
F1,08/02/2020,19:00,Dijon,Nantes,3,3,D,2,2,D,17,8,4,2,9,4,8,11,2,2,0,0
F1,08/02/2020,19:00,Metz,Bordeaux,1,2,A,1,0,H,11,15,4,5,5,13,5,11,2,2,1,0
F1,08/02/2020,19:00,Nice,Nimes,1,3,A,1,1,D,6,10,3,5,1,7,8,13,2,4,1,0
F1,08/02/2020,19:00,Rennes,Brest,0,0,D,0,0,D,17,8,2,3,6,0,7,14,2,4,0,0
F1,09/02/2020,14:00,Montpellier,St Etienne,1,0,H,1,0,H,8,17,3,5,3,6,16,15,1,3,1,0
F1,09/02/2020,16:00,Strasbourg,Reims,3,0,H,0,0,D,12,5,5,0,9,8,13,12,1,2,0,0
F1,09/02/2020,20:00,Paris SG,Lyon,4,2,H,2,0,H,16,7,5,2,6,3,11,14,1,2,0,0
F1,14/02/2020,19:45,Monaco,Montpellier,1,0,H,0,0,D,16,13,2,2,2,4,13,8,1,2,0,0
F1,15/02/2020,16:30,Amiens,Paris SG,4,4,D,3,1,H,11,15,5,10,2,6,21,10,3,2,0,0
F1,15/02/2020,19:00,Bordeaux,Dijon,2,2,D,1,1,D,11,6,2,3,13,1,12,10,1,1,0,0
F1,15/02/2020,19:00,Nantes,Metz,0,0,D,0,0,D,18,7,7,2,11,6,14,11,0,1,0,1
F1,15/02/2020,19:00,Nimes,Angers,1,0,H,0,0,D,11,10,2,0,7,5,7,16,1,2,0,1
F1,15/02/2020,19:00,Toulouse,Nice,0,2,A,0,1,A,19,14,5,4,7,5,14,9,2,0,2,0
F1,16/02/2020,14:00,Lyon,Strasbourg,1,1,D,1,1,D,5,7,2,1,3,2,17,14,3,1,0,0
F1,16/02/2020,16:00,Brest,St Etienne,3,2,H,3,0,H,10,11,3,4,0,5,11,11,2,3,0,0
F1,16/02/2020,16:00,Reims,Rennes,1,0,H,0,0,D,11,4,3,2,7,2,14,17,1,1,0,0
F1,16/02/2020,20:00,Lille,Marseille,1,2,A,0,0,D,13,5,3,2,4,5,16,12,0,5,0,0
F1,21/02/2020,18:00,Nice,Brest,2,2,D,2,1,H,19,9,6,3,9,3,7,4,3,0,0,0
F1,21/02/2020,19:45,Metz,Lyon,0,2,A,0,1,A,7,12,0,6,5,4,8,14,2,1,1,0
F1,22/02/2020,16:30,Marseille,Nantes,1,3,A,1,1,D,16,8,5,4,4,1,15,17,1,3,0,0
F1,22/02/2020,19:00,Angers,Montpellier,1,0,H,0,0,D,12,10,8,2,6,8,16,16,4,2,0,0
F1,22/02/2020,19:00,Dijon,Monaco,1,1,D,0,0,D,12,17,2,6,2,3,16,13,2,0,0,0
F1,22/02/2020,19:00,Lille,Toulouse,3,0,H,2,0,H,18,7,9,1,5,0,12,20,1,3,0,0
F1,22/02/2020,19:00,Strasbourg,Amiens,0,0,D,0,0,D,15,3,3,1,5,5,18,23,2,6,0,0
F1,23/02/2020,14:00,St Etienne,Reims,1,1,D,0,0,D,7,12,4,2,8,6,14,5,1,1,0,0
F1,23/02/2020,16:00,Rennes,Nimes,2,1,H,1,1,D,26,9,8,2,10,1,11,5,0,1,0,1
F1,23/02/2020,20:00,Paris SG,Bordeaux,4,3,H,2,2,D,23,12,9,7,10,7,13,15,5,2,1,0
F1,28/02/2020,19:45,Nimes,Marseille,2,3,A,1,2,A,16,13,6,4,8,9,15,14,4,3,0,0
F1,29/02/2020,16:30,Paris SG,Dijon,4,0,H,1,0,H,23,9,11,3,8,0,7,3,1,0,0,0
F1,29/02/2020,19:00,Amiens,Metz,0,1,A,0,1,A,12,13,5,6,6,3,17,10,2,1,0,0
F1,29/02/2020,19:00,Brest,Angers,0,1,A,0,1,A,16,6,4,2,12,0,12,9,3,1,0,0
F1,29/02/2020,19:00,Monaco,Reims,1,1,D,1,0,H,19,16,7,8,3,2,20,13,2,3,0,0
F1,29/02/2020,19:00,Montpellier,Strasbourg,3,0,H,0,0,D,23,15,11,7,5,7,8,15,1,2,0,0
F1,29/02/2020,19:00,Toulouse,Rennes,0,2,A,0,1,A,15,11,2,4,9,3,13,12,3,1,0,0
F1,01/03/2020,14:00,Nantes,Lille,0,1,A,0,0,D,6,15,3,5,3,12,13,13,4,3,0,0
F1,01/03/2020,16:00,Bordeaux,Nice,1,1,D,1,0,H,12,9,4,4,10,3,19,12,3,3,0,0
F1,01/03/2020,20:00,Lyon,St Etienne,2,0,H,1,0,H,16,8,9,4,5,4,14,14,4,4,0,0
F1,06/03/2020,20:00,Marseille,Amiens,2,2,D,1,0,H,13,12,6,3,4,4,13,17,2,2,0,0
F1,07/03/2020,19:00,Angers,Nantes,2,0,H,0,0,D,7,15,3,4,4,6,9,6,0,3,0,0
F1,07/03/2020,19:00,Dijon,Toulouse,2,1,H,1,1,D,15,6,3,2,5,1,14,17,2,2,0,0
F1,07/03/2020,19:00,Metz,Nimes,2,1,H,1,0,H,14,16,5,7,8,6,9,11,0,0,0,0
F1,07/03/2020,19:00,Nice,Monaco,2,1,H,0,1,A,12,14,5,4,6,3,11,15,1,4,0,1
F1,07/03/2020,19:00,Reims,Brest,1,0,H,1,0,H,12,12,3,4,5,5,7,13,3,2,1,0
F1,08/03/2020,14:00,St Etienne,Bordeaux,1,1,D,0,0,D,11,9,4,2,7,4,14,16,4,3,1,0
F1,08/03/2020,16:00,Rennes,Montpellier,5,0,H,2,0,H,16,11,9,1,2,7,9,10,2,3,0,0
F1,08/03/2020,20:00,Lille,Lyon,1,0,H,1,0,H,13,9,3,2,4,3,20,13,1,3,0,0
