date,home_team,away_team,home_goals,away_goals,result,xg_home,xg_away,league,season_code
2016-08-26 22:30:00,Bayern Munich,Werder Bremen,6,0,H,4.53263,0.185791,Bundesliga,1617
2016-08-27 17:30:00,Augsburg,Wolfsburg,0,2,A,0.452708,0.711094,Bundesliga,1617
2016-08-27 17:30:00,Hamburger SV,Ingolstadt,1,1,D,0.309707,1.20744,Bundesliga,1617
2016-08-27 17:30:00,Eintracht Frankfurt,Schalke 04,1,0,H,1.86688,0.930915,Bundesliga,1617
2016-08-27 17:30:00,FC Cologne,Darmstadt,2,0,H,3.13195,0.558815,Bundesliga,1617
2016-08-27 17:30:00,Borussia Dortmund,Mainz 05,2,1,H,1.81984,1.07885,Bundesliga,1617
2016-08-27 20:30:00,Borussia M.Gladbach,Bayer Leverkusen,2,1,H,1.88815,1.11067,Bundesliga,1617
2016-08-28 17:30:00,Hertha Berlin,Freiburg,2,1,H,0.869084,0.360723,Bundesliga,1617
2016-08-28 19:30:00,Hoffenheim,RasenBallsport Leipzig,2,2,D,1.15624,2.47526,Bundesliga,1617
2016-09-09 22:30:00,Schalke 04,Bayern Munich,0,2,A,0.965209,2.2266,Bundesliga,1617
2016-09-10 17:30:00,Wolfsburg,FC Cologne,0,0,D,0.914326,1.36943,Bundesliga,1617
2016-09-10 17:30:00,Ingolstadt,Hertha Berlin,0,2,A,0.986677,0.854096,Bundesliga,1617
2016-09-10 17:30:00,Darmstadt,Eintracht Frankfurt,1,0,H,0.277384,1.64252,Bundesliga,1617
2016-09-10 17:30:00,Freiburg,Borussia M.Gladbach,3,1,H,1.55438,0.130259,Bundesliga,1617
2016-09-10 17:30:00,Bayer Leverkusen,Hamburger SV,3,1,H,2.1378,0.65629,Bundesliga,1617
2016-09-10 20:30:00,RasenBallsport Leipzig,Borussia Dortmund,1,0,H,0.950658,0.482478,Bundesliga,1617
2016-09-11 17:30:00,Werder Bremen,Augsburg,1,2,A,1.62947,1.65986,Bundesliga,1617
2016-09-11 19:30:00,Mainz 05,Hoffenheim,4,4,D,0.788235,2.26684,Bundesliga,1617
2016-09-16 22:30:00,FC Cologne,Freiburg,3,0,H,1.40487,1.4295,Bundesliga,1617
2016-09-17 17:30:00,Hamburger SV,RasenBallsport Leipzig,0,4,A,1.08134,3.30009,Bundesliga,1617
2016-09-17 17:30:00,Hoffenheim,Wolfsburg,0,0,D,1.93562,2.34852,Bundesliga,1617
2016-09-17 17:30:00,Eintracht Frankfurt,Bayer Leverkusen,2,1,H,2.14781,2.11932,Bundesliga,1617
2016-09-17 17:30:00,Bayern Munich,Ingolstadt,3,1,H,0.446972,1.54672,Bundesliga,1617
2016-09-17 17:30:00,Borussia Dortmund,Darmstadt,6,0,H,4.05385,0.179729,Bundesliga,1617
2016-09-17 20:30:00,Borussia M.Gladbach,Werder Bremen,4,1,H,3.63049,1.20156,Bundesliga,1617
2016-09-18 17:30:00,Augsburg,Mainz 05,1,3,A,0.82866,1.54386,Bundesliga,1617
2016-09-18 19:30:00,Hertha Berlin,Schalke 04,2,0,H,0.724842,0.424457,Bundesliga,1617
2016-09-20 22:00:00,Wolfsburg,Borussia Dortmund,1,5,A,2.71087,2.34245,Bundesliga,1617
2016-09-20 22:00:00,Ingolstadt,Eintracht Frankfurt,0,2,A,0.782075,0.352096,Bundesliga,1617
2016-09-20 22:00:00,Darmstadt,Hoffenheim,1,1,D,1.62811,1.44238,Bundesliga,1617
2016-09-20 22:00:00,Freiburg,Hamburger SV,1,0,H,1.78293,0.647916,Bundesliga,1617
2016-09-21 22:00:00,RasenBallsport Leipzig,Borussia M.Gladbach,1,1,D,1.58682,0.224262,Bundesliga,1617
2016-09-21 22:00:00,Werder Bremen,Mainz 05,1,2,A,0.916,1.38592,Bundesliga,1617
2016-09-21 22:00:00,Bayern Munich,Hertha Berlin,3,0,H,2.71721,0.153422,Bundesliga,1617
2016-09-21 22:00:00,Bayer Leverkusen,Augsburg,0,0,D,2.0338,0.230565,Bundesliga,1617
2016-09-21 22:00:00,Schalke 04,FC Cologne,1,3,A,1.37614,1.18875,Bundesliga,1617
2016-09-23 22:30:00,Borussia Dortmund,Freiburg,3,1,H,3.2333,1.05384,Bundesliga,1617
2016-09-24 17:30:00,Borussia M.Gladbach,Ingolstadt,2,0,H,1.18177,0.535119,Bundesliga,1617
2016-09-24 17:30:00,Mainz 05,Bayer Leverkusen,2,3,A,1.73915,1.73598,Bundesliga,1617
2016-09-24 17:30:00,Hamburger SV,Bayern Munich,0,1,A,0.304936,2.12276,Bundesliga,1617
2016-09-24 17:30:00,Augsburg,Darmstadt,1,0,H,1.95473,0.129868,Bundesliga,1617
2016-09-24 17:30:00,Eintracht Frankfurt,Hertha Berlin,3,3,D,1.50633,1.17158,Bundesliga,1617
2016-09-24 20:30:00,Werder Bremen,Wolfsburg,2,1,H,1.11466,0.483419,Bundesliga,1617
2016-09-25 17:30:00,Hoffenheim,Schalke 04,2,1,H,1.8649,1.04708,Bundesliga,1617
2016-09-25 19:45:00,FC Cologne,RasenBallsport Leipzig,1,1,D,0.366844,0.819612,Bundesliga,1617
2016-09-30 22:30:00,RasenBallsport Leipzig,Augsburg,2,1,H,1.04258,0.313816,Bundesliga,1617
2016-10-01 17:30:00,Bayern Munich,FC Cologne,1,1,D,2.20563,0.899194,Bundesliga,1617
2016-10-01 17:30:00,Hertha Berlin,Hamburger SV,2,0,H,2.44266,1.11245,Bundesliga,1617
2016-10-01 17:30:00,Ingolstadt,Hoffenheim,1,2,A,2.21758,3.31162,Bundesliga,1617
2016-10-01 17:30:00,Darmstadt,Werder Bremen,2,2,D,1.27773,1.54526,Bundesliga,1617
2016-10-01 17:30:00,Freiburg,Eintracht Frankfurt,1,0,H,0.464817,0.715723,Bundesliga,1617
2016-10-01 20:30:00,Bayer Leverkusen,Borussia Dortmund,2,0,H,1.52698,0.837447,Bundesliga,1617
2016-10-02 17:30:00,Wolfsburg,Mainz 05,0,0,D,1.32308,0.256465,Bundesliga,1617
2016-10-02 19:30:00,Schalke 04,Borussia M.Gladbach,4,0,H,3.05307,0.802215,Bundesliga,1617
2016-10-14 22:30:00,Borussia Dortmund,Hertha Berlin,1,1,D,2.60334,0.994838,Bundesliga,1617
2016-10-15 17:30:00,Borussia M.Gladbach,Hamburger SV,0,0,D,3.46166,0.209913,Bundesliga,1617
2016-10-15 17:30:00,FC Cologne,Ingolstadt,2,1,H,3.98127,1.07265,Bundesliga,1617
2016-10-15 17:30:00,Augsburg,Schalke 04,1,1,D,0.414301,0.73357,Bundesliga,1617
2016-10-15 17:30:00,Hoffenheim,Freiburg,2,1,H,2.4316,0.860554,Bundesliga,1617
2016-10-15 17:30:00,Eintracht Frankfurt,Bayern Munich,2,2,D,2.01559,1.4782,Bundesliga,1617
2016-10-15 20:30:00,Werder Bremen,Bayer Leverkusen,2,1,H,1.51915,0.548105,Bundesliga,1617
2016-10-16 17:30:00,Mainz 05,Darmstadt,2,1,H,2.86526,1.93127,Bundesliga,1617
2016-10-16 19:30:00,Wolfsburg,RasenBallsport Leipzig,0,1,A,0.684268,1.82053,Bundesliga,1617
2016-10-21 22:30:00,Hamburger SV,Eintracht Frankfurt,0,3,A,0.163638,1.31119,Bundesliga,1617
2016-10-22 17:30:00,Ingolstadt,Borussia Dortmund,3,3,D,1.69325,2.51636,Bundesliga,1617
2016-10-22 17:30:00,Darmstadt,Wolfsburg,3,1,H,1.38031,0.577877,Bundesliga,1617
2016-10-22 17:30:00,Freiburg,Augsburg,2,1,H,1.53071,1.23006,Bundesliga,1617
2016-10-22 17:30:00,Hertha Berlin,FC Cologne,2,1,H,1.43523,1.35639,Bundesliga,1617
2016-10-22 17:30:00,Bayer Leverkusen,Hoffenheim,0,3,A,0.598561,2.30615,Bundesliga,1617
2016-10-22 20:30:00,Bayern Munich,Borussia M.Gladbach,2,0,H,1.73353,0.49977,Bundesliga,1617
2016-10-23 17:30:00,RasenBallsport Leipzig,Werder Bremen,3,1,H,3.33619,0.913725,Bundesliga,1617
2016-10-23 19:30:00,Schalke 04,Mainz 05,3,0,H,1.21196,0.987414,Bundesliga,1617
2016-10-28 22:30:00,Borussia M.Gladbach,Eintracht Frankfurt,0,0,D,0.605662,0.388618,Bundesliga,1617
2016-10-29 17:30:00,Mainz 05,Ingolstadt,2,0,H,2.21072,0.216935,Bundesliga,1617
