date,home_team,away_team,home_goals,away_goals,result,xg_home,xg_away,league,season_code
2024-08-16 18:45:00,Le Havre,Paris Saint Germain,1,4,A,0.197023,2.9098,Ligue1,2425
2024-08-17 15:00:00,Brest,Marseille,1,5,A,1.51475,2.96496,Ligue1,2425
2024-08-17 17:00:00,Reims,Lille,0,2,A,0.0758907,2.31711,Ligue1,2425
2024-08-17 19:00:00,Monaco,Saint-Etienne,1,0,H,2.78444,0.484117,Ligue1,2425
2024-08-18 13:00:00,Auxerre,Nice,2,1,H,3.03248,0.58056,Ligue1,2425
2024-08-18 15:00:00,Montpellier,Strasbourg,1,1,D,1.44704,1.10476,Ligue1,2425
2024-08-18 15:00:00,Toulouse,Nantes,0,0,D,1.50937,0.513845,Ligue1,2425
2024-08-18 15:00:00,Angers,Lens,0,1,A,0.297792,1.04077,Ligue1,2425
2024-08-18 18:45:00,Rennes,Lyon,3,0,H,2.57411,2.20066,Ligue1,2425
2024-08-23 18:45:00,Paris Saint Germain,Montpellier,6,0,H,4.93703,0.772997,Ligue1,2425
2024-08-24 15:00:00,Lyon,Monaco,0,2,A,0.0144803,2.60916,Ligue1,2425
2024-08-24 17:00:00,Lille,Angers,2,0,H,1.25796,0.737042,Ligue1,2425
2024-08-24 19:00:00,Saint-Etienne,Le Havre,0,2,A,1.48827,2.23362,Ligue1,2425
2024-08-25 13:00:00,Lens,Brest,2,0,H,4.01926,0.695576,Ligue1,2425
2024-08-25 15:00:00,Nice,Toulouse,1,1,D,1.23725,0.946618,Ligue1,2425
2024-08-25 15:00:00,Strasbourg,Rennes,3,1,H,1.58875,1.40309,Ligue1,2425
2024-08-25 15:00:00,Nantes,Auxerre,2,0,H,1.52541,0.876338,Ligue1,2425
2024-08-25 18:45:00,Marseille,Reims,2,2,D,2.94016,1.01201,Ligue1,2425
2024-08-30 18:45:00,Lyon,Strasbourg,4,3,H,3.22754,2.44695,Ligue1,2425
2024-08-31 15:00:00,Brest,Saint-Etienne,4,0,H,3.60698,0.256612,Ligue1,2425
2024-08-31 17:00:00,Montpellier,Nantes,1,3,A,0.745975,1.69437,Ligue1,2425
2024-08-31 19:00:00,Toulouse,Marseille,1,3,A,0.485368,1.29819,Ligue1,2425
2024-09-01 13:00:00,Monaco,Lens,1,1,D,0.905621,1.91297,Ligue1,2425
2024-09-01 15:00:00,Le Havre,Auxerre,3,1,H,2.83661,0.743523,Ligue1,2425
2024-09-01 15:00:00,Reims,Rennes,2,1,H,2.00948,1.02619,Ligue1,2425
2024-09-01 15:00:00,Angers,Nice,1,4,A,1.33204,2.53408,Ligue1,2425
2024-09-01 18:45:00,Lille,Paris Saint Germain,1,3,A,1.57562,3.24139,Ligue1,2425
2024-09-13 18:30:00,Saint-Etienne,Lille,1,0,H,1.1774,2.73176,Ligue1,2425
2024-09-14 15:00:00,Marseille,Nice,2,0,H,1.02694,1.72041,Ligue1,2425
2024-09-14 17:00:00,Auxerre,Monaco,0,3,A,0.419427,3.37672,Ligue1,2425
2024-09-14 19:00:00,Paris Saint Germain,Brest,3,1,H,2.91245,1.00928,Ligue1,2425
2024-09-15 13:00:00,Rennes,Montpellier,3,0,H,1.26867,0.310262,Ligue1,2425
2024-09-15 15:00:00,Nantes,Reims,1,2,A,1.43325,0.549218,Ligue1,2425
2024-09-15 15:00:00,Toulouse,Le Havre,2,0,H,1.8674,0.15045,Ligue1,2425
2024-09-15 15:00:00,Strasbourg,Angers,1,1,D,2.47918,0.855084,Ligue1,2425
2024-09-15 18:45:00,Lens,Lyon,0,0,D,0.623644,0.529029,Ligue1,2425
2024-09-20 18:45:00,Nice,Saint-Etienne,8,0,H,4.50007,0.335532,Ligue1,2425
2024-09-21 15:00:00,Lille,Strasbourg,3,3,D,2.30213,3.02005,Ligue1,2425
2024-09-21 17:00:00,Rennes,Lens,1,1,D,1.34636,0.853348,Ligue1,2425
