date,home_team,away_team,home_goals,away_goals,result,xg_home,xg_away,league,season_code
2025-08-22 18:30:00,Bayern Munich,RasenBallsport Leipzig,6,0,H,3.29885,0.52226,Bundesliga,2526
2025-08-23 13:30:00,FC Heidenheim,Wolfsburg,1,3,A,0.783156,2.57718,Bundesliga,2526
2025-08-23 13:30:00,Bayer Leverkusen,Hoffenheim,1,2,A,1.05253,0.505193,Bundesliga,2526
2025-08-23 13:30:00,Union Berlin,VfB Stuttgart,2,1,H,0.529421,1.80147,Bundesliga,2526
2025-08-23 13:30:00,Eintracht Frankfurt,Werder Bremen,4,1,H,3.10684,0.587822,Bundesliga,2526
2025-08-23 13:30:00,Freiburg,Augsburg,1,3,A,2.27247,1.30191,Bundesliga,2526
2025-08-23 16:30:00,St. Pauli,Borussia Dortmund,3,3,D,1.46772,2.10289,Bundesliga,2526
2025-08-24 13:30:00,Mainz 05,FC Cologne,0,1,A,1.31655,1.64676,Bundesliga,2526
2025-08-24 15:30:00,Borussia M.Gladbach,Hamburger SV,0,0,D,1.01717,0.285593,Bundesliga,2526
2025-08-29 18:30:00,Hamburger SV,St. Pauli,0,2,A,0.74111,1.85404,Bundesliga,2526
2025-08-30 13:30:00,Hoffenheim,Eintracht Frankfurt,1,3,A,1.28178,1.82087,Bundesliga,2526
2025-08-30 13:30:00,RasenBallsport Leipzig,FC Heidenheim,2,0,H,3.29717,0.969982,Bundesliga,2526
2025-08-30 13:30:00,Werder Bremen,Bayer Leverkusen,3,3,D,2.32676,2.03733,Bundesliga,2526
2025-08-30 13:30:00,VfB Stuttgart,Borussia M.Gladbach,1,0,H,0.925105,1.60717,Bundesliga,2526
2025-08-30 16:30:00,Augsburg,Bayern Munich,2,3,A,0.506028,3.37523,Bundesliga,2526
2025-08-31 13:30:00,Wolfsburg,Mainz 05,1,1,D,0.616661,1.81482,Bundesliga,2526
2025-08-31 15:30:00,Borussia Dortmund,Union Berlin,3,0,H,1.82606,0.971167,Bundesliga,2526
2025-08-31 17:30:00,FC Cologne,Freiburg,4,1,H,1.84068,0.933072,Bundesliga,2526
2025-09-12 18:30:00,Bayer Leverkusen,Eintracht Frankfurt,3,1,H,2.31465,0.791863,Bundesliga,2526
2025-09-13 13:30:00,Freiburg,VfB Stuttgart,3,1,H,1.6832,0.548804,Bundesliga,2526
2025-09-13 13:30:00,FC Heidenheim,Borussia Dortmund,0,2,A,0.299026,2.84999,Bundesliga,2526
2025-09-13 13:30:00,Mainz 05,RasenBallsport Leipzig,0,1,A,0.770276,1.5009,Bundesliga,2526
2025-09-13 13:30:00,Wolfsburg,FC Cologne,3,3,D,1.79835,1.72631,Bundesliga,2526
2025-09-13 13:30:00,Union Berlin,Hoffenheim,2,4,A,3.0814,3.34084,Bundesliga,2526
2025-09-13 16:30:00,Bayern Munich,Hamburger SV,5,0,H,3.03718,0.559174,Bundesliga,2526
2025-09-14 13:30:00,St. Pauli,Augsburg,2,1,H,1.95499,0.934223,Bundesliga,2526
2025-09-14 15:30:00,Borussia M.Gladbach,Werder Bremen,0,4,A,1.58932,2.24671,Bundesliga,2526
2025-09-19 18:30:00,VfB Stuttgart,St. Pauli,2,0,H,2.78829,1.05657,Bundesliga,2526
2025-09-20 13:30:00,Werder Bremen,Freiburg,0,3,A,1.27257,2.36315,Bundesliga,2526
2025-09-20 13:30:00,Augsburg,Mainz 05,1,4,A,0.870451,2.57047,Bundesliga,2526
2025-09-20 13:30:00,Hamburger SV,FC Heidenheim,2,1,H,3.32157,2.63607,Bundesliga,2526
2025-09-20 13:30:00,Hoffenheim,Bayern Munich,1,4,A,1.03716,2.7142,Bundesliga,2526
2025-09-20 16:30:00,RasenBallsport Leipzig,FC Cologne,3,1,H,3.79591,1.39264,Bundesliga,2526
2025-09-21 13:30:00,Eintracht Frankfurt,Union Berlin,3,4,A,1.75582,2.23419,Bundesliga,2526
2025-09-21 15:30:00,Bayer Leverkusen,Borussia M.Gladbach,1,1,D,1.9461,1.29876,Bundesliga,2526
2025-09-21 17:30:00,Borussia Dortmund,Wolfsburg,1,0,H,1.24747,0.975457,Bundesliga,2526
2025-09-26 18:30:00,Bayern Munich,Werder Bremen,4,0,H,4.31859,0.298618,Bundesliga,2526
2025-09-27 13:30:00,FC Heidenheim,Augsburg,2,1,H,1.79097,0.619833,Bundesliga,2526
2025-09-27 13:30:00,Mainz 05,Borussia Dortmund,0,2,A,0.525149,1.75519,Bundesliga,2526
2025-09-27 13:30:00,St. Pauli,Bayer Leverkusen,1,2,A,0.813325,1.28912,Bundesliga,2526
2025-09-27 13:30:00,Wolfsburg,RasenBallsport Leipzig,0,1,A,2.59654,2.61107,Bundesliga,2526
2025-09-27 16:30:00,Borussia M.Gladbach,Eintracht Frankfurt,4,6,A,2.12935,3.78879,Bundesliga,2526
2025-09-28 13:30:00,Freiburg,Hoffenheim,1,1,D,1.2587,2.24224,Bundesliga,2526
2025-09-28 15:30:00,FC Cologne,VfB Stuttgart,1,2,A,1.07972,2.20939,Bundesliga,2526
2025-09-28 17:30:00,Union Berlin,Hamburger SV,0,0,D,1.54274,1.11274,Bundesliga,2526
2025-10-03 18:30:00,Hoffenheim,FC Cologne,0,1,A,1.42371,1.30873,Bundesliga,2526
2025-10-04 13:30:00,Bayer Leverkusen,Union Berlin,2,0,H,3.35673,1.19684,Bundesliga,2526
2025-10-04 13:30:00,Borussia Dortmund,RasenBallsport Leipzig,1,1,D,0.668613,1.14077,Bundesliga,2526
2025-10-04 13:30:00,Augsburg,Wolfsburg,3,1,H,1.75326,1.22584,Bundesliga,2526
2025-10-04 13:30:00,Werder Bremen,St. Pauli,1,0,H,1.77957,0.912425,Bundesliga,2526
2025-10-04 16:30:00,Eintracht Frankfurt,Bayern Munich,0,3,A,0.560138,2.2301,Bundesliga,2526
2025-10-05 13:30:00,VfB Stuttgart,FC Heidenheim,1,0,H,1.10781,0.290942,Bundesliga,2526
2025-10-05 15:30:00,Hamburger SV,Mainz 05,4,0,H,1.65883,0.591161,Bundesliga,2526
2025-10-05 17:30:00,Borussia M.Gladbach,Freiburg,0,0,D,0.471184,0.689073,Bundesliga,2526
2025-10-17 18:30:00,Union Berlin,Borussia M.Gladbach,3,1,H,1.53032,0.628848,Bundesliga,2526
2025-10-18 13:30:00,FC Cologne,Augsburg,1,1,D,0.523854,1.11917,Bundesliga,2526
2025-10-18 13:30:00,FC Heidenheim,Werder Bremen,2,2,D,3.07635,1.85638,Bundesliga,2526
2025-10-18 13:30:00,Mainz 05,Bayer Leverkusen,3,4,A,1.62978,4.43462,Bundesliga,2526
2025-10-18 13:30:00,RasenBallsport Leipzig,Hamburger SV,2,1,H,1.15611,1.29355,Bundesliga,2526
2025-10-18 13:30:00,Wolfsburg,VfB Stuttgart,0,3,A,0.392885,2.39474,Bundesliga,2526
2025-10-18 16:30:00,Bayern Munich,Borussia Dortmund,2,1,H,2.81994,1.41011,Bundesliga,2526
2025-10-19 13:30:00,Freiburg,Eintracht Frankfurt,2,2,D,1.12896,0.772638,Bundesliga,2526
2025-10-19 15:30:00,St. Pauli,Hoffenheim,0,3,A,0.871968,1.79103,Bundesliga,2526
2025-10-24 18:30:00,Werder Bremen,Union Berlin,1,0,H,1.1444,0.487613,Bundesliga,2526
2025-10-25 13:30:00,Augsburg,RasenBallsport Leipzig,0,6,A,0.639182,2.69438,Bundesliga,2526
2025-10-25 13:30:00,Borussia M.Gladbach,Bayern Munich,0,3,A,0.757777,2.65026,Bundesliga,2526
2025-10-25 13:30:00,Eintracht Frankfurt,St. Pauli,2,0,H,2.42632,0.519973,Bundesliga,2526
2025-10-25 13:30:00,Hamburger SV,Wolfsburg,0,1,A,2.40547,0.695528,Bundesliga,2526
2025-10-25 13:30:00,Hoffenheim,FC Heidenheim,3,1,H,2.4278,0.902315,Bundesliga,2526
2025-10-25 16:30:00,Borussia Dortmund,FC Cologne,1,0,H,2.09125,0.70563,Bundesliga,2526
2025-10-26 13:30:00,Bayer Leverkusen,Freiburg,2,0,H,2.46787,0.542897,Bundesliga,2526
2025-10-26 15:30:00,VfB Stuttgart,Mainz 05,2,1,H,1.66805,1.40956,Bundesliga,2526
2025-10-31 19:30:00,Augsburg,Borussia Dortmund,0,1,A,0.969501,0.588196,Bundesliga,2526
2025-11-01 14:30:00,FC Heidenheim,Eintracht Frankfurt,1,1,D,0.831882,1.22406,Bundesliga,2526
2025-11-01 14:30:00,Mainz 05,Werder Bremen,1,1,D,1.90161,0.880505,Bundesliga,2526
2025-11-01 14:30:00,RasenBallsport Leipzig,VfB Stuttgart,3,1,H,1.73471,1.0701,Bundesliga,2526
2025-11-01 14:30:00,St. Pauli,Borussia M.Gladbach,0,4,A,0.804394,3.6262,Bundesliga,2526
2025-11-01 14:30:00,Union Berlin,Freiburg,0,0,D,1.34842,1.16519,Bundesliga,2526
2025-11-01 17:30:00,Bayern Munich,Bayer Leverkusen,3,0,H,2.28295,0.382774,Bundesliga,2526
2025-11-02 14:30:00,FC Cologne,Hamburger SV,4,1,H,3.87376,1.19296,Bundesliga,2526
2025-11-02 16:30:00,Wolfsburg,Hoffenheim,2,3,A,1.40117,1.74291,Bundesliga,2526
2025-11-07 19:30:00,Werder Bremen,Wolfsburg,2,1,H,1.69456,0.676326,Bundesliga,2526
2025-11-08 14:30:00,Bayer Leverkusen,FC Heidenheim,6,0,H,3.90142,0.063377,Bundesliga,2526
2025-11-08 14:30:00,Hamburger SV,Borussia Dortmund,1,1,D,0.419878,1.42582,Bundesliga,2526
2025-11-08 14:30:00,Hoffenheim,RasenBallsport Leipzig,3,1,H,1.92349,1.56187,Bundesliga,2526
2025-11-08 14:30:00,Union Berlin,Bayern Munich,2,2,D,1.02778,1.34246,Bundesliga,2526
2025-11-08 17:30:00,Borussia M.Gladbach,FC Cologne,3,1,H,2.46206,2.15818,Bundesliga,2526
2025-11-09 14:30:00,Freiburg,St. Pauli,2,1,H,1.66558,0.640748,Bundesliga,2526
2025-11-09 16:30:00,VfB Stuttgart,Augsburg,3,2,H,2.44526,1.90345,Bundesliga,2526
2025-11-09 18:30:00,Eintracht Frankfurt,Mainz 05,1,0,H,1.77854,0.121469,Bundesliga,2526
2025-11-21 19:30:00,Mainz 05,Hoffenheim,1,1,D,2.88712,1.54404,Bundesliga,2526
2025-11-22 14:30:00,Augsburg,Hamburger SV,1,0,H,1.61897,1.555,Bundesliga,2526
2025-11-22 14:30:00,Bayern Munich,Freiburg,6,2,H,3.13858,0.516966,Bundesliga,2526
2025-11-22 14:30:00,Borussia Dortmund,VfB Stuttgart,3,3,D,3.15124,1.80942,Bundesliga,2526
2025-11-22 14:30:00,FC Heidenheim,Borussia M.Gladbach,0,3,A,0.363207,2.79666,Bundesliga,2526
2025-11-22 14:30:00,Wolfsburg,Bayer Leverkusen,1,3,A,2.07979,1.58644,Bundesliga,2526
2025-11-22 17:30:00,FC Cologne,Eintracht Frankfurt,3,4,A,1.38923,2.44506,Bundesliga,2526
2025-11-23 14:30:00,RasenBallsport Leipzig,Werder Bremen,2,0,H,2.42834,0.774872,Bundesliga,2526
2025-11-23 16:30:00,St. Pauli,Union Berlin,0,1,A,0.568717,0.398431,Bundesliga,2526
2025-11-28 19:30:00,Borussia M.Gladbach,RasenBallsport Leipzig,0,0,D,0.388883,1.09232,Bundesliga,2526
2025-11-29 14:30:00,Bayern Munich,St. Pauli,3,1,H,2.53942,0.74073,Bundesliga,2526
2025-11-29 14:30:00,Hoffenheim,Augsburg,3,0,H,1.79612,0.655496,Bundesliga,2526
2025-11-29 14:30:00,Union Berlin,FC Heidenheim,1,2,A,0.942923,0.522102,Bundesliga,2526
2025-11-29 14:30:00,Werder Bremen,FC Cologne,1,1,D,1.53668,1.1848,Bundesliga,2526
