Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
D1,17/09/2022,14:30,Stuttgart,Ein Frankfurt,1,3,A,0,1,A,15,13,2,8,7,4,9,11,2,0,0,0
D1,17/09/2022,17:30,M'gladbach,RB Leipzig,3,0,H,2,0,H,21,13,10,6,8,3,14,14,2,2,0,0
D1,18/09/2022,14:30,Union Berlin,Wolfsburg,2,0,H,0,0,D,16,5,4,0,4,1,18,6,0,0,0,0
D1,18/09/2022,16:30,Bochum,FC Koln,1,1,D,1,0,H,7,18,0,3,4,8,12,8,0,1,0,0
D1,18/09/2022,18:30,Hoffenheim,Freiburg,0,0,D,0,0,D,10,14,3,4,5,3,15,9,1,2,0,0
D1,30/09/2022,19:30,Bayern Munich,Leverkusen,4,0,H,3,0,H,20,10,10,5,6,2,10,6,0,0,0,0
D1,01/10/2022,14:30,Ein Frankfurt,Union Berlin,2,0,H,2,0,H,14,14,4,5,4,7,4,11,3,4,1,0
D1,01/10/2022,14:30,FC Koln,Dortmund,3,2,H,0,1,A,20,21,16,13,7,11,14,10,4,3,0,0
D1,01/10/2022,14:30,Freiburg,Mainz,2,1,H,2,0,H,13,17,6,7,5,5,9,15,2,4,0,0
D1,01/10/2022,14:30,RB Leipzig,Bochum,4,0,H,2,0,H,17,2,9,1,7,2,8,8,0,2,0,0
D1,01/10/2022,14:30,Wolfsburg,Stuttgart,3,2,H,2,2,D,20,15,7,7,8,5,16,14,3,5,0,0
D1,01/10/2022,17:30,Werder Bremen,M'gladbach,5,1,H,4,0,H,14,13,9,9,4,5,8,8,0,1,0,0
D1,02/10/2022,14:30,Hertha,Hoffenheim,1,1,D,1,1,D,13,16,5,4,2,6,5,15,2,1,0,0
D1,02/10/2022,16:30,Schalke 04,Augsburg,2,3,A,1,2,A,16,11,5,5,8,4,11,10,2,6,0,1
D1,07/10/2022,19:30,Hoffenheim,Werder Bremen,1,2,A,1,1,D,16,8,6,3,3,3,12,18,3,3,0,0
D1,08/10/2022,14:30,Augsburg,Wolfsburg,1,1,D,0,1,A,18,12,5,7,11,5,19,11,5,3,0,0
D1,08/10/2022,14:30,Bochum,Ein Frankfurt,3,0,H,0,0,D,11,11,6,2,9,4,12,10,2,1,0,0
D1,08/10/2022,14:30,Leverkusen,Schalke 04,4,0,H,2,0,H,13,2,7,1,3,3,9,17,1,1,0,0
D1,08/10/2022,14:30,Mainz,RB Leipzig,1,1,D,1,0,H,9,12,3,3,4,2,12,12,1,1,0,0
D1,08/10/2022,17:30,Dortmund,Bayern Munich,2,2,D,0,1,A,13,9,6,3,7,4,8,11,3,6,0,1
D1,09/10/2022,14:30,M'gladbach,FC Koln,5,2,H,2,1,H,13,5,6,3,7,4,8,14,2,3,0,1
D1,09/10/2022,16:30,Hertha,Freiburg,2,2,D,1,1,D,11,10,3,4,4,2,14,13,2,1,0,0
D1,09/10/2022,18:30,Stuttgart,Union Berlin,0,1,A,0,0,D,9,7,3,4,2,5,12,10,3,3,1,0
D1,14/10/2022,19:30,Schalke 04,Hoffenheim,0,3,A,0,2,A,14,18,2,7,4,5,12,8,2,2,0,0
D1,15/10/2022,14:30,Ein Frankfurt,Leverkusen,5,1,H,1,0,H,20,5,11,2,7,1,10,9,0,4,0,1
D1,15/10/2022,14:30,Stuttgart,Bochum,4,1,H,2,1,H,16,14,7,4,3,3,6,17,0,3,0,0
D1,15/10/2022,14:30,Werder Bremen,Mainz,0,2,A,0,1,A,14,11,4,5,3,3,3,11,1,2,0,0
D1,15/10/2022,14:30,Wolfsburg,M'gladbach,2,2,D,1,1,D,16,10,4,5,7,6,13,11,3,3,0,0
D1,15/10/2022,17:30,RB Leipzig,Hertha,3,2,H,3,0,H,14,16,5,5,8,4,17,9,2,3,0,0
D1,16/10/2022,14:30,FC Koln,Augsburg,3,2,H,0,1,A,14,7,6,3,5,3,11,15,2,4,0,0
D1,16/10/2022,16:30,Union Berlin,Dortmund,2,0,H,2,0,H,14,13,5,6,5,8,15,5,1,2,0,0
D1,16/10/2022,18:30,Bayern Munich,Freiburg,5,0,H,2,0,H,18,6,8,0,5,5,8,9,0,2,0,0
D1,21/10/2022,19:30,Mainz,FC Koln,5,0,H,3,0,H,15,6,7,2,5,4,13,14,1,5,0,1
D1,22/10/2022,14:30,Augsburg,RB Leipzig,3,3,D,1,0,H,11,19,3,8,3,6,15,11,7,1,1,0
D1,22/10/2022,14:30,Dortmund,Stuttgart,5,0,H,3,0,H,19,10,10,1,9,2,7,8,1,0,0,0
D1,22/10/2022,14:30,Freiburg,Werder Bremen,2,0,H,0,0,D,25,10,7,2,6,2,14,12,2,2,0,1
D1,22/10/2022,14:30,Hoffenheim,Bayern Munich,0,2,A,0,2,A,7,23,3,10,7,5,12,8,3,2,0,0
D1,22/10/2022,14:30,Leverkusen,Wolfsburg,2,2,D,1,1,D,13,9,5,3,3,3,19,5,3,1,0,0
D1,22/10/2022,17:30,M'gladbach,Ein Frankfurt,1,3,A,0,3,A,8,16,3,5,3,2,9,20,3,2,0,0
D1,23/10/2022,14:30,Bochum,Union Berlin,2,1,H,1,0,H,8,6,5,3,3,7,14,10,1,3,0,0
D1,23/10/2022,16:30,Hertha,Schalke 04,2,1,H,0,0,D,11,9,4,2,5,6,14,14,5,1,0,0
D1,28/10/2022,19:30,Werder Bremen,Hertha,1,0,H,0,0,D,15,9,4,1,4,5,14,11,2,3,0,0
D1,29/10/2022,14:30,Bayern Munich,Mainz,6,2,H,3,1,H,25,13,12,5,8,5,10,11,1,1,0,0
D1,29/10/2022,14:30,RB Leipzig,Leverkusen,2,0,H,1,0,H,10,4,6,1,3,3,9,7,3,3,0,0
D1,29/10/2022,14:30,Stuttgart,Augsburg,2,1,H,1,1,D,31,12,8,6,10,3,7,12,1,2,0,0
D1,29/10/2022,14:30,Wolfsburg,Bochum,4,0,H,2,0,H,22,10,7,3,7,2,7,17,1,1,0,0
D1,29/10/2022,17:30,Ein Frankfurt,Dortmund,1,2,A,1,1,D,20,8,8,2,4,3,15,11,5,5,0,0
D1,30/10/2022,14:30,Union Berlin,M'gladbach,2,1,H,0,1,A,14,7,5,3,6,5,17,6,3,2,0,0
D1,30/10/2022,16:30,Schalke 04,Freiburg,0,2,A,0,1,A,12,19,3,9,4,8,20,7,3,2,0,0
D1,30/10/2022,18:30,FC Koln,Hoffenheim,1,1,D,1,1,D,11,9,3,4,5,4,11,10,1,2,0,1
D1,04/11/2022,19:30,M'gladbach,Stuttgart,3,1,H,2,1,H,11,13,6,4,3,5,13,16,2,1,0,0
D1,05/11/2022,14:30,Augsburg,Ein Frankfurt,1,2,A,1,1,D,9,12,5,7,3,6,17,15,0,1,0,0
D1,05/11/2022,14:30,Dortmund,Bochum,3,0,H,3,0,H,6,7,3,1,2,5,7,14,1,1,0,0
D1,05/11/2022,14:30,Hertha,Bayern Munich,2,3,A,2,3,A,7,14,5,4,2,7,13,9,0,0,0,0
D1,05/11/2022,14:30,Hoffenheim,RB Leipzig,1,3,A,0,1,A,11,17,3,8,6,3,9,9,4,2,0,0
D1,05/11/2022,14:30,Mainz,Wolfsburg,0,3,A,0,1,A,16,10,3,3,9,4,15,6,1,1,0,0
D1,05/11/2022,17:30,Werder Bremen,Schalke 04,2,1,H,1,0,H,11,19,5,3,3,3,11,12,3,2,0,0
D1,06/11/2022,14:30,Leverkusen,Union Berlin,5,0,H,0,0,D,11,6,8,1,1,5,11,17,1,4,0,0
D1,06/11/2022,16:30,Freiburg,FC Koln,2,0,H,0,0,D,13,6,5,2,5,3,9,10,0,1,0,0
D1,08/11/2022,17:30,Wolfsburg,Dortmund,2,0,H,1,0,H,15,20,8,6,6,9,10,12,4,2,0,0
D1,08/11/2022,19:30,Bayern Munich,Werder Bremen,6,1,H,4,1,H,21,4,10,1,8,4,9,8,0,0,0,0
D1,08/11/2022,19:30,Bochum,M'gladbach,2,1,H,2,0,H,13,8,4,2,6,3,11,14,1,3,0,0
D1,08/11/2022,19:30,Stuttgart,Hertha,2,1,H,1,1,D,16,11,7,4,8,5,9,15,3,2,0,0
D1,09/11/2022,17:30,FC Koln,Leverkusen,1,2,A,1,0,H,17,10,7,3,6,1,9,7,1,2,0,0
D1,09/11/2022,19:30,Ein Frankfurt,Hoffenheim,4,2,H,3,1,H,15,12,8,3,4,5,9,22,0,3,0,0
D1,09/11/2022,19:30,RB Leipzig,Freiburg,3,1,H,0,0,D,18,4,8,2,6,2,9,21,1,4,0,0
D1,09/11/2022,19:30,Schalke 04,Mainz,1,0,H,1,0,H,13,11,4,1,1,6,16,17,3,1,0,0
D1,09/11/2022,19:30,Union Berlin,Augsburg,2,2,D,2,2,D,18,7,6,2,6,3,7,10,1,4,0,0
D1,11/11/2022,19:30,M'gladbach,Dortmund,4,2,H,3,2,H,11,20,6,10,2,9,12,12,1,2,0,0
D1,12/11/2022,14:30,Augsburg,Bochum,0,1,A,0,0,D,19,11,5,4,6,2,12,9,1,1,0,0
D1,12/11/2022,14:30,Hertha,FC Koln,2,0,H,1,0,H,17,10,8,2,10,5,15,10,3,1,0,0
D1,12/11/2022,14:30,Hoffenheim,Wolfsburg,1,2,A,1,1,D,22,6,8,3,7,1,15,11,0,3,0,0
D1,12/11/2022,14:30,Leverkusen,Stuttgart,2,0,H,1,0,H,11,7,3,1,4,2,11,10,2,3,0,0
D1,12/11/2022,14:30,Werder Bremen,RB Leipzig,1,2,A,0,1,A,7,14,5,3,0,4,14,8,1,2,0,0
D1,12/11/2022,17:30,Schalke 04,Bayern Munich,0,2,A,0,1,A,6,22,2,6,4,5,7,4,0,0,0,0
D1,13/11/2022,14:30,Mainz,Ein Frankfurt,1,1,D,1,0,H,19,10,6,3,5,2,12,8,2,2,0,0
D1,13/11/2022,16:30,Freiburg,Union Berlin,4,1,H,4,0,H,7,4,5,2,2,1,13,9,0,1,0,1
D1,20/01/2023,19:30,RB Leipzig,Bayern Munich,1,1,D,0,1,A,10,7,3,2,3,2,17,12,2,3,0,0
D1,21/01/2023,14:30,Bochum,Hertha,3,1,H,2,0,H,10,10,3,2,1,6,13,13,1,1,0,0
D1,21/01/2023,14:30,Ein Frankfurt,Schalke 04,3,0,H,1,0,H,11,18,3,4,5,4,14,10,2,3,0,0
D1,21/01/2023,14:30,Stuttgart,Mainz,1,1,D,1,1,D,16,12,4,2,3,5,15,17,1,3,0,0
D1,21/01/2023,14:30,Union Berlin,Hoffenheim,3,1,H,0,1,A,23,10,5,5,9,4,11,13,2,1,0,0
D1,21/01/2023,14:30,Wolfsburg,Freiburg,6,0,H,3,0,H,13,9,11,1,0,5,11,12,1,2,0,0
D1,21/01/2023,17:30,FC Koln,Werder Bremen,7,1,H,5,1,H,15,4,7,2,2,2,10,14,0,0,0,0
D1,22/01/2023,14:30,Dortmund,Augsburg,4,3,H,2,2,D,27,14,10,4,7,3,6,9,1,4,0,0
D1,22/01/2023,16:30,M'gladbach,Leverkusen,2,3,A,0,2,A,15,13,8,5,2,3,12,14,3,2,0,0
D1,24/01/2023,17:30,Schalke 04,RB Leipzig,1,6,A,0,4,A,9,21,1,14,1,6,16,13,1,1,0,0
D1,24/01/2023,19:30,Bayern Munich,FC Koln,1,1,D,0,1,A,22,2,7,1,9,4,7,10,0,1,0,0
D1,24/01/2023,19:30,Hertha,Wolfsburg,0,5,A,0,3,A,8,15,2,7,6,4,20,13,2,0,0,0
D1,24/01/2023,19:30,Hoffenheim,Stuttgart,2,2,D,1,1,D,13,8,5,4,6,4,12,4,1,3,0,1
D1,25/01/2023,17:30,Mainz,Dortmund,1,2,A,1,1,D,12,12,4,6,2,3,15,7,2,0,0,0
D1,25/01/2023,19:30,Augsburg,M'gladbach,1,0,H,0,0,D,14,7,4,2,3,2,15,15,1,2,0,0
D1,25/01/2023,19:30,Freiburg,Ein Frankfurt,1,1,D,0,1,A,12,4,5,2,4,3,15,15,3,3,0,0
D1,25/01/2023,19:30,Leverkusen,Bochum,2,0,H,1,0,H,11,9,4,2,3,4,15,14,2,4,0,0
D1,25/01/2023,19:30,Werder Bremen,Union Berlin,1,2,A,1,1,D,8,11,3,5,5,7,11,17,0,0,0,0
D1,27/01/2023,19:30,RB Leipzig,Stuttgart,2,1,H,1,0,H,9,10,4,3,3,6,8,6,0,0,0,0
D1,28/01/2023,14:30,Freiburg,Augsburg,3,1,H,2,1,H,15,16,9,4,3,7,14,9,3,3,0,0
D1,28/01/2023,14:30,Hertha,Union Berlin,0,2,A,0,1,A,10,7,3,3,3,2,12,13,1,2,0,0
D1,28/01/2023,14:30,Hoffenheim,M'gladbach,1,4,A,0,2,A,15,10,5,5,4,3,23,10,2,1,0,0
D1,28/01/2023,14:30,Mainz,Bochum,5,2,H,3,0,H,14,14,7,4,3,2,17,11,0,1,0,0
D1,28/01/2023,14:30,Werder Bremen,Wolfsburg,2,1,H,1,0,H,14,7,5,3,2,6,16,12,3,3,0,0
D1,28/01/2023,17:30,Bayern Munich,Ein Frankfurt,1,1,D,1,0,H,14,7,6,1,7,6,6,4,3,1,0,0
D1,29/01/2023,14:30,Schalke 04,FC Koln,0,0,D,0,0,D,15,7,2,0,7,7,13,16,3,4,0,0
D1,29/01/2023,16:30,Leverkusen,Dortmund,0,2,A,0,1,A,20,6,7,2,8,4,13,20,2,4,0,0
D1,03/02/2023,19:30,Augsburg,Leverkusen,1,0,H,0,0,D,10,12,5,4,2,1,14,8,3,2,0,0
D1,04/02/2023,14:30,Bochum,Hoffenheim,5,2,H,3,0,H,17,10,11,4,6,6,13,15,2,3,0,0
D1,04/02/2023,14:30,Dortmund,Freiburg,5,1,H,1,1,D,24,6,8,3,14,0,13,14,3,4,0,1
D1,04/02/2023,14:30,Ein Frankfurt,Hertha,3,0,H,2,0,H,10,13,4,3,7,1,12,10,1,2,0,0
D1,04/02/2023,14:30,FC Koln,RB Leipzig,0,0,D,0,0,D,9,7,0,2,5,1,10,15,3,4,0,0
D1,04/02/2023,14:30,Union Berlin,Mainz,2,1,H,1,0,H,9,9,5,2,5,5,12,10,1,1,0,0
D1,04/02/2023,17:30,M'gladbach,Schalke 04,0,0,D,0,0,D,17,18,4,5,9,5,9,15,2,3,0,0
D1,05/02/2023,14:30,Stuttgart,Werder Bremen,0,2,A,0,0,D,16,9,5,4,8,4,8,17,2,5,0,0
D1,05/02/2023,16:30,Wolfsburg,Bayern Munich,2,4,A,1,3,A,19,9,5,4,7,4,10,9,2,6,0,1
D1,10/02/2023,19:30,Schalke 04,Wolfsburg,0,0,D,0,0,D,17,8,5,2,9,3,10,20,1,4,0,0
D1,11/02/2023,14:30,Bayern Munich,Bochum,3,0,H,1,0,H,25,7,12,1,6,3,10,12,1,1,0,0
D1,11/02/2023,14:30,Freiburg,Stuttgart,2,1,H,0,1,A,9,14,5,3,4,3,13,10,3,3,0,0
D1,11/02/2023,14:30,Hoffenheim,Leverkusen,1,3,A,0,1,A,11,12,6,5,5,8,15,9,3,1,0,0
D1,11/02/2023,14:30,Mainz,Augsburg,3,1,H,2,1,H,13,11,7,3,4,12,12,6,1,1,0,0
D1,11/02/2023,14:30,Werder Bremen,Dortmund,0,2,A,0,0,D,8,17,3,9,3,7,7,7,1,0,0,0
D1,11/02/2023,17:30,RB Leipzig,Union Berlin,1,2,A,1,0,H,9,6,1,5,3,4,15,13,4,4,0,0
D1,12/02/2023,14:30,Hertha,M'gladbach,4,1,H,1,1,D,17,7,7,3,4,6,12,11,1,1,0,0
D1,12/02/2023,16:30,FC Koln,Ein Frankfurt,3,0,H,0,0,D,9,7,4,1,3,9,15,11,3,2,0,0
D1,17/02/2023,19:30,Augsburg,Hoffenheim,1,0,H,0,0,D,16,8,3,2,6,1,13,14,3,3,0,0
D1,18/02/2023,14:30,Bochum,Freiburg,0,2,A,0,1,A,15,15,6,5,5,5,15,10,4,2,1,0
D1,18/02/2023,14:30,M'gladbach,Bayern Munich,3,2,H,1,1,D,17,13,7,4,4,0,9,9,0,1,0,1
D1,18/02/2023,14:30,Stuttgart,FC Koln,3,0,H,1,0,H,18,11,7,4,3,6,10,12,3,4,0,0
D1,18/02/2023,14:30,Wolfsburg,RB Leipzig,0,3,A,0,1,A,7,17,2,5,2,5,16,15,1,1,0,0
D1,18/02/2023,17:30,Ein Frankfurt,Werder Bremen,2,0,H,1,0,H,11,3,6,0,5,2,15,9,1,1,0,0
D1,19/02/2023,14:30,Union Berlin,Schalke 04,0,0,D,0,0,D,9,6,4,2,6,4,13,19,2,1,0,0
D1,19/02/2023,16:30,Dortmund,Hertha,4,1,H,2,0,H,12,15,5,8,3,4,8,15,1,2,0,0
D1,19/02/2023,18:30,Leverkusen,Mainz,2,3,A,1,2,A,17,12,7,7,4,5,14,19,5,5,1,0
D1,24/02/2023,19:30,Mainz,M'gladbach,4,0,H,1,0,H,14,8,8,2,3,3,17,6,2,3,0,0
D1,25/02/2023,14:30,FC Koln,Wolfsburg,0,2,A,0,1,A,11,6,5,4,10,2,9,16,1,2,0,0
D1,25/02/2023,14:30,Hertha,Augsburg,2,0,H,0,0,D,11,9,3,2,1,6,16,19,1,3,0,0
D1,25/02/2023,14:30,Hoffenheim,Dortmund,0,1,A,0,1,A,13,23,4,11,12,11,11,7,3,1,0,0
D1,25/02/2023,14:30,RB Leipzig,Ein Frankfurt,2,1,H,2,0,H,10,8,5,4,2,6,11,11,2,3,0,0
D1,25/02/2023,14:30,Werder Bremen,Bochum,3,0,H,2,0,H,12,9,6,2,2,0,16,16,3,2,0,0
D1,25/02/2023,17:30,Schalke 04,Stuttgart,2,1,H,2,0,H,11,17,6,5,6,9,12,13,2,2,0,0
D1,26/02/2023,14:30,Freiburg,Leverkusen,1,1,D,1,0,H,9,16,4,4,1,3,14,13,2,1,0,0
D1,26/02/2023,16:30,Bayern Munich,Union Berlin,3,0,H,3,0,H,19,4,10,1,10,4,8,9,1,1,0,0
D1,03/03/2023,19:30,Dortmund,RB Leipzig,2,1,H,2,0,H,8,14,3,6,4,6,8,20,2,5,0,0
D1,04/03/2023,14:30,Augsburg,Werder Bremen,2,1,H,1,1,D,9,17,5,8,3,7,10,9,2,2,0,0
D1,04/03/2023,14:30,Bochum,Schalke 04,0,2,A,0,1,A,6,9,4,5,4,4,17,11,2,1,0,0
D1,04/03/2023,14:30,Mainz,Hoffenheim,1,0,H,1,0,H,16,15,6,4,11,3,12,15,1,4,0,0
D1,04/03/2023,14:30,M'gladbach,Freiburg,0,0,D,0,0,D,10,8,4,3,6,5,11,15,5,2,1,0
D1,04/03/2023,14:30,Union Berlin,FC Koln,0,0,D,0,0,D,8,12,2,4,5,4,9,10,1,0,0,0
D1,04/03/2023,17:30,Stuttgart,Bayern Munich,1,2,A,0,1,A,11,13,4,6,3,6,6,12,0,0,0,0
D1,05/03/2023,14:30,Leverkusen,Hertha,4,1,H,2,0,H,18,7,9,2,9,2,11,14,1,2,0,0
D1,05/03/2023,16:30,Wolfsburg,Ein Frankfurt,2,2,D,2,2,D,13,10,8,2,4,5,11,16,3,3,0,0
D1,10/03/2023,19:30,FC Koln,Bochum,0,2,A,0,1,A,11,9,5,3,10,1,9,14,2,2,0,0
D1,11/03/2023,14:30,Bayern Munich,Augsburg,5,3,H,4,1,H,24,13,9,6,8,5,8,10,2,1,0,0
D1,11/03/2023,14:30,Ein Frankfurt,Stuttgart,1,1,D,0,0,D,10,9,1,5,3,2,16,11,4,1,0,0
D1,11/03/2023,14:30,Hertha,Mainz,1,1,D,1,0,H,9,6,4,3,7,8,10,15,2,1,0,0
D1,11/03/2023,14:30,RB Leipzig,M'gladbach,3,0,H,0,0,D,14,7,9,3,11,0,9,9,1,0,0,0
D1,11/03/2023,17:30,Schalke 04,Dortmund,2,2,D,0,1,A,10,20,5,8,3,6,16,8,1,1,0,0
D1,12/03/2023,14:30,Freiburg,Hoffenheim,2,1,H,1,0,H,9,12,3,1,2,2,11,25,2,5,0,1
D1,12/03/2023,16:30,Werder Bremen,Leverkusen,2,3,A,1,1,D,12,13,6,5,2,3,12,12,2,1,0,0
D1,12/03/2023,18:30,Wolfsburg,Union Berlin,1,1,D,0,0,D,15,11,6,2,3,5,11,14,1,4,0,0
