date,home_team,away_team,home_goals,away_goals,result,xg_home,xg_away,league,season_code
2024-08-23 18:30:00,Borussia M.Gladbach,Bayer Leverkusen,2,3,A,1.51665,3.23588,Bundesliga,2425
2024-08-24 13:30:00,RasenBallsport Leipzig,Bochum,1,0,H,0.937134,1.31541,Bundesliga,2425
2024-08-24 13:30:00,Hoffenheim,Holstein Kiel,3,2,H,3.73706,1.97238,Bundesliga,2425
2024-08-24 13:30:00,Freiburg,VfB Stuttgart,3,1,H,3.0149,0.374185,Bundesliga,2425
2024-08-24 13:30:00,Augsburg,Werder Bremen,2,2,D,1.31571,1.54312,Bundesliga,2425
2024-08-24 13:30:00,Mainz 05,Union Berlin,1,1,D,1.77023,0.731569,Bundesliga,2425
2024-08-24 16:30:00,Borussia Dortmund,Eintracht Frankfurt,2,0,H,1.9263,1.15188,Bundesliga,2425
2024-08-25 13:30:00,Wolfsburg,Bayern Munich,2,3,A,2.08125,2.17538,Bundesliga,2425
2024-08-25 15:30:00,St. Pauli,FC Heidenheim,0,2,A,1.1609,1.16833,Bundesliga,2425
2024-08-30 18:30:00,Union Berlin,St. Pauli,1,0,H,1.0488,0.644857,Bundesliga,2425
2024-08-31 13:30:00,Bochum,Borussia M.Gladbach,0,2,A,0.918629,2.66887,Bundesliga,2425
2024-08-31 13:30:00,Werder Bremen,Borussia Dortmund,0,0,D,0.278533,0.918302,Bundesliga,2425
2024-08-31 13:30:00,Holstein Kiel,Wolfsburg,0,2,A,0.89489,1.4619,Bundesliga,2425
2024-08-31 13:30:00,VfB Stuttgart,Mainz 05,3,3,D,4.2134,1.95179,Bundesliga,2425
2024-08-31 13:30:00,Eintracht Frankfurt,Hoffenheim,3,1,H,2.68507,0.832386,Bundesliga,2425
2024-08-31 16:30:00,Bayer Leverkusen,RasenBallsport Leipzig,2,3,A,3.42266,1.50532,Bundesliga,2425
2024-09-01 13:30:00,FC Heidenheim,Augsburg,4,0,H,3.09376,0.641534,Bundesliga,2425
2024-09-01 15:30:00,Bayern Munich,Freiburg,2,0,H,1.62797,0.970892,Bundesliga,2425
2024-09-13 18:30:00,Borussia Dortmund,FC Heidenheim,4,2,H,2.84066,1.61406,Bundesliga,2425
2024-09-14 13:30:00,Hoffenheim,Bayer Leverkusen,1,4,A,1.06356,3.41829,Bundesliga,2425
2024-09-14 13:30:00,Freiburg,Bochum,2,1,H,3.95617,1.10732,Bundesliga,2425
2024-09-14 13:30:00,RasenBallsport Leipzig,Union Berlin,0,0,D,1.29462,0.859112,Bundesliga,2425
2024-09-14 13:30:00,Wolfsburg,Eintracht Frankfurt,1,2,A,1.23249,2.86858,Bundesliga,2425
2024-09-14 13:30:00,Borussia M.Gladbach,VfB Stuttgart,1,3,A,2.05136,2.7214,Bundesliga,2425
2024-09-14 16:30:00,Holstein Kiel,Bayern Munich,1,6,A,0.299776,4.13442,Bundesliga,2425
2024-09-15 13:30:00,Augsburg,St. Pauli,3,1,H,2.61475,0.49314,Bundesliga,2425
2024-09-15 15:30:00,Mainz 05,Werder Bremen,1,2,A,1.67115,1.8089,Bundesliga,2425
2024-09-20 18:30:00,Augsburg,Mainz 05,2,3,A,2.79562,1.25788,Bundesliga,2425
2024-09-21 13:30:00,Union Berlin,Hoffenheim,2,1,H,1.21587,0.378776,Bundesliga,2425
2024-09-21 13:30:00,Bochum,Holstein Kiel,2,2,D,1.32383,2.26878,Bundesliga,2425
2024-09-21 13:30:00,FC Heidenheim,Freiburg,0,3,A,0.379656,1.23884,Bundesliga,2425
2024-09-21 13:30:00,Werder Bremen,Bayern Munich,0,5,A,0.0,3.34451,Bundesliga,2425
2024-09-21 16:30:00,Eintracht Frankfurt,Borussia M.Gladbach,2,0,H,2.93252,1.19669,Bundesliga,2425
2024-09-22 13:30:00,Bayer Leverkusen,Wolfsburg,4,3,H,1.71874,0.836406,Bundesliga,2425
2024-09-22 15:30:00,VfB Stuttgart,Borussia Dortmund,5,1,H,3.56218,0.60692,Bundesliga,2425
2024-09-22 17:30:00,St. Pauli,RasenBallsport Leipzig,0,0,D,1.67285,0.841324,Bundesliga,2425
2024-09-27 18:30:00,Borussia Dortmund,Bochum,4,2,H,4.1712,1.02915,Bundesliga,2425
2024-09-28 13:30:00,Freiburg,St. Pauli,0,3,A,1.10172,1.40925,Bundesliga,2425
2024-09-28 13:30:00,Wolfsburg,VfB Stuttgart,2,2,D,1.0386,2.58036,Bundesliga,2425
2024-09-28 13:30:00,Mainz 05,FC Heidenheim,0,2,A,0.371434,1.09304,Bundesliga,2425
2024-09-28 13:30:00,Borussia M.Gladbach,Union Berlin,1,0,H,1.38305,0.731164,Bundesliga,2425
2024-09-28 13:30:00,RasenBallsport Leipzig,Augsburg,4,0,H,2.81593,1.07415,Bundesliga,2425
2024-09-28 16:30:00,Bayern Munich,Bayer Leverkusen,1,1,D,1.19457,0.0870163,Bundesliga,2425
2024-09-29 13:30:00,Holstein Kiel,Eintracht Frankfurt,2,4,A,1.02971,2.43436,Bundesliga,2425
2024-09-29 15:30:00,Hoffenheim,Werder Bremen,3,4,A,1.78654,4.06917,Bundesliga,2425
2024-10-04 18:30:00,Augsburg,Borussia M.Gladbach,2,1,H,1.75524,0.807021,Bundesliga,2425
2024-10-05 13:30:00,Werder Bremen,Freiburg,0,1,A,0.879674,1.58065,Bundesliga,2425
2024-10-05 13:30:00,Union Berlin,Borussia Dortmund,2,1,H,1.52691,0.748758,Bundesliga,2425
2024-10-05 13:30:00,Bochum,Wolfsburg,1,3,A,2.28586,2.37344,Bundesliga,2425
2024-10-05 13:30:00,Bayer Leverkusen,Holstein Kiel,2,2,D,2.5839,1.98438,Bundesliga,2425
2024-10-05 16:30:00,St. Pauli,Mainz 05,0,3,A,0.805413,1.29606,Bundesliga,2425
2024-10-06 13:30:00,FC Heidenheim,RasenBallsport Leipzig,0,1,A,1.08159,1.81585,Bundesliga,2425
2024-10-06 15:30:00,Eintracht Frankfurt,Bayern Munich,3,3,D,1.49515,2.83119,Bundesliga,2425
2024-10-06 17:30:00,VfB Stuttgart,Hoffenheim,1,1,D,1.72567,0.893468,Bundesliga,2425
2024-10-18 18:30:00,Borussia Dortmund,St. Pauli,2,1,H,3.97161,1.07012,Bundesliga,2425
2024-10-19 13:30:00,Bayer Leverkusen,Eintracht Frankfurt,2,1,H,4.07146,1.55158,Bundesliga,2425
2024-10-19 13:30:00,Hoffenheim,Bochum,3,1,H,2.46268,2.3454,Bundesliga,2425
