date,home_team,away_team,home_goals,away_goals,result,xg_home,xg_away,league,season_code
2017-08-18 19:30:00,Bayern Munich,Bayer Leverkusen,3,1,H,2.77906,1.8866,Bundesliga,1718
2017-08-19 14:30:00,Hoffenheim,Werder Bremen,1,0,H,0.97427,0.806833,Bundesliga,1718
2017-08-19 14:30:00,Hertha Berlin,VfB Stuttgart,2,0,H,0.436556,0.879388,Bundesliga,1718
2017-08-19 14:30:00,Hamburger SV,Augsburg,1,0,H,0.55238,0.573987,Bundesliga,1718
2017-08-19 14:30:00,Mainz 05,Hannover 96,0,1,A,0.526663,0.610149,Bundesliga,1718
2017-08-19 14:30:00,Wolfsburg,Borussia Dortmund,0,3,A,0.495065,1.12424,Bundesliga,1718
2017-08-19 17:30:00,Schalke 04,RasenBallsport Leipzig,2,0,H,1.91233,0.791215,Bundesliga,1718
2017-08-20 14:30:00,Freiburg,Eintracht Frankfurt,0,0,D,0.231368,1.54296,Bundesliga,1718
2017-08-20 17:00:00,Borussia M.Gladbach,FC Cologne,1,0,H,1.62503,0.837903,Bundesliga,1718
2017-08-25 19:30:00,FC Cologne,Hamburger SV,1,3,A,1.88741,1.64554,Bundesliga,1718
2017-08-26 14:30:00,Werder Bremen,Bayern Munich,0,2,A,0.229698,1.39955,Bundesliga,1718
2017-08-26 14:30:00,Eintracht Frankfurt,Wolfsburg,0,1,A,0.926888,1.07528,Bundesliga,1718
2017-08-26 14:30:00,Bayer Leverkusen,Hoffenheim,2,2,D,2.43586,0.68001,Bundesliga,1718
2017-08-26 14:30:00,Augsburg,Borussia M.Gladbach,2,2,D,2.45658,1.3232,Bundesliga,1718
2017-08-26 14:30:00,VfB Stuttgart,Mainz 05,1,0,H,2.08775,0.385982,Bundesliga,1718
2017-08-26 17:30:00,Borussia Dortmund,Hertha Berlin,2,0,H,2.06987,0.406341,Bundesliga,1718
2017-08-27 14:30:00,RasenBallsport Leipzig,Freiburg,4,1,H,2.85363,0.456207,Bundesliga,1718
2017-08-27 17:00:00,Hannover 96,Schalke 04,1,0,H,0.805466,0.403031,Bundesliga,1718
2017-09-08 19:30:00,Hamburger SV,RasenBallsport Leipzig,0,2,A,1.17417,1.37657,Bundesliga,1718
2017-09-09 14:30:00,Mainz 05,Bayer Leverkusen,3,1,H,1.33781,0.964768,Bundesliga,1718
2017-09-09 14:30:00,Wolfsburg,Hannover 96,1,1,D,1.13451,0.480156,Bundesliga,1718
2017-09-09 14:30:00,Freiburg,Borussia Dortmund,0,0,D,0.490076,1.56801,Bundesliga,1718
2017-09-09 14:30:00,Borussia M.Gladbach,Eintracht Frankfurt,0,1,A,0.632041,0.614198,Bundesliga,1718
2017-09-09 14:30:00,Augsburg,FC Cologne,3,0,H,2.27655,0.458374,Bundesliga,1718
2017-09-09 17:30:00,Hoffenheim,Bayern Munich,2,0,H,0.612108,1.51192,Bundesliga,1718
2017-09-10 14:30:00,Hertha Berlin,Werder Bremen,1,1,D,0.250761,0.569654,Bundesliga,1718
2017-09-10 17:00:00,Schalke 04,VfB Stuttgart,3,1,H,1.98675,1.30096,Bundesliga,1718
2017-09-15 19:30:00,Hannover 96,Hamburger SV,2,0,H,2.2982,0.453334,Bundesliga,1718
2017-09-16 14:30:00,Werder Bremen,Schalke 04,1,2,A,0.982258,0.930766,Bundesliga,1718
2017-09-16 14:30:00,Eintracht Frankfurt,Augsburg,1,2,A,1.32498,0.72838,Bundesliga,1718
2017-09-16 14:30:00,Bayern Munich,Mainz 05,4,0,H,4.4171,0.711282,Bundesliga,1718
2017-09-16 14:30:00,VfB Stuttgart,Wolfsburg,1,0,H,1.13249,0.453375,Bundesliga,1718
2017-09-16 17:30:00,RasenBallsport Leipzig,Borussia M.Gladbach,2,2,D,0.736279,1.45024,Bundesliga,1718
2017-09-17 12:30:00,Hoffenheim,Hertha Berlin,1,1,D,0.576053,0.455083,Bundesliga,1718
2017-09-17 14:30:00,Bayer Leverkusen,Freiburg,4,0,H,2.25411,0.429073,Bundesliga,1718
2017-09-17 17:00:00,Borussia Dortmund,FC Cologne,5,0,H,3.85155,0.461837,Bundesliga,1718
2017-09-19 17:30:00,Borussia M.Gladbach,VfB Stuttgart,2,0,H,1.14939,0.49742,Bundesliga,1718
2017-09-19 19:30:00,Schalke 04,Bayern Munich,0,3,A,1.16279,2.45506,Bundesliga,1718
2017-09-19 19:30:00,Augsburg,RasenBallsport Leipzig,1,0,H,1.30034,1.00414,Bundesliga,1718
2017-09-19 19:30:00,Wolfsburg,Werder Bremen,1,1,D,1.01688,1.12581,Bundesliga,1718
2017-09-20 17:30:00,FC Cologne,Eintracht Frankfurt,0,1,A,1.84333,1.33101,Bundesliga,1718
2017-09-20 19:30:00,Hertha Berlin,Bayer Leverkusen,2,1,H,0.501808,0.426791,Bundesliga,1718
2017-09-20 19:30:00,Freiburg,Hannover 96,1,1,D,2.89359,1.03212,Bundesliga,1718
2017-09-20 19:30:00,Hamburger SV,Borussia Dortmund,0,3,A,0.186271,3.18132,Bundesliga,1718
2017-09-20 19:30:00,Mainz 05,Hoffenheim,2,3,A,1.1225,0.960305,Bundesliga,1718
2017-09-22 19:30:00,Bayern Munich,Wolfsburg,2,2,D,2.33812,0.470696,Bundesliga,1718
2017-09-23 14:30:00,VfB Stuttgart,Augsburg,0,0,D,0.437172,0.373592,Bundesliga,1718
2017-09-23 14:30:00,Mainz 05,Hertha Berlin,1,0,H,1.17811,0.53695,Bundesliga,1718
2017-09-23 14:30:00,Werder Bremen,Freiburg,0,0,D,1.41802,0.859674,Bundesliga,1718
2017-09-23 14:30:00,RasenBallsport Leipzig,Eintracht Frankfurt,2,1,H,1.54654,0.539765,Bundesliga,1718
2017-09-23 14:30:00,Hoffenheim,Schalke 04,2,0,H,1.31728,1.0397,Bundesliga,1718
2017-09-23 17:30:00,Borussia Dortmund,Borussia M.Gladbach,6,1,H,4.84433,1.11994,Bundesliga,1718
2017-09-24 14:30:00,Hannover 96,FC Cologne,0,0,D,1.35909,1.10618,Bundesliga,1718
2017-09-24 17:00:00,Bayer Leverkusen,Hamburger SV,3,0,H,2.39337,0.443359,Bundesliga,1718
2017-09-29 19:30:00,Schalke 04,Bayer Leverkusen,1,1,D,0.615732,1.13731,Bundesliga,1718
2017-09-30 14:30:00,Borussia M.Gladbach,Hannover 96,2,1,H,2.29547,1.37232,Bundesliga,1718
2017-09-30 14:30:00,Wolfsburg,Mainz 05,1,1,D,0.743969,0.90227,Bundesliga,1718
