Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
D1,28/08/2021,14:30,Mainz,Greuther Furth,3,0,H,2,0,H,17,8,9,1,7,4,21,14,2,2,0,0
D1,28/08/2021,14:30,Stuttgart,Freiburg,2,3,A,2,3,A,17,14,7,7,8,5,10,14,2,1,0,0
D1,28/08/2021,17:30,Bayern Munich,Hertha,5,0,H,2,0,H,17,8,6,3,8,3,4,5,0,0,0,0
D1,29/08/2021,14:30,Union Berlin,M'gladbach,2,1,H,2,0,H,12,18,4,5,4,8,15,6,2,0,0,0
D1,29/08/2021,16:30,Wolfsburg,RB Leipzig,1,0,H,0,0,D,8,12,2,2,7,7,13,18,4,2,0,0
D1,11/09/2021,14:30,Freiburg,FC Koln,1,1,D,0,1,A,10,15,3,5,4,2,14,12,1,3,0,1
D1,11/09/2021,14:30,Greuther Furth,Wolfsburg,0,2,A,0,1,A,7,10,3,4,3,5,17,15,2,3,0,0
D1,11/09/2021,14:30,Hoffenheim,Mainz,0,2,A,0,1,A,12,11,0,4,4,5,15,16,2,1,0,0
D1,11/09/2021,14:30,Leverkusen,Dortmund,3,4,A,2,1,H,11,15,5,7,4,3,10,11,4,3,0,0
D1,11/09/2021,14:30,Union Berlin,Augsburg,0,0,D,0,0,D,15,13,6,6,6,4,10,12,1,2,0,0
D1,11/09/2021,17:30,RB Leipzig,Bayern Munich,1,4,A,0,1,A,10,18,4,6,2,6,9,13,0,0,0,0
D1,12/09/2021,14:30,Ein Frankfurt,Stuttgart,1,1,D,0,0,D,18,9,5,3,6,6,13,12,1,4,0,1
D1,12/09/2021,16:30,Bochum,Hertha,1,3,A,0,2,A,19,5,5,4,7,2,9,17,0,3,0,0
D1,12/09/2021,18:30,M'gladbach,Bielefeld,3,1,H,1,1,D,17,18,4,7,3,4,10,18,1,1,0,0
D1,17/09/2021,19:30,Hertha,Greuther Furth,2,1,H,0,0,D,15,10,3,3,9,4,12,13,1,2,0,0
D1,18/09/2021,14:30,Augsburg,M'gladbach,1,0,H,0,0,D,8,11,1,1,2,6,13,9,1,2,0,0
D1,18/09/2021,14:30,Bayern Munich,Bochum,7,0,H,4,0,H,22,5,15,1,2,2,5,9,1,1,0,0
D1,18/09/2021,14:30,Bielefeld,Hoffenheim,0,0,D,0,0,D,9,16,2,3,5,6,16,3,2,1,0,0
D1,18/09/2021,14:30,Mainz,Freiburg,0,0,D,0,0,D,10,7,3,2,4,4,18,16,2,1,0,0
D1,18/09/2021,17:30,FC Koln,RB Leipzig,1,1,D,0,0,D,14,18,6,9,4,10,12,6,3,1,0,0
D1,19/09/2021,14:30,Stuttgart,Leverkusen,1,3,A,1,2,A,18,7,8,4,2,6,11,11,2,3,0,1
D1,19/09/2021,16:30,Dortmund,Union Berlin,4,2,H,2,0,H,13,9,4,6,3,6,10,12,2,3,0,0
D1,19/09/2021,18:30,Wolfsburg,Ein Frankfurt,1,1,D,0,1,A,15,6,6,2,7,4,14,18,2,6,0,0
D1,24/09/2021,19:30,Greuther Furth,Bayern Munich,1,3,A,0,2,A,11,12,6,4,6,3,18,13,4,1,0,1
D1,25/09/2021,14:30,Ein Frankfurt,FC Koln,1,1,D,1,1,D,10,15,3,2,7,6,11,19,2,3,0,0
D1,25/09/2021,14:30,Hoffenheim,Wolfsburg,3,1,H,1,1,D,11,13,3,2,5,2,13,9,2,2,0,0
D1,25/09/2021,14:30,Leverkusen,Mainz,1,0,H,0,0,D,16,14,9,5,6,3,11,12,4,3,0,0
D1,25/09/2021,14:30,RB Leipzig,Hertha,6,0,H,3,0,H,18,5,11,3,2,1,8,19,1,3,0,0
D1,25/09/2021,14:30,Union Berlin,Bielefeld,1,0,H,0,0,D,17,9,4,2,5,4,9,5,1,0,0,0
D1,25/09/2021,17:30,M'gladbach,Dortmund,1,0,H,1,0,H,14,8,3,0,5,1,17,15,4,4,0,1
D1,26/09/2021,14:30,Bochum,Stuttgart,0,0,D,0,0,D,14,8,4,3,7,2,15,12,2,5,0,0
D1,26/09/2021,16:30,Freiburg,Augsburg,3,0,H,3,0,H,19,8,9,2,6,3,11,13,0,1,0,0
D1,01/10/2021,19:30,FC Koln,Greuther Furth,3,1,H,0,1,A,18,7,8,3,8,1,16,18,1,1,0,0
D1,02/10/2021,14:30,Dortmund,Augsburg,2,1,H,1,1,D,17,5,3,3,7,3,9,16,1,3,0,0
D1,02/10/2021,14:30,Hertha,Freiburg,1,2,A,0,1,A,12,9,3,4,4,9,17,15,3,0,0,0
D1,02/10/2021,14:30,Stuttgart,Hoffenheim,3,1,H,1,0,H,12,13,6,4,9,4,14,12,0,1,0,0
D1,02/10/2021,14:30,Wolfsburg,M'gladbach,1,3,A,1,2,A,10,19,5,11,4,6,17,10,7,3,1,0
D1,02/10/2021,17:30,RB Leipzig,Bochum,3,0,H,0,0,D,15,9,9,2,2,3,10,16,1,1,0,0
D1,03/10/2021,14:30,Mainz,Union Berlin,1,2,A,1,0,H,11,15,4,3,2,5,15,6,2,4,1,0
D1,03/10/2021,16:30,Bayern Munich,Ein Frankfurt,1,2,A,1,1,D,21,5,11,3,10,1,6,8,2,1,0,0
D1,03/10/2021,18:30,Bielefeld,Leverkusen,0,4,A,0,2,A,10,19,3,7,2,4,13,7,4,1,0,0
D1,15/10/2021,19:30,Hoffenheim,FC Koln,5,0,H,1,0,H,14,10,8,0,3,3,13,7,1,1,0,0
D1,16/10/2021,14:30,Dortmund,Mainz,3,1,H,1,0,H,11,5,5,2,6,2,7,12,2,4,0,0
D1,16/10/2021,14:30,Ein Frankfurt,Hertha,1,2,A,0,1,A,13,12,5,6,7,4,17,16,1,2,0,0
D1,16/10/2021,14:30,Freiburg,RB Leipzig,1,1,D,0,1,A,15,13,2,4,8,5,10,17,0,4,0,0
D1,16/10/2021,14:30,Greuther Furth,Bochum,0,1,A,0,0,D,12,9,3,2,4,3,16,16,2,4,0,0
D1,16/10/2021,14:30,Union Berlin,Wolfsburg,2,0,H,0,0,D,6,13,3,4,3,3,7,16,3,1,0,0
D1,16/10/2021,17:30,M'gladbach,Stuttgart,1,1,D,1,1,D,31,5,8,2,9,1,14,21,3,3,0,0
D1,17/10/2021,14:30,Leverkusen,Bayern Munich,1,5,A,0,5,A,7,27,4,11,4,7,9,9,0,0,0,0
D1,17/10/2021,16:30,Augsburg,Bielefeld,1,1,D,1,0,H,14,10,6,3,9,5,8,15,3,1,0,0
D1,22/10/2021,19:30,Mainz,Augsburg,4,1,H,3,0,H,19,6,8,2,6,2,9,11,1,3,0,0
D1,23/10/2021,14:30,Bayern Munich,Hoffenheim,4,0,H,2,0,H,15,9,7,2,4,2,4,18,0,4,0,0
D1,23/10/2021,14:30,Bielefeld,Dortmund,1,3,A,0,2,A,13,14,6,7,7,2,13,9,1,0,0,0
D1,23/10/2021,14:30,RB Leipzig,Greuther Furth,4,1,H,0,1,A,13,8,5,4,3,4,15,12,2,0,0,0
D1,23/10/2021,14:30,Wolfsburg,Freiburg,0,2,A,0,1,A,17,11,4,4,7,1,17,15,3,0,0,0
D1,23/10/2021,17:30,Hertha,M'gladbach,1,0,H,1,0,H,10,10,4,1,2,6,11,21,2,2,0,0
D1,24/10/2021,14:30,FC Koln,Leverkusen,2,2,D,0,2,A,17,9,5,6,6,6,10,15,1,3,0,0
D1,24/10/2021,16:30,Stuttgart,Union Berlin,1,1,D,0,1,A,8,11,2,3,1,2,16,13,3,1,1,0
D1,24/10/2021,18:30,Bochum,Ein Frankfurt,2,0,H,1,0,H,19,14,7,6,4,7,9,11,0,2,0,0
D1,29/10/2021,19:30,Hoffenheim,Hertha,2,0,H,2,0,H,14,5,3,2,9,4,15,9,2,1,0,1
D1,30/10/2021,14:30,Bielefeld,Mainz,1,2,A,1,1,D,15,16,7,6,6,6,16,9,2,3,0,0
D1,30/10/2021,14:30,Dortmund,FC Koln,2,0,H,1,0,H,7,19,4,6,4,3,10,11,2,3,0,0
D1,30/10/2021,14:30,Freiburg,Greuther Furth,3,1,H,2,0,H,12,8,5,4,5,2,10,13,0,2,0,0
D1,30/10/2021,14:30,Leverkusen,Wolfsburg,0,2,A,0,0,D,12,13,1,8,10,2,11,15,3,2,0,1
D1,30/10/2021,14:30,Union Berlin,Bayern Munich,2,5,A,1,3,A,9,14,6,6,6,1,9,7,1,1,0,0
D1,30/10/2021,17:30,Ein Frankfurt,RB Leipzig,1,1,D,0,1,A,12,15,3,7,5,5,11,9,1,1,0,0
D1,31/10/2021,14:30,Augsburg,Stuttgart,4,1,H,1,1,D,20,12,12,3,7,5,15,12,3,4,0,0
D1,31/10/2021,16:30,M'gladbach,Bochum,2,1,H,2,0,H,14,11,5,4,9,1,7,15,1,1,0,0
D1,05/11/2021,19:30,Mainz,M'gladbach,1,1,D,0,1,A,19,11,8,5,9,1,15,8,3,3,0,0
D1,06/11/2021,14:30,Bayern Munich,Freiburg,2,1,H,1,0,H,29,14,11,4,6,4,5,13,0,0,0,0
D1,06/11/2021,14:30,Bochum,Hoffenheim,2,0,H,0,0,D,14,9,4,1,2,4,7,20,1,5,0,0
D1,06/11/2021,14:30,Stuttgart,Bielefeld,0,1,A,0,1,A,9,15,4,2,8,4,11,11,0,3,0,0
D1,06/11/2021,14:30,Wolfsburg,Augsburg,1,0,H,1,0,H,9,13,4,3,0,8,14,13,2,3,0,0
D1,06/11/2021,17:30,RB Leipzig,Dortmund,2,1,H,1,0,H,15,9,7,3,5,6,12,18,3,5,0,0
D1,07/11/2021,14:30,Hertha,Leverkusen,1,1,D,1,0,H,15,8,5,3,5,6,13,13,1,3,0,0
D1,07/11/2021,16:30,FC Koln,Union Berlin,2,2,D,1,2,A,16,9,5,3,5,2,8,19,2,2,0,0
D1,07/11/2021,18:30,Greuther Furth,Ein Frankfurt,1,2,A,0,0,D,20,14,2,4,6,3,12,17,4,1,0,0
D1,19/11/2021,19:30,Augsburg,Bayern Munich,2,1,H,2,1,H,6,18,3,4,1,10,18,9,2,1,0,0
D1,20/11/2021,14:30,Bielefeld,Wolfsburg,2,2,D,1,0,H,10,13,3,5,6,5,15,9,4,1,0,0
D1,20/11/2021,14:30,Dortmund,Stuttgart,2,1,H,0,0,D,20,12,4,4,2,3,11,14,0,2,0,0
D1,20/11/2021,14:30,Hoffenheim,RB Leipzig,2,0,H,1,0,H,24,4,8,0,7,2,17,18,2,2,0,0
D1,20/11/2021,14:30,Leverkusen,Bochum,1,0,H,1,0,H,11,19,5,7,7,7,10,13,3,2,0,0
D1,20/11/2021,14:30,M'gladbach,Greuther Furth,4,0,H,3,0,H,19,4,11,2,7,7,11,13,1,3,0,0
D1,20/11/2021,17:30,Union Berlin,Hertha,2,0,H,2,0,H,16,6,5,3,7,6,17,13,1,1,0,0
D1,21/11/2021,14:30,Freiburg,Ein Frankfurt,0,2,A,0,2,A,20,13,6,7,10,4,10,16,0,4,0,0
D1,21/11/2021,16:30,Mainz,FC Koln,1,1,D,1,0,H,11,12,2,6,5,7,18,7,2,1,0,0
D1,26/11/2021,19:30,Stuttgart,Mainz,2,1,H,1,1,D,8,18,3,5,5,6,7,17,2,2,0,0
D1,27/11/2021,14:30,Bochum,Freiburg,2,1,H,0,0,D,13,22,5,11,4,7,12,13,2,1,0,0
D1,27/11/2021,14:30,FC Koln,M'gladbach,4,1,H,0,0,D,15,15,9,5,4,4,15,11,1,3,0,0
D1,27/11/2021,14:30,Greuther Furth,Hoffenheim,3,6,A,1,2,A,14,20,7,11,4,10,17,17,1,0,0,0
D1,27/11/2021,14:30,Hertha,Augsburg,1,1,D,1,0,H,10,20,4,7,5,6,11,14,2,3,0,0
D1,27/11/2021,14:30,Wolfsburg,Dortmund,1,3,A,1,1,D,15,16,7,8,7,7,9,11,4,1,0,0
D1,27/11/2021,17:30,Bayern Munich,Bielefeld,1,0,H,0,0,D,23,8,9,0,13,4,8,13,1,1,0,0
D1,28/11/2021,14:30,Ein Frankfurt,Union Berlin,2,1,H,1,0,H,17,7,4,4,7,2,4,7,0,4,0,0
D1,28/11/2021,16:30,RB Leipzig,Leverkusen,1,3,A,0,2,A,14,11,3,4,7,2,10,9,1,3,0,0
D1,03/12/2021,19:30,Union Berlin,RB Leipzig,2,1,H,1,1,D,14,11,5,2,5,7,12,8,1,1,0,0
D1,04/12/2021,14:30,Augsburg,Bochum,2,3,A,0,3,A,16,12,7,6,13,6,9,6,0,2,0,0
D1,04/12/2021,14:30,Bielefeld,FC Koln,1,1,D,0,1,A,18,9,5,3,7,1,14,10,1,1,0,0
D1,04/12/2021,14:30,Hoffenheim,Ein Frankfurt,3,2,H,2,1,H,8,17,4,2,4,6,9,12,2,2,0,0
D1,04/12/2021,14:30,Leverkusen,Greuther Furth,7,1,H,3,1,H,13,8,8,3,4,3,13,8,0,1,0,0
D1,04/12/2021,14:30,Mainz,Wolfsburg,3,0,H,2,0,H,12,16,5,0,6,5,18,10,1,1,0,0
D1,04/12/2021,17:30,Dortmund,Bayern Munich,2,3,A,1,2,A,11,16,4,6,4,6,10,10,2,2,0,0
D1,05/12/2021,14:30,Stuttgart,Hertha,2,2,D,2,1,H,10,15,3,8,7,5,9,16,0,1,0,0
D1,05/12/2021,16:30,M'gladbach,Freiburg,0,6,A,0,6,A,19,15,3,8,3,3,12,15,2,1,0,0
D1,10/12/2021,19:30,FC Koln,Augsburg,0,2,A,0,0,D,14,12,4,4,9,4,12,15,2,4,0,0
D1,11/12/2021,14:30,Bayern Munich,Mainz,2,1,H,0,1,A,21,9,7,4,7,2,9,10,3,3,0,0
D1,11/12/2021,14:30,Bochum,Dortmund,1,1,D,1,0,H,4,23,3,8,0,15,8,18,0,3,0,0
D1,11/12/2021,14:30,Freiburg,Hoffenheim,1,2,A,1,1,D,14,14,6,8,6,7,13,9,4,3,0,0
D1,11/12/2021,14:30,Hertha,Bielefeld,2,0,H,0,0,D,18,9,9,1,6,4,10,15,1,1,0,0
D1,11/12/2021,14:30,RB Leipzig,M'gladbach,4,1,H,2,0,H,19,12,10,4,6,0,20,15,3,2,0,0
D1,11/12/2021,17:30,Wolfsburg,Stuttgart,0,2,A,0,1,A,19,12,3,3,5,3,17,9,2,2,0,0
D1,12/12/2021,14:30,Greuther Furth,Union Berlin,1,0,H,0,0,D,5,14,3,4,3,7,12,6,3,0,0,0
D1,12/12/2021,16:30,Ein Frankfurt,Leverkusen,5,2,H,2,2,D,15,11,7,4,7,4,11,11,0,3,0,0
D1,14/12/2021,17:30,Stuttgart,Bayern Munich,0,5,A,0,1,A,13,25,1,12,1,3,7,7,1,1,0,0
D1,14/12/2021,19:30,Bielefeld,Bochum,2,0,H,0,0,D,13,5,4,3,6,2,13,9,2,2,0,0
D1,14/12/2021,19:30,Mainz,Hertha,4,0,H,2,0,H,21,7,11,1,4,1,10,14,0,2,0,0
D1,14/12/2021,19:30,Wolfsburg,FC Koln,2,3,A,1,1,D,19,19,5,6,9,5,18,9,3,2,0,0
D1,15/12/2021,17:30,M'gladbach,Ein Frankfurt,2,3,A,1,1,D,19,12,8,5,7,1,8,19,2,5,0,1
D1,15/12/2021,19:30,Augsburg,RB Leipzig,1,1,D,0,1,A,9,13,2,4,6,8,14,7,2,0,0,0
D1,15/12/2021,19:30,Dortmund,Greuther Furth,3,0,H,1,0,H,12,7,5,1,5,8,10,10,2,2,0,0
D1,15/12/2021,19:30,Leverkusen,Hoffenheim,2,2,D,1,0,H,17,14,9,6,6,3,12,4,5,3,1,0
D1,15/12/2021,19:30,Union Berlin,Freiburg,0,0,D,0,0,D,18,8,5,2,4,3,10,12,1,1,0,0
D1,17/12/2021,19:30,Bayern Munich,Wolfsburg,4,0,H,1,0,H,24,7,9,2,5,3,10,4,0,0,0,0
D1,18/12/2021,14:30,Bochum,Union Berlin,0,1,A,0,1,A,13,9,3,3,1,5,13,9,2,0,0,0
D1,18/12/2021,14:30,Ein Frankfurt,Mainz,1,0,H,1,0,H,13,11,4,5,8,6,11,9,0,1,0,0
D1,18/12/2021,14:30,Greuther Furth,Augsburg,0,0,D,0,0,D,4,14,1,5,6,5,8,13,2,3,0,0
D1,18/12/2021,14:30,Hoffenheim,M'gladbach,1,1,D,0,1,A,21,11,8,5,15,3,6,9,2,2,0,0
D1,18/12/2021,14:30,RB Leipzig,Bielefeld,0,2,A,0,0,D,15,4,4,4,10,1,6,16,0,2,0,1
D1,18/12/2021,17:30,Hertha,Dortmund,3,2,H,0,1,A,14,9,5,3,1,5,4,19,0,1,0,0
D1,19/12/2021,14:30,Freiburg,Leverkusen,2,1,H,1,1,D,14,6,6,4,4,8,6,8,2,3,0,0
D1,19/12/2021,16:30,FC Koln,Stuttgart,1,0,H,0,0,D,8,6,2,2,2,1,17,13,3,1,0,0
D1,07/01/2022,19:30,Bayern Munich,M'gladbach,1,2,A,1,2,A,19,9,8,3,6,6,18,11,0,1,0,0
D1,08/01/2022,14:30,Freiburg,Bielefeld,2,2,D,1,0,H,18,15,6,5,7,12,6,5,2,1,0,0
D1,08/01/2022,14:30,Greuther Furth,Stuttgart,0,0,D,0,0,D,10,18,3,3,1,5,8,12,0,1,0,0
D1,08/01/2022,14:30,Hoffenheim,Augsburg,3,1,H,2,1,H,12,9,5,4,2,4,17,8,1,0,0,0
D1,08/01/2022,14:30,Leverkusen,Union Berlin,2,2,D,1,1,D,17,17,8,7,11,5,8,11,1,2,0,0
D1,08/01/2022,14:30,RB Leipzig,Mainz,4,1,H,1,0,H,16,2,8,1,6,1,6,10,0,2,0,1
D1,08/01/2022,17:30,Ein Frankfurt,Dortmund,2,3,A,2,0,H,12,21,5,8,4,11,14,6,3,2,0,0
D1,09/01/2022,14:30,Hertha,FC Koln,1,3,A,0,2,A,10,14,5,8,10,4,9,16,3,1,0,0
D1,09/01/2022,16:30,Bochum,Wolfsburg,1,0,H,0,0,D,12,12,3,4,4,2,15,18,1,2,0,0
D1,14/01/2022,19:30,Dortmund,Freiburg,5,1,H,3,0,H,20,4,8,4,9,2,8,8,2,0,0,0
D1,15/01/2022,14:30,FC Koln,Bayern Munich,0,4,A,0,2,A,11,19,3,9,5,12,6,10,1,0,0,0
D1,15/01/2022,14:30,Mainz,Bochum,1,0,H,0,0,D,20,12,5,3,7,3,19,14,3,3,0,0
D1,15/01/2022,14:30,Stuttgart,RB Leipzig,0,2,A,0,1,A,16,7,10,3,5,1,12,13,3,1,0,0
D1,15/01/2022,14:30,Union Berlin,Hoffenheim,2,1,H,1,1,D,6,12,3,5,0,8,10,11,0,3,0,0
D1,15/01/2022,14:30,Wolfsburg,Hertha,0,0,D,0,0,D,7,6,3,2,3,2,12,12,1,1,0,0
D1,15/01/2022,17:30,M'gladbach,Leverkusen,1,2,A,0,0,D,16,29,6,13,5,7,8,18,2,3,0,0
D1,16/01/2022,14:30,Augsburg,Ein Frankfurt,1,1,D,1,1,D,12,14,5,4,4,3,12,14,3,3,0,0
D1,16/01/2022,16:30,Bielefeld,Greuther Furth,2,2,D,1,1,D,13,6,5,3,3,5,16,6,4,1,0,0
D1,21/01/2022,19:30,Ein Frankfurt,Bielefeld,0,2,A,0,2,A,17,8,7,5,10,1,7,10,4,2,0,0
D1,22/01/2022,14:30,Freiburg,Stuttgart,2,0,H,1,0,H,16,7,4,1,6,3,12,7,1,1,0,0
D1,22/01/2022,14:30,Greuther Furth,Mainz,2,1,H,1,0,H,11,16,7,4,7,8,12,15,1,1,0,0
D1,22/01/2022,14:30,Hoffenheim,Dortmund,2,3,A,1,1,D,14,3,2,2,7,3,14,7,2,2,0,0
D1,22/01/2022,14:30,Leverkusen,Augsburg,5,1,H,2,0,H,22,14,12,5,9,5,8,7,1,2,0,0
D1,22/01/2022,14:30,M'gladbach,Union Berlin,1,2,A,1,1,D,12,6,5,3,4,1,11,19,1,2,0,0
D1,22/01/2022,17:30,Bochum,FC Koln,2,2,D,1,2,A,17,7,7,3,1,5,11,12,0,3,0,0
D1,23/01/2022,14:30,RB Leipzig,Wolfsburg,2,0,H,0,0,D,12,9,4,3,4,3,17,16,5,1,0,0
D1,23/01/2022,16:30,Hertha,Bayern Munich,1,4,A,0,2,A,5,29,2,20,4,9,9,9,1,0,0,0
D1,04/02/2022,19:30,Hertha,Bochum,1,1,D,1,0,H,13,9,2,4,4,7,14,22,3,1,0,0
D1,05/02/2022,14:30,Augsburg,Union Berlin,2,0,H,1,0,H,14,14,9,4,4,6,8,16,0,2,0,0
D1,05/02/2022,14:30,Bielefeld,M'gladbach,1,1,D,1,1,D,10,22,5,4,5,11,15,10,3,3,0,0
D1,05/02/2022,14:30,FC Koln,Freiburg,1,0,H,1,0,H,14,18,3,2,8,8,14,16,2,2,0,0
D1,05/02/2022,14:30,Mainz,Hoffenheim,2,0,H,0,0,D,9,12,4,2,5,3,12,13,0,2,0,0
D1,05/02/2022,14:30,Stuttgart,Ein Frankfurt,2,3,A,1,1,D,15,15,6,6,3,14,7,12,0,0,0,0
D1,05/02/2022,17:30,Bayern Munich,RB Leipzig,3,2,H,2,1,H,25,13,8,7,2,0,11,12,1,3,0,0
D1,06/02/2022,14:30,Dortmund,Leverkusen,2,5,A,1,3,A,14,10,6,7,7,6,8,10,1,1,0,0
D1,06/02/2022,16:30,Wolfsburg,Greuther Furth,4,1,H,1,1,D,11,8,6,4,2,3,11,13,1,2,0,0
D1,11/02/2022,19:30,RB Leipzig,FC Koln,3,1,H,1,0,H,6,9,4,2,5,6,6,11,1,2,0,0
D1,12/02/2022,14:30,Bochum,Bayern Munich,4,2,H,4,1,H,12,22,7,4,4,9,13,7,2,1,0,0
D1,12/02/2022,14:30,Ein Frankfurt,Wolfsburg,0,2,A,0,1,A,16,11,2,3,10,1,12,9,1,2,0,0
D1,12/02/2022,14:30,Freiburg,Mainz,1,1,D,0,1,A,16,20,5,5,7,3,14,15,0,2,0,0
D1,12/02/2022,14:30,Greuther Furth,Hertha,2,1,H,1,0,H,19,24,10,8,8,8,11,12,2,4,0,0
D1,12/02/2022,14:30,M'gladbach,Augsburg,3,2,H,1,0,H,14,14,5,8,3,2,8,12,2,2,0,0
D1,12/02/2022,17:30,Leverkusen,Stuttgart,4,2,H,1,0,H,20,8,6,5,10,0,10,6,3,2,0,0
D1,13/02/2022,14:30,Union Berlin,Dortmund,0,3,A,0,2,A,12,10,2,6,2,5,20,9,4,1,0,0
D1,13/02/2022,16:30,Hoffenheim,Bielefeld,2,0,H,1,0,H,25,8,9,4,13,3,12,12,2,0,0,0
D1,18/02/2022,19:30,Mainz,Leverkusen,3,2,H,0,1,A,17,8,5,6,6,2,15,13,2,2,0,0
D1,19/02/2022,14:30,Augsburg,Freiburg,1,2,A,1,2,A,18,15,4,5,11,4,11,8,1,1,0,0
D1,19/02/2022,14:30,Bielefeld,Union Berlin,1,0,H,0,0,D,11,11,3,4,6,4,6,15,0,2,0,0
D1,19/02/2022,14:30,Stuttgart,Bochum,1,1,D,0,0,D,15,13,7,5,6,0,7,17,0,4,0,0
D1,19/02/2022,14:30,Wolfsburg,Hoffenheim,1,2,A,1,0,H,14,10,6,4,5,2,10,17,1,2,0,0
D1,19/02/2022,17:30,FC Koln,Ein Frankfurt,1,0,H,0,0,D,13,10,8,2,5,6,9,16,1,2,0,0
D1,20/02/2022,14:30,Bayern Munich,Greuther Furth,4,1,H,0,1,A,22,8,8,3,6,4,15,17,2,1,0,0
D1,20/02/2022,16:30,Dortmund,M'gladbach,6,0,H,2,0,H,16,8,10,5,5,5,17,11,2,1,0,0
D1,20/02/2022,18:30,Hertha,RB Leipzig,1,6,A,0,1,A,8,16,4,10,3,10,10,8,2,3,1,0
D1,25/02/2022,19:30,Hoffenheim,Stuttgart,2,1,H,0,0,D,19,13,7,4,9,3,14,13,3,2,0,0
D1,26/02/2022,14:30,Freiburg,Hertha,3,0,H,1,0,H,16,17,5,2,6,6,13,10,1,2,0,0
D1,26/02/2022,14:30,Greuther Furth,FC Koln,1,1,D,0,0,D,13,17,5,5,7,11,15,13,1,2,0,0
D1,26/02/2022,14:30,Leverkusen,Bielefeld,3,0,H,1,0,H,21,8,9,3,6,3,8,10,0,1,0,0
D1,26/02/2022,14:30,M'gladbach,Wolfsburg,2,2,D,1,2,A,23,6,11,3,7,4,12,14,2,4,0,1
D1,26/02/2022,14:30,Union Berlin,Mainz,3,1,H,1,0,H,7,14,3,1,2,6,13,18,4,4,0,1
D1,26/02/2022,17:30,Ein Frankfurt,Bayern Munich,0,1,A,0,0,D,7,20,2,9,2,8,16,3,1,2,0,0
D1,27/02/2022,14:30,Bochum,RB Leipzig,0,1,A,0,0,D,13,6,2,1,5,0,15,9,1,1,0,0
D1,27/02/2022,16:30,Augsburg,Dortmund,1,1,D,0,1,A,8,11,3,7,5,5,15,8,2,1,0,0
